,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
451,,,,,17.7,,3.72,12.7,,,14.59,2.3599999999999994,4.54,14.59,15.95,6.19,7.75,11.29,15.47,15.47,19.64,3.28,3.28,3.09,,1.7799999999999994,19.25,19.98,19.16,,19.83,19.35,,14.5,15.66,18.48,,3.09,15.13,2.3100000000000005,,1.7300000000000004,,,18.67,4.16,1.2899999999999991,16.0,19.2,17.89,,,19.74,20.130000000000006,1.7799999999999994,18.28,8.57,,3.09,,19.16,18.28,3.38,,19.45,19.5,,18.14,19.79,,,,18.82,,,,,,,,,,,,,,,,,,,18.67,,,,,17.259999999999998,,,
477,,,,,16.58,19.54,16.34,16.05,,,15.47,,2.9399999999999995,6.1,2.9399999999999995,10.27,16.05,11.1,11.1,6.53,16.44,,,,,15.37,19.06,9.98,16.240000000000002,,18.67,13.09,,,18.48,16.19,,,14.59,16.490000000000002,,16.63,,,,,,15.47,19.54,16.63,,18.62,16.0,16.58,,16.83,,,15.37,,17.6,16.29,,,19.64,16.92,,16.97,5.47,,3.91,,,,,,15.37,,,,,,,,,,,,,,,,,,,,,,,
482,,,,,12.75,,17.259999999999998,10.22,,,,,13.23,,12.89,10.76,6.15,13.09,15.71,13.82,11.49,,,,,11.39,18.57,12.8,17.8,,16.490000000000002,18.18,,,15.95,17.259999999999998,,14.35,,14.4,,13.91,,,,8.57,,17.990000000000006,15.85,15.76,13.04,,15.66,13.57,,16.63,,,,,17.46,16.44,,,12.89,14.2,,14.5,13.96,,8.23,,14.2,,,,,,,,,,,,,17.21,,,,,,,,,,,,,,
537,,,,,13.18,,14.79,12.6,,,15.32,,14.25,12.84,10.51,10.08,9.98,9.98,12.5,12.5,14.79,,,,,14.59,14.35,15.22,13.86,,15.08,13.57,,,13.62,14.59,,,,,,14.54,,,,,13.77,14.83,13.57,12.46,,,15.61,10.37,,13.67,,,,,14.54,15.13,,11.83,13.18,14.93,,9.64,15.17,,13.33,,,,,,,,12.99,10.9,,,,,,,,,,,,,,,,,,,,
540,,,,,14.06,,16.19,11.92,,,12.84,,6.05,16.1,15.51,2.41,4.79,16.240000000000002,12.07,13.14,11.44,,,,,15.76,17.31,17.8,15.71,,14.01,17.94,,,15.95,17.990000000000006,,,,,,17.21,,,,,18.14,18.14,19.06,19.01,,,17.990000000000006,19.54,,14.06,,,,,18.91,19.01,,,17.8,14.64,,18.82,14.64,,,,,,,,,11.15,8.18,,14.59,,6.24,,,,,,,,,,,,,,,,13.14,
556,,,,,18.72,,17.84,13.14,,,,,2.460000000000001,7.99,8.96,2.210000000000001,12.5,9.79,18.67,8.43,13.23,,,,,9.74,14.5,19.06,14.16,,10.08,18.91,,,13.77,14.06,,,,8.14,,8.77,,,13.04,,,19.45,10.03,14.16,,,14.16,15.76,,,,,,,17.02,19.64,,,18.04,20.08,,19.11,14.35,,16.15,,,,,,,,,,,,,,,,,,,,18.09,,,6.39,,,14.83,,,
641,,,,,8.18,,15.42,12.8,,,11.34,12.26,6.97,,7.12,7.12,10.51,9.16,13.18,14.5,19.06,12.94,,,,13.38,12.75,,14.54,,14.54,15.37,,,16.97,12.65,,,15.66,8.23,,19.16,,,,,,15.47,18.14,16.78,,,14.59,19.4,,15.42,,,,,15.32,17.02,,,14.4,16.87,,18.18,13.23,,,,,,12.8,,,17.02,,,,,,,,,,,,,,,,13.04,,,15.76,,,
649,,,,,17.75,,16.34,15.9,,,,,8.620000000000001,15.95,8.67,8.18,15.71,11.92,12.02,12.94,15.51,,,,,15.13,14.88,14.2,16.44,,16.1,13.28,,,16.97,15.71,,,,15.95,,14.4,,,,,,16.34,11.15,18.62,,12.36,13.09,19.25,,,,,,,15.03,14.83,,,15.95,10.56,,10.27,15.56,,,,,,,,,,,,,,,,,,,,,,16.490000000000002,,11.15,,,,,,9.25,
671,,,,,7.75,14.2,10.61,15.56,,,7.31,7.31,14.16,11.73,14.35,6.49,10.03,4.88,13.14,11.49,14.11,,,,,,14.74,16.83,13.62,,9.11,14.98,,,13.14,13.72,,,,10.61,12.84,12.99,,,10.13,,14.88,12.99,14.11,15.17,,,13.96,15.03,,13.82,,,,,14.3,15.13,,,13.43,9.79,,7.12,11.73,,,,,,,10.95,,,,,,,,,,,,,,12.31,,,,,,,,,,
724,,,,,13.14,,16.92,6.49,,,,,9.64,,12.99,13.14,7.02,11.0,7.26,9.01,10.66,,,,,,16.29,15.51,11.87,,11.49,20.03,,,20.32,11.92,,,,19.93,,10.61,,,7.41,,,7.3599999999999985,19.11,16.1,,,13.14,14.45,,14.4,,,,,19.2,19.16,,,1.5299999999999994,13.38,,20.03,13.86,,,,10.51,,10.51,,,,,,,,,,,1.7300000000000004,,,,,,,,,,,,,,
741,,,,,15.85,,14.3,13.77,,,14.54,,7.7,12.99,11.68,5.42,10.27,2.3100000000000005,8.04,8.57,15.13,,,,,11.78,10.42,10.81,9.5,,15.9,15.81,,,14.2,12.65,,6.15,,9.06,,12.8,7.55,,14.06,12.75,,14.79,17.259999999999998,15.42,,,15.17,14.5,,11.53,,,,,13.96,13.38,,,12.7,9.54,,17.55,14.2,,,,,,,10.56,,,,,,,,,,,,,,,,,,,,,,,,
846,,,,,17.31,18.38,17.17,8.14,,,15.47,,17.41,5.47,7.31,4.25,14.06,3.09,13.18,16.87,19.64,,,,,6.44,16.44,3.4800000000000004,5.47,,14.98,18.23,,,16.92,3.86,,13.67,13.96,19.59,,11.1,,,,4.25,,18.38,16.87,16.92,,15.47,16.63,16.78,,13.86,,,,,13.23,10.56,15.37,,15.32,16.490000000000002,,15.81,17.31,,,,,,5.95,,,,,13.28,,,,,,,,,,,,,,,,,14.25,,,
863,,,,,8.48,,13.62,15.51,,,15.81,15.37,9.88,,12.99,4.4,12.46,11.92,6.0,9.54,14.06,,,,,7.5,7.02,,12.07,,12.5,14.01,,,12.31,11.78,,,12.7,8.33,,18.52,,,,,,11.73,13.38,13.14,,,14.74,17.8,,16.39,,,,,16.73,17.12,,,16.73,16.15,,17.46,13.52,,,,,11.63,,,,,,,,,,11.53,9.11,,,,,,,,,,,14.54,,,,
872,,,,,15.42,,11.73,15.13,,,5.85,,2.7,6.19,13.43,9.06,2.02,5.61,2.9399999999999995,1.58,14.35,,,,,,14.88,10.22,15.32,,14.35,12.75,,,14.5,15.37,13.48,7.46,,6.19,,,,7.02,,,,10.13,13.57,15.42,,,13.96,15.61,,15.66,,,,,14.98,14.4,,,13.57,15.32,,14.79,14.93,,,,,,,,,,,,,12.31,,,,,,,,,,,,,,,,,,
903,,,,,19.45,,19.16,18.72,,,17.07,,1.6799999999999995,3.91,11.15,4.16,14.35,4.35,18.82,19.5,16.39,,,,,4.64,13.72,4.35,19.3,,16.34,19.45,,,16.73,14.59,,,,16.19,,,,,,,,16.39,17.7,1.4399999999999995,,8.96,9.54,16.53,,4.35,,,,,17.21,18.91,,,6.1,9.54,,15.95,5.22,,,,,,,,,12.41,6.24,,,,,,,,18.67,,18.62,,,4.45,,,,,,,,
904,,,,,13.96,,15.13,11.15,,,9.11,,9.3,10.81,4.11,1.2400000000000002,7.8,11.63,12.5,12.5,6.92,,,,,,13.67,14.83,19.5,,16.83,18.77,,,14.83,16.240000000000002,,10.76,,10.47,,10.71,,,,8.86,,19.45,17.36,16.240000000000002,,,16.44,12.21,,14.2,,,,,12.65,16.05,,11.87,10.37,15.9,,19.45,13.09,,,,,,,11.05,,,,10.61,,,,,,,,,,,,10.61,,,11.49,,,,,
976,,,,,5.51,,18.86,12.55,,,4.88,,5.61,20.32,15.9,9.3,13.96,6.58,16.1,12.41,10.22,18.52,4.98,,6.83,8.09,14.16,15.03,19.35,,8.620000000000001,17.36,,,15.32,11.29,,14.64,,10.08,,8.09,5.08,,14.35,8.379999999999999,,8.48,13.33,17.259999999999998,,,16.15,11.87,,12.7,,,,,16.44,20.22,,,5.47,16.87,1.8699999999999992,9.83,16.73,,,,,,,,,,,,,,,,,4.5,,,,,,,12.7,,,,,,,
1109,,,,,20.37,,15.61,3.82,,,3.72,7.3599999999999985,10.03,6.97,17.65,5.03,1.2899999999999991,10.17,16.68,12.46,17.41,,,,,12.84,19.79,20.130000000000006,11.05,,9.2,15.17,,,20.17,18.67,,,,15.66,14.59,6.63,,,10.71,,4.16,15.9,13.23,17.84,,13.62,14.01,11.34,,16.19,,,,,13.18,10.13,,,13.67,20.17,,12.26,18.04,,,,,,,,,,,,,,18.96,,,,,,,,,,,,,,,,,
1121,,,,,14.06,,18.86,19.06,,,,12.75,14.06,,12.55,19.5,12.31,8.48,18.82,18.86,16.78,,,,20.08,19.16,11.34,18.52,19.98,,17.17,19.98,,14.59,19.11,19.11,,,,17.84,,19.2,,,,,,19.64,20.27,19.4,,,19.64,16.73,,11.78,,,,,17.6,16.78,12.46,,13.96,11.19,,17.07,9.88,,,,,,19.5,,,,,,,,,,18.77,,,,,,,,,,,,,,,
1191,,,,,16.34,,13.38,7.65,,,16.58,16.19,15.47,,5.37,6.73,12.55,12.84,4.79,9.25,16.44,,,,,,20.22,,17.55,,19.880000000000006,17.75,,,19.45,19.93,,,,,,14.06,,,,,,10.03,15.13,19.06,,,10.76,19.35,16.0,12.36,,,,,19.64,10.47,,,4.69,17.02,6.92,10.76,17.259999999999998,,,,17.84,,,,,,,,,,,,,,,16.1,,,,,,11.19,,,,,,
1202,,,,,11.97,,16.15,10.32,,,11.05,13.09,14.35,7.7,11.53,1.2899999999999991,13.77,13.38,8.91,13.96,13.52,,,,,15.08,17.75,16.05,17.12,,14.25,17.17,,,16.34,16.19,,13.04,,17.41,,13.18,,,,,11.24,12.02,12.17,18.18,,,10.76,15.27,,11.49,,,,11.87,11.53,14.35,,,11.24,11.73,,12.41,12.84,,,,,,,,,,,,,,,,,,,,,15.51,,,,,,,,,,
1214,,,,,16.78,3.62,17.07,16.63,,,16.29,,16.05,3.96,4.4,16.83,16.58,17.55,2.6,3.62,17.65,,,,,4.69,16.68,3.91,18.77,,17.94,17.7,,,16.58,18.43,17.02,,3.82,4.69,16.97,4.4,,,,,,4.54,16.68,17.31,,16.92,16.44,16.68,,17.21,,,17.02,,17.259999999999998,3.09,,,4.16,19.16,,16.34,17.5,,,,,4.11,,,,,,,,,,,,,,,,18.18,,,,,,,,,,
1247,,,,,13.18,,16.15,11.53,,,11.97,,7.26,,7.5,4.98,16.19,14.01,10.66,12.8,19.83,,,,,19.79,20.03,12.26,19.5,,19.5,19.64,,,19.74,19.79,,,,,,12.89,,,,,19.5,19.74,15.22,17.65,17.84,,15.85,20.03,11.73,9.45,,,,,19.69,9.93,,,15.61,19.93,,20.08,19.69,,,,,,,,,,,,,,,9.4,,,,,,,,,,,,,,,15.66,
1251,,,,,10.47,,9.88,17.46,,,13.14,,10.42,18.28,10.13,2.8000000000000007,2.3599999999999994,2.5500000000000007,12.99,7.939999999999999,18.52,,,,,,19.2,9.01,13.86,,10.95,18.72,,,16.83,16.1,,17.31,,5.51,3.28,13.77,,,,,,7.939999999999999,5.81,18.28,,,17.46,18.14,,14.79,,,,,19.01,14.4,,,18.33,12.84,,3.43,18.14,,,,,,,,,,,,16.19,,,,,,,,,,,,,,,,,,,
1420,,,,,10.51,,17.5,8.43,,,,18.67,10.56,16.0,7.99,10.66,3.4800000000000004,17.8,17.07,13.48,14.01,,,,,,17.7,13.33,18.62,,17.12,17.7,,,18.43,14.5,,,16.73,16.44,,,,,13.18,,,18.23,15.13,17.41,,13.62,17.46,13.96,,19.16,,,13.14,,13.82,17.5,,,17.55,19.2,,17.17,17.94,,,,,,10.76,,,,7.46,,16.73,,,,,,,,,,,,,,,,,,,
1478,,,,,16.19,,17.12,13.48,,,,,13.04,,11.87,10.81,9.2,18.23,17.55,18.04,17.12,,,,17.31,17.07,17.89,16.73,18.23,,18.86,17.55,,17.6,11.97,15.81,,,,16.240000000000002,,14.59,,,,,,13.33,17.02,15.51,,,15.37,17.41,,12.26,,,,,17.55,19.06,,,17.65,19.59,,20.03,16.78,15.71,18.18,,,,,,,,,,,,,,,,,,,,,16.0,,,8.43,,,,,
1482,,,,,16.15,,19.45,6.05,,,8.77,10.37,8.18,,1.8699999999999992,11.92,20.08,1.0999999999999996,18.86,19.45,14.25,,,,,4.88,15.47,12.94,17.89,,9.5,13.38,,,15.03,16.490000000000002,,,,,,14.3,,,,,9.59,12.31,11.05,14.5,,,19.35,13.77,,12.41,,,,,14.2,13.18,,,13.23,13.86,,11.34,4.06,,,,,,,,8.28,,,,14.5,,,,,,,,,9.79,,,,1.0999999999999996,,,,,,
1494,,,,,19.11,,13.86,17.46,,,12.02,,11.97,,15.27,12.12,12.02,16.53,11.92,6.78,10.42,,,,,11.44,18.43,16.83,18.62,,18.48,18.77,,,17.7,18.38,,,11.73,16.1,,12.55,,,17.89,15.47,,16.19,17.31,18.82,,,16.97,18.33,,,,,,,18.28,18.14,,,18.38,12.36,14.2,17.6,11.34,,,,,,,,,,,,,,,,,18.43,,,,,,15.22,,,,,,,,
1500,,,,,16.29,,18.77,12.36,,,17.17,,15.61,,13.82,13.86,14.06,15.51,11.63,9.45,16.73,,,,,15.17,17.89,12.5,17.36,,9.16,19.64,,,17.89,9.5,,,17.02,13.33,,18.62,,,17.84,9.5,,5.47,13.96,14.98,,,15.47,15.17,,,,,,,13.67,12.17,,,17.07,7.5,,17.75,8.23,,,,7.8900000000000015,,,,,,,,,,8.18,,,,,,,,,11.44,,,,,,18.96,,
1530,,,,,14.54,17.02,7.55,12.36,,,13.28,11.97,12.94,14.5,13.72,6.44,10.76,9.11,9.3,14.01,14.54,,,,,14.3,14.74,14.11,10.42,,15.85,14.88,,,10.37,13.72,,,,10.56,,10.61,,,,14.74,,15.03,14.2,14.45,,,15.08,13.14,11.1,17.07,,,,,14.64,11.29,,,15.32,14.98,,15.47,12.89,,,14.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,,,,,14.69,,12.55,13.57,,,,,1.6799999999999995,,8.82,12.21,10.76,12.41,15.32,20.03,19.01,,,,,17.89,18.91,19.35,18.28,,16.68,14.79,,,18.91,18.57,,,,14.2,,17.46,,,,,,17.259999999999998,14.2,18.72,,,18.09,17.84,17.31,17.46,,,,,16.490000000000002,18.33,,,19.16,17.41,,19.16,18.77,,,,,,11.53,16.1,,,,,,16.87,,,,,,,,,,,,,,,,,,
1564,,,,,14.11,12.99,9.35,7.5,,,1.2899999999999991,1.1500000000000004,11.29,,17.8,7.02,15.37,3.04,1.5299999999999994,12.7,17.65,14.4,,,,15.66,16.78,13.72,15.95,,10.9,15.17,,,19.2,10.42,,,20.32,19.79,,15.61,,,,,,5.08,12.12,13.86,,,19.64,18.23,,7.41,,,,,8.77,13.52,,13.82,17.94,13.72,,20.22,12.6,,,,,,,,,,,,,,16.63,,,,,,,,,,,,14.59,10.37,,,,
1572,,,,,20.27,10.76,13.14,7.84,,,16.87,,18.86,7.17,12.26,1.1899999999999995,10.61,1.1500000000000004,15.56,18.28,18.72,4.4,,,,13.48,19.59,12.46,15.71,,10.71,18.57,,,20.32,20.37,,10.08,13.48,19.35,,12.31,,,,5.76,5.27,18.23,12.31,13.91,,11.24,9.4,16.19,,10.61,,,10.66,,12.36,14.54,16.0,,13.23,20.37,,19.3,13.86,,,,,,,,,,,,,,,,,,14.74,,,,,,4.79,,,,,,,
1662,,,,,15.27,,14.3,7.65,,,7.75,,6.58,11.05,11.44,2.3599999999999994,12.65,2.5,2.99,7.8,14.16,,,,,5.51,18.67,6.87,16.29,,15.27,13.18,,,14.01,16.83,,4.35,,13.48,,6.34,,,,14.5,,9.59,11.15,20.22,,,17.55,13.91,,16.1,,,,,15.66,11.15,,,12.99,13.57,,15.47,13.48,,,,,,,15.42,,,,,,,17.02,,,,,,,,,,,,,16.92,,,,
1666,,,,,13.57,,15.22,6.49,,,5.61,,5.95,15.22,6.68,9.06,12.94,9.35,13.43,12.36,18.91,,,,,,15.56,6.97,18.86,,15.32,18.96,,,17.94,19.11,,,,5.95,,14.3,8.96,,,,,9.2,8.04,19.74,,,19.4,19.69,,15.47,,,,,11.68,18.57,,,16.78,19.54,,10.03,13.86,,,13.82,,,,,,15.17,,,,,18.82,,,,,,,,,,,,,,,,,
1702,,,,,1.1899999999999995,,9.59,13.86,,,19.79,,13.18,,7.84,3.91,10.37,7.07,11.05,14.45,14.88,19.5,,,,18.72,19.2,17.31,17.8,,5.51,19.16,,,14.88,9.11,,18.38,,18.57,15.27,18.33,,,,,19.4,17.21,14.83,16.63,,,17.990000000000006,15.85,,17.259999999999998,,,,,16.490000000000002,19.5,,,9.64,1.6300000000000008,,18.72,2.9399999999999995,,,,,,,3.2300000000000004,,,,,,,,,12.75,,,,,11.53,,,,,,,,,,
1724,,,,,15.9,,12.8,13.28,,,14.06,13.57,12.36,13.48,17.5,12.12,8.28,11.68,7.65,12.02,13.82,,,,,8.33,17.41,10.47,20.08,,12.07,11.97,,,4.79,19.5,,,,16.240000000000002,,13.33,,,13.96,,13.67,11.92,13.62,14.59,,,14.45,11.97,,11.73,,,,,12.31,15.27,,,16.83,12.8,,13.82,13.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.25,,,
1841,,,,,15.47,,15.17,17.07,,,,,4.79,16.58,15.61,2.41,15.37,13.43,11.44,4.74,18.23,,,,,15.85,18.43,16.29,18.57,,13.43,16.0,,,18.18,16.83,,,,15.81,,,,,,,,15.81,16.15,17.31,,,17.75,16.83,16.29,17.55,,,,,18.04,16.83,,,12.6,14.5,,15.95,16.29,15.85,,,,,,,,,,,,,,,,,,,,,,,14.93,,,,,,,
1865,,,,,14.74,,15.66,12.94,,,9.11,9.59,10.95,6.92,15.17,2.0700000000000003,7.75,18.43,13.38,6.73,10.32,,,,,2.210000000000001,15.27,10.32,14.83,,18.18,15.85,,,14.79,17.990000000000006,,,,,,17.02,,,11.97,,3.82,16.34,6.63,18.28,,,12.36,15.61,,10.37,,,,17.8,1.34,16.68,,,13.62,16.490000000000002,,7.7,6.68,,,,,7.02,,,,,,,,12.12,,6.92,,,,,,,,,,,,,,,,
1876,,,,,12.26,,17.89,13.43,,,,,5.03,,12.36,8.28,11.83,17.31,14.88,18.04,20.22,,,,,,20.32,20.27,20.27,,20.17,18.43,,,20.17,20.27,,20.22,,,,20.27,,,,,,20.130000000000006,20.32,20.22,,,20.32,20.27,,20.22,,,15.27,,20.27,20.27,,,,19.93,,20.27,20.22,,,,,,,,,,,,,17.89,,,,,,17.94,20.08,,,,19.79,,,,,,,
1899,,,,,16.73,,16.29,18.28,,,18.67,,7.3599999999999985,3.82,10.42,4.4,10.56,7.55,17.46,11.53,19.16,,,,,12.02,12.17,5.95,18.23,,11.58,16.15,,,14.16,8.04,,,3.52,19.3,17.02,10.66,,,,,,6.15,14.59,11.97,,2.5,11.92,14.2,,11.63,,,,,15.9,6.44,,,18.57,12.21,11.15,10.71,11.63,,,,,,,11.34,,,,,,,11.34,,,,,,,,,,,,,,,,,
1919,,,,,16.1,,14.06,15.13,,,16.19,11.92,7.3599999999999985,19.98,7.26,9.74,10.47,14.98,10.17,13.96,16.29,,,,,11.29,15.85,20.17,19.98,,19.16,20.17,,,18.86,15.85,,,,17.6,,16.19,,,15.51,,10.37,17.5,19.3,15.85,,,5.76,17.17,,12.46,,,,12.89,19.59,18.96,19.83,,15.85,10.27,11.0,19.16,15.71,,,,,,,,,,,,,,,,,,,,,,,11.39,,,,,,,,
1945,,,,,18.77,14.45,19.11,16.05,,2.26,16.0,4.93,2.26,9.5,11.1,4.74,12.31,6.92,15.08,4.88,15.9,6.78,,,,16.73,11.19,8.82,16.34,,15.61,16.15,,4.93,19.25,15.81,,6.53,12.17,9.25,,13.82,,,,8.09,,18.67,15.61,16.58,,7.99,8.43,17.07,,13.28,,,,,6.34,15.81,10.76,4.93,11.97,15.9,4.35,16.58,16.1,4.93,,,,,,,,,,,,,,,,,,,,,,,14.93,,,,,,,
1989,,,,,17.02,,14.06,17.259999999999998,,,17.41,,16.44,6.92,15.76,13.38,10.66,7.46,10.61,16.78,17.21,,,,,14.11,12.55,17.55,10.37,,6.24,10.08,,,14.88,10.37,,,14.01,10.08,,14.35,,,13.67,10.13,,10.37,18.09,10.47,,,6.87,14.74,,2.75,,,,,10.22,10.13,,10.51,10.47,10.13,,17.94,14.59,,,,,10.51,,,,,,,14.16,,,,,,,,,,,,,,,,,,,
2006,,,,,4.5,,18.62,10.08,,,14.06,,9.3,18.14,19.4,1.34,14.69,7.7,3.86,3.82,12.75,,,,,,11.73,18.62,18.96,,19.3,13.23,,,14.11,16.58,,10.42,,,,,,,,,,13.04,10.08,10.66,12.5,,17.7,14.83,,6.68,,10.71,,,13.96,17.31,,12.84,17.65,13.33,,12.31,14.98,,,,,,11.97,,,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,17.6,7.939999999999999,17.5,13.96,,,11.53,,7.3599999999999985,2.6,15.13,2.41,8.72,7.31,10.27,15.51,10.56,,,,,7.41,17.36,13.86,9.83,,14.59,16.78,,,17.31,18.77,,13.38,12.99,12.8,,14.16,,,,,,3.52,14.88,17.17,,13.23,11.97,13.14,,6.83,2.210000000000001,,,,13.57,3.77,,,14.3,18.48,,13.52,15.22,,,,,,,,,,,,,,,7.75,9.79,,,,,,,,,,,,,,,
