,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
217,,,,,4.01,,4.45,14.25,,,14.5,11.15,9.2,11.39,12.65,4.16,12.55,8.72,13.48,13.62,14.64,,13.62,,,13.96,16.39,16.53,12.07,,16.58,13.96,,,15.76,16.05,,14.25,13.96,,,11.92,,,,13.82,11.83,11.63,14.06,15.9,,,16.05,14.74,,6.97,,,,,14.11,15.9,8.72,,19.4,13.62,,15.85,8.28,,,,,,,,11.92,,,,,11.83,,,,,,,,,,,,,,,,,,
242,,,,,15.08,,11.53,6.87,,,17.94,14.2,1.83,7.8900000000000015,1.8699999999999992,9.74,6.29,11.87,19.3,7.21,20.08,,5.85,,,,19.98,9.74,20.08,,20.27,20.130000000000006,,,18.62,19.880000000000006,,14.4,,,,6.58,,,20.130000000000006,19.98,14.5,9.54,14.06,19.69,,,16.0,20.08,,20.08,,17.990000000000006,12.17,,20.08,16.78,,,10.81,8.86,,9.11,6.87,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,,12.99,,1.4399999999999995,6.39,,,,10.08,13.72,,10.61,2.8000000000000007,4.35,12.94,20.03,13.48,17.65,,,,,,14.35,,12.21,,15.85,19.2,,,5.03,18.52,,14.79,6.49,,,10.22,,,16.0,18.52,4.16,8.52,16.97,16.29,,,19.01,12.02,,17.5,,,,,15.61,15.76,,,2.75,19.69,,15.95,19.54,19.54,,,15.47,,15.22,,,,,,,,,,,13.18,,13.18,,,,,,,,,,,,
301,,,,,17.7,,11.83,4.35,,,,16.29,7.7,16.05,14.88,14.16,13.62,8.82,8.96,12.31,14.69,14.98,,,,15.27,,,14.98,,17.259999999999998,14.83,,,16.73,13.91,,12.17,,,,,14.74,,,10.17,,14.54,16.83,15.51,,,16.73,17.5,13.18,11.15,,,,,15.81,16.92,,11.15,16.39,16.240000000000002,,12.6,17.17,,,,,,,,,12.21,10.95,,,,,,,,,,,,,,,,,,,,,
313,,,,,1.1899999999999995,,19.98,12.75,,,,6.29,4.2,,1.4399999999999995,1.1500000000000004,4.64,12.8,18.18,3.82,17.31,,,,,14.01,15.85,,19.4,,16.490000000000002,16.78,,9.5,17.02,12.65,,,,,,13.14,,,,15.03,,,16.63,19.11,,,17.94,16.78,,14.3,,,,,18.04,18.72,12.46,,17.02,13.72,,18.48,12.36,,,,,,,,,,,19.74,,,,,,6.34,15.32,,,,,,,,,,,,,
335,,,,,16.44,,2.17,3.96,,,11.05,14.2,15.51,15.66,1.6799999999999995,7.84,14.93,1.4900000000000002,14.16,9.11,14.79,,,,,16.19,12.75,10.85,13.18,,10.81,15.95,,,12.5,14.16,,4.93,6.1,,,17.21,,,,17.89,12.26,5.13,15.08,16.78,,,15.66,16.78,,15.76,,,,,15.22,12.21,,,11.19,15.47,,14.54,15.03,9.69,7.17,,,,,2.9399999999999995,,,,,,,,,,,,,,,,1.58,,,,,,,,
380,,,,,18.48,,13.72,1.1899999999999995,,,,,1.2400000000000002,,16.29,1.0999999999999996,14.06,14.2,7.8,11.29,20.08,10.27,,,,11.73,17.21,19.98,1.3900000000000006,,19.83,14.88,,,20.03,6.15,,,,,,20.08,,,,12.07,8.77,16.34,11.0,9.83,,,18.28,15.61,,14.64,,,,,20.22,20.08,,,5.32,20.22,,13.09,17.55,,,,,,5.95,,,,,,,,,,,,20.27,20.03,,,,,,,17.5,,,,,
419,,,,,10.56,,6.44,3.18,,,,,5.76,,6.19,7.02,2.210000000000001,13.28,13.28,14.5,16.44,,,,,,11.0,17.12,16.05,,7.31,13.14,,,18.82,13.28,,19.5,12.31,,11.63,18.72,,,,12.02,14.59,15.42,18.96,15.08,,,16.240000000000002,19.3,,19.06,,,,,19.06,14.4,,,13.43,12.65,,16.0,17.990000000000006,12.12,12.02,,,,11.97,,,,12.65,,,,,,,,,,,,,,,,,,,,,
440,,,,,1.58,,12.84,7.02,,,,18.28,2.9399999999999995,18.28,3.14,3.14,10.71,10.71,14.01,14.4,6.05,,,,,4.11,18.28,10.71,10.71,,18.28,3.14,,,4.69,17.89,3.14,10.71,,,,2.17,,,,17.89,14.79,19.06,16.92,15.17,,,5.66,18.09,,10.71,,,,,16.73,18.28,,,10.71,10.71,,16.53,15.17,10.71,,,,,,,,18.28,,,,,,,,10.71,10.71,,,,,,,,,,17.89,,,
469,,,,,2.6500000000000004,,8.23,7.84,,,,,7.84,19.4,7.84,2.6500000000000004,11.78,2.6500000000000004,15.13,8.23,18.28,,,,,9.64,20.37,14.35,16.240000000000002,,19.98,1.34,,,10.32,16.92,,9.3,,,,13.52,,,,15.95,18.91,1.2899999999999991,19.54,17.75,,,13.09,16.68,,9.11,,,,,19.4,15.13,,,18.33,13.48,,17.990000000000006,14.45,,,,,,,,,,10.51,,12.55,,,,,,14.45,,,8.23,,,,,,,,,,
522,,,,,2.17,,13.57,11.87,,,,4.01,2.8000000000000007,14.35,3.04,10.22,7.84,8.09,13.09,1.5299999999999994,7.6,4.16,,,10.51,17.259999999999998,13.52,,7.02,,10.42,15.27,,,10.81,8.33,,9.35,12.6,,,19.06,,,,1.2400000000000002,,14.83,13.77,4.5,,,14.74,16.63,,18.91,,,,,10.66,18.77,,,13.67,17.17,3.33,17.89,13.86,,,,,,,,,,,,,,,,,,,,,,,,,,12.84,,,,,
528,,,,,10.85,,2.210000000000001,11.24,,,,,13.18,,5.71,2.210000000000001,7.55,5.95,6.34,4.64,12.94,,,,9.69,14.2,14.5,13.14,13.28,,7.17,12.26,,14.2,16.58,12.17,,,7.5,,,14.2,,,,14.93,,13.82,12.75,12.5,11.87,12.26,14.3,14.54,,10.27,,,,,14.98,14.06,,,17.31,14.4,11.87,15.9,10.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,,,,,14.74,,7.07,7.02,,,,2.41,1.7799999999999994,6.73,14.5,12.02,6.19,11.15,5.61,1.2899999999999991,19.83,19.2,,,17.02,7.6,20.17,,9.2,,17.990000000000006,18.77,,,18.67,12.02,,3.91,14.4,,15.27,20.03,14.69,,,1.9700000000000009,,12.65,19.59,15.71,,,17.21,16.97,,20.03,,,,,19.3,20.130000000000006,,,13.77,20.08,,20.17,19.11,,6.68,,,,,,,,10.56,,,,,,,,,,,,,,,,,,,,,
598,,,,,11.0,,7.17,7.26,,,,,7.31,7.46,7.3599999999999985,10.08,13.82,13.96,5.61,7.31,14.93,,,,,13.38,14.93,,14.16,,13.86,15.42,,,15.56,16.58,,13.48,,,,8.82,,,,13.48,13.72,15.51,7.75,7.26,,,14.69,13.96,,12.5,,,,,13.14,15.08,,,7.46,14.79,,7.55,14.98,,,,,,,,,,,,,7.3599999999999985,,10.71,,,,,,,,,16.87,,,,,,,
599,,,,,5.76,,3.96,5.76,,,,,10.76,,10.71,1.5299999999999994,5.51,5.85,14.64,7.6,10.32,,,,,9.88,17.8,15.56,11.24,,18.23,16.83,,,16.92,17.5,,,16.490000000000002,,,10.85,,,,10.95,17.12,16.78,17.02,18.57,,,17.6,16.58,,8.28,,,,,17.21,18.52,,,13.18,15.71,,12.89,16.240000000000002,,,,,,14.2,,,,,,4.45,9.69,,,,,,,,,,,,,,,,,,
644,,,,,8.43,10.47,10.37,9.06,,,,6.19,15.76,14.88,8.28,2.84,13.38,15.13,15.61,11.29,18.86,,,,,,18.86,6.58,16.73,,10.27,10.03,,,18.86,16.92,,10.37,11.19,,,9.74,,,,,,9.93,18.04,17.5,13.18,,16.19,9.59,9.69,11.73,,,,,10.13,15.81,,,17.84,15.47,,17.259999999999998,17.75,17.65,,,,,,,,,,,,,,,,,,,,,,,16.44,,,,,,13.28,
677,,,,,6.15,,14.11,16.73,,,,,7.99,,15.56,2.9399999999999995,13.18,13.72,14.2,10.47,8.57,,,,,,19.01,8.86,13.91,,8.18,13.23,,13.14,14.93,11.44,,,,,,12.65,,,,19.4,11.83,16.19,14.64,14.06,,,16.05,16.63,,17.41,,,,,9.4,17.990000000000006,,,16.05,13.38,,16.68,15.08,9.64,,,,,,,,15.27,,,,,,,,,,,,,,,,,,,,,,
685,,,,,10.66,,6.49,8.67,,,,,14.25,,12.6,4.01,14.3,14.06,12.41,11.05,18.23,,,,,18.14,15.76,15.51,19.45,,15.47,16.490000000000002,,,17.75,18.38,,15.51,,,,,,,17.7,,17.36,,17.36,17.46,,,8.04,18.09,14.3,17.65,,,,,13.52,18.14,,,18.67,17.65,,16.39,18.28,,,,,,,,,,,15.03,,,,,,,,,,16.0,,,,,13.62,17.55,,,,
759,,,,,10.51,,3.33,5.27,,,,11.19,2.0700000000000003,5.08,3.43,6.83,1.83,7.02,7.99,5.42,14.93,18.52,8.48,,,14.64,14.74,12.17,12.7,,11.97,18.33,,17.65,18.57,15.56,,6.73,11.78,5.08,,14.45,,,,16.0,12.12,17.41,14.93,18.28,,,16.39,11.1,,11.0,,12.02,,,15.13,14.16,,,16.87,10.71,,12.7,16.58,,,,13.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,,,,,19.16,,13.23,11.73,,,,17.94,18.96,,7.939999999999999,7.21,2.5,15.71,18.91,1.83,12.99,,,,,,19.16,15.47,17.89,,19.35,14.01,,14.06,16.19,14.79,,15.22,,,,15.37,,,,15.08,,15.32,15.81,17.990000000000006,,,15.47,16.63,,15.08,,,,,15.9,17.21,,,16.34,19.25,,19.880000000000006,16.34,,,,,,,,8.04,,,,,,,,,,,,,,,,,,11.78,,15.95,,11.39,
805,,,,,13.77,,9.69,3.18,,,,,7.7,10.22,1.0999999999999996,9.93,10.13,9.64,14.06,15.56,10.08,,13.52,,,15.42,13.28,5.71,10.08,,15.47,15.32,,,15.76,12.94,,16.73,6.58,,,5.13,,,,,15.27,15.47,6.68,9.54,,,15.22,17.259999999999998,,14.88,,9.2,,,15.51,14.3,10.13,,14.79,13.67,,16.78,8.379999999999999,,,,,,,,,,,,,,,,,,,,,,,17.17,,,,,,9.45,,
905,,,,,4.2,,3.2300000000000004,13.52,,,,15.03,7.12,10.32,7.12,7.12,7.41,4.83,12.8,20.22,14.11,,,,,10.42,20.27,17.41,20.17,,12.21,20.27,,,11.92,17.8,10.61,14.93,10.9,,,20.27,,,,10.22,13.14,14.4,12.75,16.0,,,19.79,20.08,,20.22,,1.6300000000000008,,,20.22,10.27,,,20.03,15.95,,20.17,14.74,10.03,,,13.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,,,,,15.56,,1.4399999999999995,10.17,,,,,15.76,9.59,4.64,3.14,8.96,9.93,11.1,12.89,18.14,,,,,11.83,19.45,15.17,17.12,,16.58,6.44,,,15.61,19.35,,15.22,,,,10.95,,12.65,,10.66,10.95,5.27,16.83,11.34,,,12.6,10.61,,4.11,,,,,6.83,16.1,,,16.34,7.75,,10.95,15.42,,,,,,,18.38,,,,,19.54,,,,,,,14.2,,,,,,,,,,,,
916,,,,,16.87,,1.0500000000000007,13.82,,,,,15.61,,17.6,15.61,10.71,4.54,5.56,10.13,16.39,,,,,16.39,13.33,,10.66,,12.94,12.07,,,14.74,12.75,,,,,,15.27,,,7.8,5.61,14.93,17.990000000000006,18.09,18.28,,,18.28,9.01,1.58,14.11,,,,4.35,9.74,16.78,,,12.6,14.11,,13.38,11.34,,,,15.13,,,,,,,,12.17,15.37,,,,,,,,,,,,,,,,,,
970,,,,,11.68,,12.7,4.5,,,,10.81,5.71,4.88,12.94,11.53,12.21,11.44,12.84,12.89,10.56,,,,,11.49,15.13,13.48,11.19,,12.5,12.84,,11.15,11.05,13.14,12.26,10.95,,13.52,,10.37,,,,11.1,13.86,12.26,13.57,10.27,,,10.47,12.89,,11.97,9.11,,,,16.78,13.18,,,10.71,14.74,,14.16,12.6,11.0,,13.14,,,,,,,,,,12.31,,,,,,,,,,,,,,,,,,
993,,,,,1.34,,19.98,10.08,,20.130000000000006,,9.3,1.1899999999999995,19.880000000000006,15.85,1.4399999999999995,4.5,20.08,1.2400000000000002,1.2400000000000002,6.78,20.130000000000006,,,,1.1500000000000004,10.32,,20.08,,20.22,20.130000000000006,,1.1500000000000004,20.03,19.93,,12.21,1.1899999999999995,,,20.17,,,19.79,6.63,,1.0999999999999996,20.17,20.03,,,6.49,20.03,,20.22,,,,,1.2899999999999991,20.130000000000006,,,20.22,20.22,,19.98,8.96,,,,,,,,,,1.34,,,,,,,,,,,,,,,,,,,,1.2400000000000002,
1015,,,,,5.76,,9.74,11.58,,,,17.8,7.02,,4.83,12.94,8.72,11.97,13.43,14.79,15.85,,,,,18.82,13.14,17.7,17.36,,18.23,15.51,,17.94,15.37,15.17,4.54,15.08,16.97,,,18.18,14.25,,9.69,17.75,18.82,16.490000000000002,17.46,11.19,,,18.28,18.43,14.88,17.990000000000006,,,,,17.36,15.66,,4.4,7.939999999999999,15.47,,15.66,16.97,,,,,,,,,,,,5.56,,,,,,,,,,15.27,,,,,,,,,
1091,,,,,12.46,11.53,14.16,7.65,,,,,11.73,,7.17,6.97,4.25,13.86,10.81,9.74,12.07,17.6,,,,12.12,10.76,10.81,15.76,,15.47,15.27,,,16.15,11.44,,,,,,10.95,,,,,15.76,13.62,14.64,14.5,,,10.32,9.5,,16.1,,9.54,11.0,,12.99,15.03,,,12.41,16.39,,14.4,13.23,,,,,,,,,,,,,,,,,,,,,13.77,,,,,11.83,,,,,
1120,,,,,4.25,,5.13,3.52,,,,,3.4800000000000004,,3.33,4.25,3.52,14.74,15.27,5.17,17.65,10.85,,,,15.66,4.64,10.56,17.55,,18.18,18.62,,,9.3,18.52,,,14.2,,,16.63,,,,12.99,11.39,16.87,9.79,17.84,,,17.8,,16.87,10.32,,,,,13.28,17.75,4.2,,16.63,7.5,,17.12,17.5,,,,,,,,,,,,17.07,,,,4.64,,,,16.78,,,,,,,,,,,
1144,,,,,9.35,,10.56,2.5,,,6.92,9.16,10.42,9.4,4.25,1.7799999999999994,11.24,11.34,6.39,7.31,18.43,3.14,,,10.27,9.59,17.36,,3.38,,11.83,18.57,,7.02,17.31,15.61,,1.58,17.31,2.119999999999999,,12.21,,4.79,10.42,15.27,14.06,9.54,18.23,9.98,,,11.73,17.8,,7.02,,,,,14.35,13.52,,,9.5,16.87,,17.990000000000006,18.72,4.25,12.55,,,,,,,,,,,,,,,,,,,,,,,,,,16.97,,,
1150,,,,,12.89,,7.07,11.05,,,,,8.23,,10.13,5.9,10.9,13.33,10.47,6.92,12.7,,,,,,14.3,7.31,13.67,,14.69,9.83,,,11.53,8.96,,,,,8.14,12.89,,,,7.8900000000000015,14.3,12.75,13.14,13.67,,,13.57,13.48,,13.43,,,7.6,,13.28,13.04,,,13.72,12.12,,12.94,15.08,,,,,,,,,,,,,,,,,7.939999999999999,,,,9.11,,,,,,,,,,
1157,,,,,10.85,9.4,4.45,4.64,,,4.69,10.27,8.23,14.64,1.58,6.97,14.74,11.97,13.62,2.210000000000001,15.27,,4.54,,5.42,7.46,13.72,8.18,11.63,,15.32,16.44,,9.59,14.79,15.32,,7.8,4.45,12.31,12.94,16.19,10.66,,7.55,15.56,7.65,7.07,14.98,15.37,,,17.31,13.23,13.23,9.64,4.45,,,,16.29,16.1,8.18,,16.0,16.240000000000002,,9.16,15.51,9.54,,,,,,,,,15.13,,16.97,,,,,,,,,,,,,,,,,,,
1182,,,,,7.17,,4.64,7.99,,,,,8.77,11.1,5.13,14.45,15.17,4.88,8.23,2.890000000000001,10.22,,,,,5.61,11.83,,14.69,,13.62,14.64,,,15.51,16.0,,,,,,15.71,3.86,,,10.17,12.36,12.36,16.92,14.2,,,15.71,12.5,,14.35,,,12.8,,13.28,10.17,,,13.91,14.88,,12.99,13.82,,,,,,,,,,,,,,,,,,16.490000000000002,,,,,,,,,,,,,
1218,,,,,6.29,11.83,7.02,17.75,,,8.57,,9.11,16.490000000000002,17.21,10.9,14.69,12.17,6.92,11.39,12.5,,,,,11.19,10.22,,16.44,12.02,17.36,18.18,,,15.81,13.28,8.52,7.6,,,8.04,13.91,,,17.259999999999998,14.93,,8.33,15.42,13.86,,,17.21,,,13.77,,,,,12.5,16.34,8.77,,16.29,14.4,,11.19,12.02,,,,,,,,9.93,10.03,,,,,,,,,,,,,,,,,,,,,,
1243,,,,,10.51,,8.23,5.85,,,,,11.49,8.86,7.99,10.32,7.6,9.06,11.49,9.25,15.08,,,,,17.94,15.47,,15.47,,17.55,15.37,,,12.99,10.66,,,,11.19,,18.52,,,,9.59,17.75,16.92,12.94,15.03,,,16.73,15.47,,16.15,,,,,13.86,14.25,,,15.17,16.83,,14.35,18.09,,,,,,,12.8,,,,,,,,,,,,10.61,8.72,,,,,,,,,,,
1264,,,,,9.79,,19.11,7.46,,,10.47,,5.95,4.25,17.36,1.34,10.37,10.13,19.11,19.11,12.84,3.28,3.43,,2.84,20.22,18.82,9.98,2.7,,19.4,12.07,,3.82,14.64,16.44,,4.83,4.01,3.72,14.98,20.27,,,16.19,17.75,4.4,12.12,17.65,7.02,,,18.52,20.22,,20.130000000000006,,,10.71,,17.46,20.22,,,20.130000000000006,13.14,,20.27,18.18,10.61,,,14.93,,,,,,,,,,,,,17.5,9.79,,,,,,,,,,,,,
1290,,,,,12.31,,10.08,7.939999999999999,,,,,8.82,,10.61,12.8,9.98,8.67,10.71,9.3,15.32,,,,,12.7,9.16,,12.26,,14.06,13.86,,,14.3,12.26,,12.5,,14.16,,12.65,,,,13.04,11.39,9.74,11.29,14.69,,,14.06,14.01,,13.67,,,13.23,,15.66,11.29,,,11.58,14.74,,13.09,15.13,,,,,,,,,14.5,,,,,,,,,,,,,,,,12.6,,,,,,
1317,,,,,5.42,,8.14,1.92,,,,,2.6,,12.02,4.83,2.210000000000001,15.17,10.47,7.8,7.17,,,,,11.29,10.03,11.83,18.57,,14.3,18.91,,,16.92,9.25,,,,,,13.96,,,10.56,11.83,10.03,10.76,16.29,11.29,,,15.85,17.8,,18.96,,,,,13.72,16.87,,15.95,17.46,16.58,,15.9,14.11,,,,,,,,,,,,,,,,,,,,,,,7.939999999999999,,,,9.25,,,,
1440,,,,,7.6,,15.32,1.8699999999999992,,,,,10.22,12.31,4.35,1.34,4.45,15.51,9.64,3.62,6.92,,,,4.45,12.84,10.32,3.72,18.18,,13.52,12.6,,8.23,17.31,17.8,,,10.47,4.88,,3.86,,,15.22,7.65,,3.91,10.13,18.23,,,17.02,12.41,,12.94,,,,,9.79,16.87,,3.38,17.12,10.22,,18.62,17.84,,,,,,,,,,,,,,,,,,,,,1.8699999999999992,,,13.28,,,,,,,
1448,,,,,4.74,,6.05,10.37,,,,,3.28,,5.08,12.31,10.56,10.66,8.33,7.8,12.6,,,,,,17.55,12.26,11.78,,14.64,10.61,,,13.23,14.06,,,14.35,,,11.29,,,,14.69,14.2,10.22,10.85,14.88,,,14.25,14.59,,14.11,,,,,13.52,13.38,,,12.46,12.7,,13.77,10.13,10.56,10.42,,14.11,,7.07,,,,,,,,,,,,,,,,,,,,,,,,,
1469,,,,,19.4,,1.7300000000000004,1.4900000000000002,,,,,3.91,,7.26,1.58,10.66,16.34,19.880000000000006,5.56,19.74,,,,,,12.99,10.81,9.4,,10.37,10.13,,,10.27,19.5,,,11.1,,,10.71,,,,19.59,,18.23,10.71,6.29,,,11.19,14.5,,19.93,,,,,10.37,10.51,,,10.42,12.8,,10.37,18.14,10.71,,,,4.59,,,,,,19.79,,,,,,,,,13.09,,,,,,,,,,,
1491,,,,,4.54,,5.9,7.17,,,,,13.62,,11.39,3.09,10.32,6.19,6.05,5.66,13.18,,13.23,,,14.11,11.68,13.18,14.06,,13.23,13.28,,12.5,11.63,11.78,,13.52,13.77,,,13.72,,,7.65,13.96,14.5,13.62,12.99,11.24,,,11.97,14.93,,12.99,,,,,13.96,10.37,,,11.53,12.65,,15.13,12.75,,,,,10.42,5.95,,,,,,,,,,,,,,,,,11.49,,,,,,,,
1536,,,,,12.5,,1.9700000000000009,12.99,,,,,6.1,,10.42,15.47,7.02,7.84,11.78,17.84,15.76,,,,,16.78,14.3,13.96,16.58,,12.94,18.33,,,12.99,19.74,,16.39,,,,,,,12.6,12.6,15.37,13.86,16.78,19.69,,,16.63,16.29,,13.57,,,,,11.49,16.490000000000002,,7.6,14.64,17.6,,11.87,16.05,,,,,,,,,,,,,,,,,,,8.57,,,,,12.31,,,,,,,
1579,,,,,2.6,,11.39,8.72,,,,,1.2400000000000002,11.58,12.46,1.6799999999999995,4.3,15.42,11.1,6.78,8.14,,,,,14.79,5.13,,12.07,,3.77,19.01,,,12.55,12.41,,,,13.52,,10.27,,9.5,,17.84,12.12,12.12,15.56,19.01,,,11.83,16.97,,18.67,,,,,11.58,18.14,,,7.8,10.71,,14.59,19.54,,,,,,,,,,,,,,,,,,,,,14.25,,,,,,,,,,
1669,1.34,19.64,1.7300000000000004,1.83,1.2899999999999991,1.58,15.9,1.2400000000000002,1.83,1.5299999999999994,1.5299999999999994,1.1899999999999995,1.58,20.03,1.4900000000000002,1.5299999999999994,5.61,17.55,17.12,1.5299999999999994,1.6300000000000008,1.58,1.7300000000000004,1.83,19.93,1.4900000000000002,19.64,19.74,19.93,1.6799999999999995,19.880000000000006,19.79,1.83,1.5299999999999994,20.03,14.88,1.58,19.880000000000006,19.83,1.0999999999999996,1.83,1.2400000000000002,1.83,1.83,20.03,1.34,1.34,1.34,19.79,20.03,1.92,1.7799999999999994,19.79,19.83,1.4900000000000002,19.74,1.4399999999999995,1.4399999999999995,1.58,1.83,19.93,19.69,1.5299999999999994,1.4399999999999995,1.4399999999999995,20.03,20.08,19.83,20.130000000000006,1.7799999999999994,,,,,,,19.74,16.05,,,,,,,,,,,,,,,,,,,,,11.0,10.95
1707,,,,,1.34,,18.04,1.2400000000000002,,,,,16.53,,15.03,10.17,10.61,2.02,13.86,1.1899999999999995,17.07,,,,,15.9,17.6,,5.17,,7.12,17.65,,,16.05,17.89,,,14.01,,,15.85,,,,6.34,14.83,15.13,15.56,19.59,,,16.58,14.54,,16.53,,,,,14.16,15.08,,,17.12,16.15,,7.5,14.74,,,,,,,,,14.45,,,,1.5299999999999994,,,,,,,,,,,,,,,,5.51,,
