,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
157,11.78,14.64,14.69,1.6300000000000008,4.45,9.93,16.29,4.74,1.7300000000000004,13.52,3.62,11.73,18.09,14.98,6.68,12.65,10.71,15.76,18.96,9.06,11.87,13.38,13.91,13.38,14.98,12.8,19.93,17.5,13.33,3.86,13.33,18.86,1.4399999999999995,4.01,13.72,18.91,2.02,13.09,10.03,10.66,4.35,15.27,1.3900000000000006,1.7300000000000004,13.67,10.76,10.81,4.5,17.6,20.32,12.65,12.41,11.15,15.13,7.02,17.17,2.3599999999999994,8.23,7.21,12.02,16.1,17.36,9.4,1.6300000000000008,12.17,13.09,3.62,6.63,1.7799999999999994,8.57,,16.0,,,,,,10.13,,,,,,,,,,,,,,,,,,,17.12,16.92,3.43,15.56
159,,,14.64,,14.93,16.53,15.66,6.58,13.82,17.84,11.63,14.2,12.8,14.93,12.46,11.83,10.32,8.57,17.5,9.5,13.77,13.62,15.66,,15.32,9.35,18.72,16.63,12.46,14.83,15.9,18.23,,11.78,10.76,16.92,,13.86,14.2,14.06,13.52,11.44,,,10.32,13.14,15.71,14.11,15.22,13.48,18.91,13.14,17.31,17.02,10.08,17.07,,,12.26,14.54,13.04,17.02,17.21,,9.79,11.34,15.66,17.6,14.83,10.66,,,,,,,,,,,16.53,,12.5,,,,,,18.43,,,,,15.13,17.17,,,,,
160,,,,,12.84,10.61,6.0,11.73,,11.15,12.26,11.68,10.9,10.9,11.34,11.0,10.42,12.02,10.81,11.1,11.53,11.68,11.15,,11.15,12.5,12.7,11.97,11.73,10.61,10.9,13.04,11.15,6.39,11.87,12.07,,11.19,11.15,10.85,11.15,12.07,11.15,,11.53,10.76,9.25,11.73,12.12,13.23,11.15,11.15,11.49,11.83,13.57,11.34,,,11.15,11.15,11.15,11.34,11.15,11.15,11.58,11.53,11.15,11.44,11.73,11.15,,,,,,,,,,,,,,,,,,,,,12.21,,,,8.04,,,,10.85,
164,,,,,11.97,13.77,11.68,8.91,,9.98,11.63,14.4,13.96,18.62,11.29,11.78,11.58,9.2,14.2,11.53,18.33,,14.45,,13.82,,18.67,11.68,17.8,13.91,17.36,17.8,,,17.259999999999998,16.78,,17.94,14.59,17.7,,18.67,,13.28,14.2,14.4,18.38,17.36,14.11,16.83,13.62,13.23,17.6,11.34,13.52,14.3,,,12.26,,9.54,18.82,,,11.83,11.68,,18.09,18.14,14.11,,17.46,,,,,,,,,,,,,,,,,,11.05,,,,,,13.86,,,,
167,5.81,6.19,8.18,2.02,1.0999999999999996,17.75,14.79,10.76,9.64,12.46,7.02,9.98,12.41,10.03,12.84,5.81,3.33,11.78,10.22,11.97,2.75,9.5,12.46,1.4399999999999995,12.6,5.61,17.02,17.6,10.56,12.55,10.71,18.86,2.02,16.490000000000002,12.55,14.93,10.85,15.13,15.9,9.64,16.78,15.76,12.5,10.71,12.02,7.6,16.97,19.06,15.56,13.23,10.32,4.35,16.53,18.52,17.31,11.92,1.5299999999999994,1.5299999999999994,10.42,5.08,18.72,16.63,15.71,4.93,9.45,14.93,13.82,16.29,13.33,12.46,,,,,,,15.56,,,12.21,,,,,,,,,,,,,,,,,,,,
171,12.17,11.78,1.4399999999999995,1.4399999999999995,12.21,11.24,6.53,12.21,1.2400000000000002,11.49,12.94,14.45,10.17,11.63,7.3599999999999985,11.44,9.59,15.03,13.18,15.85,15.66,13.28,14.2,6.49,12.84,12.07,16.87,16.63,13.23,7.12,13.48,16.87,1.3900000000000006,13.18,14.93,18.04,1.2899999999999991,19.4,9.01,18.14,11.53,15.85,1.34,1.3900000000000006,13.82,13.33,14.88,17.7,14.93,16.63,1.3900000000000006,10.13,15.17,16.15,13.09,19.5,1.6300000000000008,1.4900000000000002,11.24,1.7799999999999994,14.69,16.19,16.34,8.96,6.49,17.02,1.6300000000000008,18.14,16.490000000000002,12.46,,,,,,,,,,,,,,,,,,,,,,,,6.97,14.59,,,,,
174,8.67,5.81,,,6.87,18.14,11.1,6.73,9.79,14.79,13.14,5.22,6.73,16.1,14.25,11.0,7.21,13.28,14.4,13.62,8.33,10.08,10.51,,13.48,7.46,15.66,15.13,10.95,14.35,7.46,13.48,2.9399999999999995,11.19,13.52,9.74,4.79,12.31,8.48,7.46,15.81,11.73,8.379999999999999,,11.73,9.2,15.32,11.73,12.41,16.58,5.81,14.54,16.29,16.05,12.26,11.05,11.15,,10.08,12.02,13.82,11.24,8.67,5.81,16.0,11.15,10.08,15.32,8.43,14.59,,14.5,,,,,,,,,,,,,,14.5,,,,,,,,,,,,,,
224,,1.5299999999999994,,,1.92,12.7,3.04,13.09,11.87,7.3599999999999985,13.04,5.56,3.62,8.77,11.49,8.52,7.41,15.03,13.57,11.97,16.240000000000002,7.8,13.52,6.44,8.72,12.12,12.89,4.64,14.4,7.939999999999999,8.23,14.4,6.19,10.42,14.83,8.96,7.6,4.5,13.57,11.83,15.51,13.72,11.05,,8.18,14.88,16.34,12.46,11.92,17.46,6.68,12.02,16.83,19.4,13.04,13.77,,,7.07,4.2,14.93,12.6,7.31,,16.92,14.25,9.01,7.02,13.14,16.490000000000002,,,,,,,15.66,,,,,,,,,,,,,,,,,,,,15.08,,,
303,,12.55,,,9.5,13.72,16.68,14.35,,17.8,10.32,12.07,14.35,12.46,11.24,7.55,13.57,15.9,12.99,6.39,13.86,15.27,17.12,,16.53,14.79,17.259999999999998,13.62,16.39,10.32,12.41,14.06,,15.27,17.17,17.65,,17.89,18.38,10.42,10.32,14.74,,,13.14,16.44,13.23,14.4,15.42,15.03,14.5,14.5,15.13,11.92,13.04,10.95,9.4,11.15,10.22,17.5,19.2,15.85,13.91,10.13,13.23,17.75,,14.98,17.12,12.75,,,,,,,,,,13.48,,,14.83,,,,,,,,,,,,,,,,,
308,11.49,6.73,5.37,5.13,17.65,10.56,3.18,2.3599999999999994,14.06,4.3,13.09,7.8,10.17,7.75,14.64,15.47,15.22,2.17,15.85,14.83,15.22,15.22,10.27,5.03,10.42,4.16,15.61,15.42,5.9,11.49,4.93,13.62,2.99,10.27,15.37,12.75,2.99,2.3100000000000005,8.23,12.89,13.04,12.99,3.62,3.04,13.43,10.03,14.88,18.18,15.76,15.56,13.28,3.72,14.93,15.9,15.13,12.75,1.1899999999999995,4.45,7.55,3.09,10.13,15.85,18.28,15.66,15.9,17.41,6.15,10.27,13.14,11.0,,,,,,,,,,,,,,,,,,,,16.0,16.58,,,,,,,,,5.13
356,11.39,4.4,,,15.42,17.259999999999998,5.32,12.89,,7.55,17.46,16.53,2.99,12.8,3.38,5.42,7.7,15.27,12.36,16.58,4.79,12.75,10.95,,3.09,3.43,19.11,14.06,10.37,16.19,17.5,17.65,,4.35,17.75,15.42,,10.32,4.93,18.82,5.13,12.84,11.73,,14.06,10.37,17.84,17.46,15.85,7.65,10.27,3.04,12.8,15.47,12.75,12.7,,,14.11,10.27,17.55,17.41,14.64,12.84,5.32,18.91,7.7,17.8,7.7,12.75,,15.27,,,,,,,,15.32,,,,,,,7.7,14.01,,,,,,,,,,,,
421,,,,,3.14,4.69,4.69,6.05,10.71,16.73,15.17,15.95,16.73,13.62,15.17,6.83,14.79,6.24,10.71,15.37,17.7,15.17,9.35,12.46,9.74,16.53,3.14,16.73,13.23,11.29,6.05,17.89,,18.86,6.05,10.71,,1.58,17.31,14.98,13.23,10.71,10.71,,11.29,15.17,18.28,10.71,18.48,14.2,1.7799999999999994,1.58,18.28,17.31,16.53,12.07,,,10.71,,6.24,18.28,10.71,,19.06,10.71,15.17,13.82,16.73,16.92,,,,,,,,,,,,,,,,,18.28,,,,15.17,,,,,,,18.28,10.71,
567,3.62,5.22,16.0,4.11,15.81,12.36,20.03,15.03,3.04,12.6,20.08,10.47,12.17,15.56,4.4,15.81,5.9,14.3,12.02,10.76,6.68,15.66,13.43,5.71,6.92,7.41,15.03,10.42,19.83,12.46,19.45,16.39,10.66,9.98,10.85,5.47,1.9700000000000009,16.39,6.34,12.6,6.44,10.03,10.08,2.41,16.92,10.51,10.51,12.6,17.21,16.490000000000002,7.99,14.45,14.74,15.51,7.99,14.69,7.8,2.41,12.07,14.98,18.82,13.43,13.14,16.29,3.4800000000000004,17.94,2.26,14.5,19.3,10.66,,,,,,,,,,,,,,,,,13.57,,,,,,,,,,,,,
578,3.4800000000000004,5.13,3.5700000000000003,3.52,14.01,16.58,3.62,14.88,13.62,13.43,13.43,13.14,6.29,16.34,8.14,14.83,9.4,14.54,14.3,11.92,15.76,18.09,3.86,5.61,2.890000000000001,5.42,16.68,19.98,17.5,8.620000000000001,17.259999999999998,19.880000000000006,3.82,16.240000000000002,15.76,17.7,5.56,12.21,11.1,1.8699999999999992,16.240000000000002,6.92,14.74,4.06,7.21,14.88,5.37,6.63,17.75,18.04,5.03,13.86,19.25,19.4,15.95,13.23,3.4800000000000004,3.62,2.6,5.66,17.8,4.79,19.93,15.17,16.78,16.78,16.53,17.65,12.6,14.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,14.3,4.2,3.86,,3.86,16.240000000000002,10.03,3.18,,15.76,14.35,10.13,1.92,14.5,3.82,3.82,10.66,12.89,9.35,8.09,13.72,15.95,17.12,,15.61,13.86,14.93,4.59,11.15,15.03,18.09,13.33,,17.02,13.96,13.96,,17.259999999999998,15.03,17.02,12.89,16.87,,,13.82,11.78,16.78,4.59,13.77,14.88,14.3,13.72,14.06,16.19,14.11,16.44,,4.16,,6.58,12.21,16.53,5.08,12.89,17.5,16.92,16.53,14.4,15.42,15.66,,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,10.95,
703,,,,,12.6,11.05,12.65,15.32,,9.11,11.83,10.66,14.45,9.3,11.83,9.2,14.59,10.95,13.43,14.3,12.12,10.08,10.17,,9.74,11.58,12.46,9.3,9.45,11.83,9.69,11.92,8.77,8.14,10.85,10.95,,10.13,10.47,10.76,10.03,12.21,8.77,,11.0,10.37,12.41,11.63,13.09,11.53,9.35,10.56,12.6,15.9,11.15,14.16,,,8.18,8.77,13.52,13.48,12.5,,9.83,10.13,11.15,12.8,13.23,10.37,,,,,,,14.16,,,15.47,,,,,,,,,,,,,,14.79,,,,,,
739,,,,,5.08,10.66,12.6,14.11,11.44,14.98,12.6,10.13,6.92,15.32,13.52,9.74,9.59,11.49,15.17,9.83,11.34,12.21,14.74,,12.5,10.22,3.4800000000000004,14.35,15.27,15.71,7.46,12.17,,12.5,12.65,6.83,,14.88,15.08,12.26,,15.61,,,15.08,9.35,14.83,14.06,13.91,15.47,,4.79,12.99,12.12,,13.62,,,13.86,,13.67,18.14,,,13.48,9.74,16.34,14.5,14.5,,,,9.59,13.72,,,,,,,4.5,,,,,,,,,,,,,,,,,,,
837,9.79,14.64,,,19.01,11.39,7.939999999999999,4.5,,14.11,13.48,8.91,2.8000000000000007,9.69,15.27,13.43,13.04,7.46,11.97,7.5,19.06,9.54,11.15,,,14.16,11.24,13.33,8.33,13.04,16.44,12.89,11.24,13.28,10.47,13.23,8.52,9.11,11.63,13.28,9.06,12.8,15.95,11.49,12.41,18.72,10.71,11.68,19.54,14.4,6.39,15.42,15.42,12.02,7.41,10.56,,,,10.61,10.32,12.75,14.93,13.14,10.42,14.4,9.01,12.84,14.88,15.32,,,,,,,,,,,,,,,,,,,,2.26,,,,,,,,,,
881,,9.54,11.87,,14.54,11.87,14.45,15.85,,9.64,13.23,10.56,6.44,9.2,7.46,9.5,10.66,14.2,14.4,14.45,14.01,9.2,8.57,,10.08,13.18,16.83,12.07,14.59,9.64,12.65,4.4,8.28,9.59,17.990000000000006,17.02,,7.75,15.17,11.19,10.17,11.83,,,11.44,10.71,12.17,10.9,10.22,15.56,10.03,10.32,10.81,15.27,8.379999999999999,14.98,,,9.01,11.0,14.88,10.66,10.22,9.5,15.76,14.74,,14.59,18.62,11.87,,,,,,,,,,,14.11,15.22,,,,,,,,,,,,,,,,,,
914,,,,,3.4800000000000004,7.7,11.68,12.8,,11.29,7.41,11.44,5.71,15.32,8.33,12.94,12.55,10.76,14.4,13.82,12.99,9.54,12.17,,14.98,15.13,13.77,15.61,17.89,11.19,8.43,15.56,1.34,9.83,18.82,17.990000000000006,,8.82,12.36,9.64,2.26,17.94,15.95,,15.13,12.07,14.64,17.17,14.83,12.46,4.3,2.41,16.44,18.09,9.5,17.31,,,3.09,,12.31,13.52,13.91,,14.3,9.5,10.27,11.83,16.44,14.59,,,,4.25,,,,,,,,,,,,,,,,,,,,,,,,,6.87,
923,,14.01,10.95,8.43,6.63,13.96,17.259999999999998,10.61,,13.96,13.96,13.96,8.23,13.96,14.45,8.28,10.27,6.15,13.38,12.31,14.79,14.01,10.95,,10.9,13.96,9.25,12.17,11.19,8.23,11.05,11.05,14.01,14.01,11.05,15.08,9.16,14.01,13.96,13.96,11.78,12.6,11.05,,14.01,13.96,9.74,14.54,13.09,11.39,12.65,14.01,11.78,16.63,12.65,14.54,,,5.37,13.33,16.34,11.49,14.06,,12.17,11.05,,16.63,13.14,10.95,,13.18,,,,,,,,,,,13.38,,,5.27,,,7.55,,,,,,,,,,,
963,5.76,4.83,4.79,3.04,6.1,14.2,14.98,10.51,4.3,10.22,7.55,5.9,3.04,7.02,4.25,12.94,4.25,15.85,15.66,12.41,8.91,12.99,10.22,3.33,8.379999999999999,10.42,12.65,10.9,14.45,9.98,12.7,13.23,3.09,15.13,14.16,15.03,2.99,3.77,14.64,7.02,12.65,11.92,11.87,3.91,9.64,13.82,15.95,1.5299999999999994,14.54,15.17,7.31,10.37,14.45,12.6,14.35,13.86,3.33,3.38,6.05,10.32,10.9,15.76,16.39,3.72,7.07,15.76,11.19,13.38,7.65,9.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,,14.01,,,15.81,2.5500000000000007,14.06,14.16,,10.51,10.9,13.33,10.66,16.240000000000002,10.85,5.42,2.99,12.02,16.29,12.02,18.77,11.1,3.2300000000000004,,14.59,17.21,15.9,14.59,16.58,,12.6,13.96,,7.41,13.77,15.42,13.57,10.03,14.69,16.34,18.18,17.12,,,15.76,9.64,6.24,10.81,12.89,16.1,13.43,3.2300000000000004,14.83,12.75,4.2,16.63,,,3.62,10.61,13.04,12.7,13.86,,19.5,9.93,,16.78,7.46,10.22,,,,,,15.22,,,,,,,,14.25,,,,,,,,,,,,,,,,
1100,14.79,12.75,10.37,,7.5,15.61,14.01,9.01,,16.15,16.05,17.07,6.24,17.94,1.2400000000000002,15.56,10.47,14.06,5.56,4.59,7.21,11.97,13.43,,12.5,10.71,15.9,8.96,17.89,6.34,7.21,16.44,,9.64,17.990000000000006,14.5,,15.17,3.82,16.83,7.21,10.71,,,9.98,10.71,11.44,12.17,8.96,15.56,8.18,6.1,9.35,17.65,8.33,15.56,,,12.94,,16.58,15.85,13.18,,18.18,7.17,,18.77,8.04,9.06,,,,,,,,,6.1,,,,,,,,,,,,,,,,,17.17,,,7.31,
1115,,,,,16.68,13.96,15.81,13.14,,16.63,13.82,14.35,7.3599999999999985,15.13,13.91,12.5,11.92,13.77,14.35,14.5,14.16,15.42,11.29,,16.05,15.17,18.04,18.28,17.65,15.56,14.06,16.0,12.12,9.01,16.58,17.5,,9.74,15.81,15.56,17.84,15.13,10.22,,17.5,7.21,7.8900000000000015,16.97,14.54,14.5,7.75,14.06,16.490000000000002,12.65,3.4800000000000004,15.17,,,5.76,13.86,5.71,17.7,16.63,6.83,15.17,16.73,,15.42,15.56,7.5,15.47,,,,,,,,,,,,,,,,,,17.02,,,,,,7.6,,,,,
1128,,,,,19.16,19.16,18.09,2.3599999999999994,12.5,11.0,8.14,14.79,18.18,10.37,2.3599999999999994,2.5500000000000007,10.51,18.96,18.23,10.08,16.1,6.24,11.58,,15.13,16.39,15.85,9.93,9.93,,13.77,15.76,,11.29,19.4,14.01,,10.51,10.95,15.27,17.8,10.66,,,11.24,15.27,7.65,6.19,19.3,16.34,,14.01,11.87,10.51,11.68,19.83,,,,17.75,12.21,13.28,17.21,11.15,16.0,12.65,5.9,13.91,10.81,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.72,,
1156,,,,,14.59,4.54,11.68,16.53,,6.19,6.44,9.06,4.5,6.83,13.38,14.01,16.73,11.0,19.4,16.29,14.45,6.63,9.3,,6.39,6.58,9.79,19.64,4.35,9.2,5.47,8.33,6.0,6.34,17.02,13.82,,6.73,14.93,7.26,19.59,9.3,11.68,,9.45,1.6799999999999995,19.5,18.96,18.82,16.39,11.44,4.2,7.02,11.24,9.54,3.4800000000000004,,,5.9,1.6300000000000008,6.19,17.07,19.3,11.34,6.63,9.3,,16.39,6.68,11.39,,,14.16,,,,,,,,14.16,,,,13.57,,,,,18.72,,19.5,,,,,,,,
1173,,11.53,,,6.68,17.02,13.18,15.17,,15.61,17.36,16.73,11.19,14.98,6.87,10.17,13.96,6.68,5.03,7.02,16.34,14.74,18.67,,12.94,17.17,13.72,14.74,16.15,14.11,11.63,11.44,,14.83,16.29,16.1,,16.58,13.43,15.42,10.76,12.26,,,14.5,13.77,13.04,13.62,11.73,16.34,,10.9,8.96,15.27,16.05,12.36,,,14.11,12.89,16.58,14.35,,,18.28,17.12,,17.94,15.08,13.72,,,,,,,,10.95,,,,,,,,,,,,,,,,,,,,8.57,,
1174,,,,,16.58,16.19,2.6,1.5299999999999994,,13.48,10.76,13.09,10.08,6.0,2.890000000000001,5.9,6.97,17.75,15.71,11.63,16.78,9.98,4.06,,13.86,3.96,18.04,15.61,2.7,13.48,18.14,19.2,,15.32,17.259999999999998,13.86,,13.18,16.29,3.09,8.52,19.69,11.15,,12.8,3.38,12.7,2.210000000000001,12.21,19.3,10.27,14.16,18.33,2.890000000000001,13.67,14.93,,,14.35,,17.07,17.259999999999998,10.56,,18.91,19.59,10.66,15.42,11.73,19.01,,,,,,,,,,,,,,,,,,,,,,,,,,,14.16,,,
1188,5.37,15.56,,,15.42,13.72,3.52,12.94,,15.42,15.56,16.39,13.91,15.85,7.8,6.1,7.31,12.99,8.57,8.86,19.45,17.07,16.490000000000002,,9.54,12.46,18.14,6.73,18.96,10.76,14.25,14.59,,14.83,8.23,18.18,,14.74,12.8,17.07,17.259999999999998,15.32,13.48,,14.01,13.57,11.29,15.27,17.5,19.2,,17.31,13.23,18.28,14.45,18.86,,,4.3,14.79,12.8,17.65,11.58,9.01,9.59,14.3,3.62,11.92,17.259999999999998,14.16,,,,,13.33,,,,,,,,15.95,12.07,,,,,,,,,,,,,,,,
1229,,12.94,,,7.31,13.38,10.27,9.64,,12.07,8.77,11.97,9.93,13.62,10.37,6.73,10.61,13.43,10.56,9.11,13.18,14.59,9.88,,12.94,11.63,13.33,14.35,14.59,,10.17,12.55,,14.16,13.72,13.72,14.88,13.18,12.31,6.97,9.93,11.92,12.8,,12.84,13.52,14.2,13.43,13.91,14.35,8.91,,12.89,11.97,12.55,12.84,,,,,13.28,13.91,10.85,,14.74,12.75,9.3,14.64,15.27,13.38,11.44,,,,,,13.96,,,,,,,,,,,,,,,,,,,,,,,
1262,,,,,10.71,19.74,9.01,7.46,,7.7,14.88,6.29,3.86,18.28,4.25,8.48,14.3,11.24,12.89,13.52,7.46,13.18,7.02,,10.08,13.18,16.15,18.72,13.62,15.08,7.07,19.01,,14.2,19.06,8.379999999999999,,15.27,12.5,14.59,,14.45,,,13.72,19.06,19.59,13.48,15.32,14.5,,13.04,18.28,18.62,20.03,6.24,,,,,18.28,17.84,19.01,13.14,16.44,18.82,,19.3,15.47,14.45,,15.71,,,,,,,,,,,,,,,,,,,,,,,14.93,,,,,
1370,,,,10.81,12.5,9.98,20.08,20.08,,19.79,11.19,19.83,2.210000000000001,17.990000000000006,1.34,8.28,19.2,6.39,1.1500000000000004,19.98,4.35,14.74,,,7.12,11.97,13.09,19.4,8.72,14.5,19.5,19.93,,10.27,19.74,1.58,,10.61,,19.64,6.83,18.77,,,4.83,8.96,,20.08,20.08,15.22,11.73,,16.63,11.05,18.57,11.73,1.7799999999999994,,,19.45,4.83,18.28,18.48,9.69,19.59,5.66,,20.32,19.5,,,,,,,,,,,,19.93,,,,,,,,,,,,,,,,,,,
1394,1.4399999999999995,,,1.4399999999999995,13.96,16.05,2.75,14.16,9.88,17.21,20.130000000000006,14.88,5.66,1.4900000000000002,15.61,20.27,11.0,17.21,17.21,15.81,6.39,3.38,18.91,1.2400000000000002,15.66,3.38,15.76,1.1899999999999995,1.58,2.6500000000000004,2.26,20.130000000000006,1.58,16.44,2.99,20.17,1.58,15.85,2.8000000000000007,20.27,1.2400000000000002,14.64,1.58,1.58,12.8,19.35,20.22,19.83,20.32,6.53,3.14,1.2899999999999991,20.27,1.9700000000000009,19.69,12.46,17.990000000000006,,16.97,1.4900000000000002,15.81,20.22,6.53,1.4900000000000002,1.1500000000000004,20.22,6.19,20.32,20.27,13.57,,,,,,,,,,,,,,,,,,,,,,,,,18.52,,,,,
