,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
754,,,,,18.38,,19.74,5.37,,,,4.88,17.31,8.67,9.2,18.28,17.259999999999998,19.3,18.33,9.64,15.9,6.29,,,6.05,13.18,15.66,8.57,3.04,,7.65,11.58,,12.7,2.99,17.7,,16.63,15.81,5.66,,15.76,,,8.57,5.61,,6.0,17.17,13.04,,,15.66,,,5.61,,,,,10.17,5.66,,,13.28,18.86,,14.88,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,13.48,13.28,,,,
796,,,,,3.2300000000000004,,3.77,17.17,,,,,4.74,,17.65,18.28,17.17,17.6,3.91,17.259999999999998,3.33,4.5,,,,3.91,16.87,2.7,4.16,,17.7,18.23,,2.890000000000001,3.33,16.87,,18.04,2.9399999999999995,17.07,,2.99,,,19.35,,3.5700000000000003,17.31,18.23,4.06,,,3.62,18.91,,3.62,,,,,16.92,17.8,2.99,,2.7,3.62,4.59,17.259999999999998,16.97,16.490000000000002,,,,,17.07,,,,,,,,,,,,,,,,,,2.75,,,,,,,
843,,,,,6.78,,13.57,15.66,,,,,14.06,,7.8,5.76,8.620000000000001,9.3,14.25,16.73,10.56,,,,,,16.78,14.69,17.41,,16.87,17.31,,8.86,14.4,17.65,,15.95,,12.02,,15.71,,,,11.34,,15.81,16.490000000000002,16.19,,,11.34,10.32,,13.38,,,,,16.0,12.94,15.71,,11.87,13.09,,16.15,13.96,,15.76,,,,7.31,,,,,,,9.2,,,,,,,,,,,,,,,,,,
851,,,,,10.08,,1.7799999999999994,16.05,,,,,15.76,,9.3,18.72,15.17,6.83,16.78,19.93,19.54,,,,,,17.17,19.54,,,,18.62,,19.01,19.880000000000006,18.23,,,,,,19.93,,,,,18.72,17.7,19.98,19.25,14.54,,19.880000000000006,,,19.64,,,,,18.91,19.93,,11.15,19.01,19.59,,13.67,18.48,19.16,,,,,17.94,,,,,,,,,,,,,,,,,,,,18.86,,,,14.98,
895,,,,,13.04,,10.56,10.42,,,,,10.22,,8.18,14.06,20.17,10.61,16.73,11.92,17.259999999999998,17.990000000000006,,,,19.11,19.98,14.59,14.88,15.37,,17.31,,16.92,19.16,18.91,,16.68,19.01,10.81,,14.35,,12.94,,17.07,17.89,13.33,15.27,19.11,,,19.69,12.36,17.02,12.65,,,,,13.09,17.65,,,19.79,19.74,,17.94,16.39,,,,,,,,,13.04,,,14.3,,,,,,,,,,,,,,,,,,,
936,,,,,17.84,,18.82,3.77,,,,,2.3100000000000005,,5.42,17.990000000000006,16.87,11.15,17.46,17.46,19.2,18.38,,,,,20.22,18.77,19.35,,,18.62,,,18.57,18.48,,18.04,18.38,19.5,,19.06,,18.52,,,,19.4,18.62,4.01,,,19.93,19.69,,,,,,,19.54,17.31,18.57,,,19.4,,4.88,20.22,,,,,,,,,,,,,,,19.01,,,19.4,,,,,,,,,,,,,
1139,,,,,13.86,,1.92,2.41,,,,,12.5,,6.39,15.47,11.44,16.240000000000002,15.95,14.2,8.91,17.31,,,,17.17,19.2,19.54,17.7,,9.25,18.67,,19.25,19.74,19.83,,20.27,19.64,12.84,,14.4,,,15.85,,20.22,17.21,18.62,18.18,,,17.8,19.16,,18.09,,,16.92,,14.98,19.79,17.07,6.34,17.31,18.04,,18.67,17.259999999999998,17.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,,,,,16.63,,12.65,4.54,,,,13.23,9.93,14.59,9.98,17.6,17.89,17.17,16.78,13.23,10.13,10.22,,,12.75,9.88,9.01,17.75,9.25,11.83,,15.9,,,15.95,9.64,,10.61,14.74,9.79,,16.53,,8.33,,9.59,15.56,9.45,12.26,15.47,,,16.44,15.66,,10.71,,,,,10.13,9.93,13.62,,,18.38,,14.01,15.81,,,,,,,,,,,,,,,,,,,,,,,,,,,16.34,,,,
1178,,,,,7.46,15.56,10.66,13.23,,12.07,,,13.23,,7.84,8.82,10.76,10.81,10.81,14.4,12.36,,,,13.33,,14.25,17.31,16.78,,16.63,14.98,,,14.83,14.98,,12.21,12.21,12.21,11.63,17.46,,,,,14.98,16.63,14.25,13.96,,,16.68,17.02,,14.35,,,,12.21,14.98,16.34,14.59,15.08,,,13.04,14.83,17.94,,,,,,,,,7.6,,,,,,,,,16.15,15.08,,,,,,,,,,,,
1189,,,,,17.84,,3.96,2.6500000000000004,,,,,11.0,,4.5,8.67,12.21,10.56,19.3,10.66,19.35,,,,,19.5,5.42,12.36,17.94,,2.75,18.28,,,16.83,17.31,,8.86,17.7,,,3.82,,,2.119999999999999,3.18,3.18,6.63,2.210000000000001,10.85,,,19.3,3.2300000000000004,,3.33,,,,,17.84,10.56,19.5,,17.07,18.09,,11.24,17.89,,3.62,,,,,,,,,,,,,15.76,,,,,,,,,16.87,,,,,,,
1199,,,,,11.97,,9.06,10.95,,16.39,,15.37,12.41,16.19,15.08,15.61,16.490000000000002,14.2,14.59,9.93,15.32,14.5,16.39,,14.69,14.01,14.64,16.490000000000002,16.240000000000002,14.74,,15.17,,,13.86,14.06,,15.56,15.56,15.51,,17.41,,,,,16.19,15.27,15.9,17.31,,,15.27,15.08,,15.47,,,16.39,,16.29,17.17,16.1,,,15.37,,15.85,14.11,16.39,,,9.59,,,,,,,,,,,,15.47,,,,,,,,,,,,14.01,9.69,,
1209,,,,,10.37,,11.24,10.22,,,,16.39,12.8,,7.26,7.26,12.7,8.57,12.65,12.94,16.73,,,,,,11.1,16.53,7.99,,,17.990000000000006,,,,9.79,,6.92,17.21,9.88,16.19,19.16,,,18.48,,,15.32,18.86,16.83,,,18.14,10.47,,,,,,13.18,19.45,17.75,9.59,,16.0,19.11,,18.57,12.65,,,,,,,,,,,,,,,,,13.86,,,,,,,,,,13.43,,,,
1215,,,,,7.46,,1.3900000000000006,12.36,,,,,18.72,,15.22,10.13,2.6500000000000004,19.45,19.16,19.16,11.97,,,,,,19.74,19.2,19.880000000000006,,19.880000000000006,19.2,,19.59,19.69,19.59,,19.98,,12.21,,19.35,,19.83,,,19.93,19.5,19.54,19.59,,,19.93,,20.08,19.54,,,,,19.59,19.93,,,6.1,19.54,,19.83,19.880000000000006,19.5,,,,,,,,19.98,,,,,,,,,,,,,,,,19.93,,,,,,
1258,,,,,15.13,13.28,11.0,7.31,,,,19.4,5.95,,6.34,14.01,12.36,14.83,14.64,11.63,20.03,,,,,,18.82,14.35,19.2,,13.77,13.23,,,18.82,18.18,,15.17,16.15,,,14.01,,,,17.7,,14.5,18.77,17.36,,,10.47,18.62,,14.83,,,,,18.72,18.14,,3.91,,19.25,,17.6,7.02,15.61,,,,,,,15.76,,,,,,,,16.83,,,,,,,,,,,,,,,
1358,,,,,1.7300000000000004,,17.94,16.83,,20.27,,10.47,7.84,11.73,13.57,3.33,12.99,18.09,12.7,18.91,7.41,,,,,11.39,16.39,15.47,9.35,,17.12,19.98,,,13.48,15.37,,6.73,2.210000000000001,19.4,,19.5,,,18.23,6.73,16.34,18.14,15.71,16.83,,,17.02,12.89,,12.5,,,,,17.02,10.95,17.41,,2.26,15.37,,16.1,7.55,3.4800000000000004,,,,,,,,,,,,,,,,,,17.990000000000006,,,,,,,,,,,,
1434,,,,,8.91,,13.77,11.1,,,,,7.939999999999999,,16.83,11.83,14.69,15.85,15.76,13.77,14.54,,,,8.67,13.38,,6.83,17.84,7.31,,18.04,,,18.04,18.52,,11.63,13.38,8.67,11.05,16.34,,,,,13.28,4.83,17.7,19.45,9.11,,17.990000000000006,,,15.27,,,,,15.56,16.0,,,,14.54,,19.16,13.38,,,,,,,,,,,16.78,,,,,,,,,,,,,,,,,,,,
1444,,,,,14.3,,8.91,12.8,,,,,12.84,,9.79,9.69,12.84,14.93,14.45,15.42,18.48,19.2,,,,,18.43,16.19,18.86,,18.14,18.57,,18.57,19.54,15.76,,15.37,15.81,,,19.3,,,11.68,,,19.3,18.96,14.98,15.08,,18.38,18.86,,15.51,,,,,19.16,14.3,,,18.33,18.86,,13.18,17.259999999999998,,14.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.64,
1497,,,,,10.85,,19.54,4.11,,,,,7.7,,15.22,10.95,16.58,15.27,12.17,20.22,18.72,20.130000000000006,,,,15.37,20.32,17.6,20.32,,6.78,16.92,,19.25,18.77,19.4,,20.32,19.59,19.06,,19.3,,,,,,19.4,19.79,19.93,,,19.5,20.27,,,,,,,6.83,20.08,,,,20.03,,19.11,19.01,,,,,,,,,,,,,,,13.48,,,,,20.03,,,,,,,18.91,,,,
1628,,,,,14.64,,18.48,4.25,,,,,7.8900000000000015,,12.46,8.91,10.61,19.98,12.5,12.65,15.47,,,,,,11.73,15.81,9.54,,16.44,14.35,,14.3,11.44,17.94,,,11.78,,,12.84,10.81,,,,,15.17,14.25,18.91,,,16.29,16.29,,,,,,,14.79,19.54,,,15.81,13.77,,17.31,16.29,,,,,,,,,14.64,,,,,,,,,,15.51,,,,,,,14.88,,,,,
1736,,,,,8.28,,11.19,11.63,,,,,11.0,9.45,14.5,9.5,9.2,12.7,16.68,13.96,10.13,9.01,,,8.91,12.7,8.18,14.98,10.42,8.620000000000001,,16.87,,8.96,15.56,15.56,,12.94,11.58,8.48,,12.36,,,,9.16,9.98,14.2,15.22,14.35,,,14.79,15.76,9.16,12.17,,,,,11.29,12.6,5.22,14.01,10.32,16.05,,11.05,9.2,,,,,,,,,,,,,,15.08,,,,,,,,,,,,,,,,,
1794,,,,,18.23,,17.36,6.58,,,,17.259999999999998,1.83,,19.64,9.74,12.84,19.83,20.130000000000006,19.880000000000006,19.98,,,,,9.35,18.52,17.07,15.51,,,11.58,,,11.63,19.83,,8.14,18.14,16.05,,19.880000000000006,,,20.130000000000006,,,,12.26,19.74,,,19.79,,,11.63,,,,,17.5,17.46,,,5.32,19.93,,7.21,19.83,,,,,15.51,19.83,,,,,,,,,,19.79,,,,,,,,,,,,,,,
1829,,,,,3.91,,3.28,10.08,,,,3.38,10.22,,3.33,10.37,4.16,12.17,17.6,13.14,7.6,,,,,,19.4,,7.65,,7.3599999999999985,19.16,,,18.52,18.77,,6.92,10.42,,,13.62,3.5700000000000003,,10.27,3.28,7.3599999999999985,17.36,18.82,18.28,,,17.31,14.54,,6.78,,,,,14.16,13.38,10.42,,6.92,19.11,,17.990000000000006,10.76,6.58,,,,10.71,,,,,,,,,,,,,,,,,3.91,,,,,,,,,
1834,,,,,2.5,,13.86,9.74,,,,,18.77,,18.52,12.6,10.08,13.72,16.490000000000002,18.96,15.27,,,,,,10.32,11.29,12.94,,8.86,15.71,,9.01,8.04,15.03,15.13,10.56,10.56,10.22,,15.22,,,,,11.44,11.39,10.42,13.04,,,14.25,,,9.59,,,,14.2,9.79,19.25,11.15,11.97,12.17,16.87,,13.18,15.95,8.09,,,,,,16.05,,,,,,,,,,,,,,,,,,,,,,,,
1962,,,,,14.69,,13.62,14.5,,,,,14.93,7.7,14.88,13.62,13.57,12.7,10.76,8.77,13.28,,,,,7.8900000000000015,12.02,12.41,13.67,,14.11,16.1,,,13.62,15.13,,14.64,12.6,13.48,,12.7,,,,8.04,,13.91,11.73,16.34,,12.75,12.65,15.66,,4.2,,,12.5,,13.77,13.72,,,8.77,15.08,,15.61,12.55,,,,,,,,,,,,,,,,,,,,,,,,,,,10.17,,,,
2010,,,,,16.0,3.52,5.85,13.04,,,,15.03,17.12,3.52,7.7,2.02,3.86,10.71,12.8,13.28,10.47,12.99,,,,14.74,14.93,15.81,16.0,,3.2300000000000004,16.1,,,16.58,16.0,5.85,19.2,10.47,10.42,,5.17,,,4.06,4.79,12.5,16.87,15.27,12.31,,,13.57,16.63,1.9700000000000009,5.27,,,,,14.25,15.42,,,14.45,9.5,,16.19,15.66,,,,,,,,,,10.47,,,,,,,,,,,,,,,,,,,,,
2040,,,,,2.17,,17.02,10.95,,12.84,3.72,16.78,16.53,,11.0,1.8699999999999992,6.44,14.59,11.24,13.04,14.45,,,,,,19.01,10.81,19.98,,,16.490000000000002,,,17.990000000000006,14.98,,16.1,12.8,9.74,11.1,17.990000000000006,,,11.0,,11.68,11.68,18.23,16.63,,3.5700000000000003,18.96,8.04,11.19,,,,,,11.34,16.53,17.31,,11.97,14.2,,17.17,15.08,,,,,,,,,,,8.18,,,,,,,,,19.3,,,,14.5,,,,,,,
2083,,,,,18.62,,14.74,2.6,,,,,2.41,,19.2,1.92,10.76,13.48,10.81,19.35,5.81,,,,,,7.7,10.13,19.98,,1.58,13.43,,4.98,20.17,19.79,,16.53,,,,4.98,,,,5.95,,11.63,20.08,19.54,,,11.87,20.03,,12.84,,1.0999999999999996,,,13.38,7.21,18.43,,4.93,16.44,,10.13,19.74,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,
2115,,,,,9.79,10.47,6.19,16.83,,,,,14.64,,18.72,16.1,5.32,13.62,10.42,5.56,7.55,,,,,,4.98,15.81,4.01,,,16.39,,,10.51,14.3,,10.17,12.84,,,10.27,,,,,,17.31,10.51,19.3,,,4.64,4.06,,,,,,,10.37,12.07,9.45,,,16.92,17.89,14.11,11.49,17.12,,,,,,,,,,,,,,,12.17,,,,,,,,,,17.12,,,,,
2123,,,,,2.0700000000000003,,13.62,5.08,,,,11.83,5.08,,13.38,11.0,7.7,19.25,18.09,10.85,7.02,,,,,,18.14,,19.880000000000006,,7.65,18.14,,,11.73,18.14,,5.47,16.97,,,19.5,,,13.52,6.92,18.28,18.28,18.14,15.03,,,14.3,16.97,,6.19,,,,,16.39,18.43,,,2.460000000000001,17.36,,20.08,12.31,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,13.23,,15.08,
2334,,,,,13.82,,15.37,11.63,,,,14.06,15.66,13.33,18.72,19.4,13.62,18.96,15.95,19.01,10.03,,,,,14.4,19.45,11.29,10.85,,,10.22,,,19.01,15.81,,15.17,1.5299999999999994,8.52,,6.97,,,10.85,,,,15.13,13.91,,,17.84,,,17.65,,,,,14.5,17.17,,,17.07,18.82,,15.22,17.65,,,,,,,,,,,,,,,,,,,17.65,19.98,,,,,,13.18,,,,,
2448,,,,,12.36,14.3,7.8,11.53,,,,17.5,11.83,,12.36,11.44,10.56,13.18,14.16,7.5,17.65,,,,,,17.36,17.17,18.91,,16.19,11.87,,,16.73,18.28,,17.259999999999998,18.62,,,15.42,,,,16.05,,18.43,17.7,18.57,,,16.87,17.36,,16.19,,,,,12.84,6.92,,,,17.5,,12.21,18.28,17.259999999999998,,,,,,,,,14.45,,,,,,,,,,,7.8,,,,,,,,,,
2615,,,,,17.17,,2.26,11.39,,,,,14.83,,14.88,11.1,11.97,14.74,18.77,6.19,17.07,,,,,,17.41,14.74,16.73,,,14.93,,,17.07,16.87,,14.79,19.06,14.74,,17.12,,,19.01,,19.2,19.3,19.3,14.83,,,16.73,19.54,,14.45,,,,9.01,19.16,18.62,9.16,,,16.34,6.68,18.77,17.21,16.83,,,,,16.73,,,,,,,,,,,,,,,,,19.5,,,,,,,,
2637,,,,,10.71,,15.95,6.58,,16.29,11.15,13.72,4.16,,15.71,4.2,13.52,14.45,11.63,11.53,16.05,,,,,,16.87,17.02,17.07,,,7.7,,,16.490000000000002,15.9,,16.58,14.45,15.56,14.64,15.9,,,14.3,,17.31,17.12,15.56,16.05,,8.620000000000001,17.46,15.9,,,5.47,,,,9.74,17.36,16.87,,10.22,14.06,5.27,10.71,16.15,,,,,,,,,,,,,,13.48,,,,,,,,,,,,,,,,,
2640,,,,,9.3,,19.93,1.34,,,19.16,,17.990000000000006,10.27,18.62,20.22,10.37,16.63,19.4,19.74,19.2,2.84,18.14,,17.46,19.01,5.22,18.14,5.37,,2.6500000000000004,18.72,,,17.55,5.95,,,20.130000000000006,17.55,,16.68,,,10.85,8.23,16.97,17.12,18.67,19.3,,9.64,18.52,,,,,,,,,18.82,,,19.3,11.68,,19.74,17.94,19.5,,,,,,,,,,,,,,,19.11,2.84,,,,,,,,,,,,18.72,,
2683,,,,,7.8,,3.4800000000000004,15.81,,6.0,11.53,11.53,11.87,7.26,19.45,2.5,11.73,14.93,14.16,6.24,6.1,4.35,8.43,,,4.4,17.990000000000006,8.72,17.5,4.69,4.83,12.07,,10.27,17.94,10.47,,8.14,17.17,6.68,4.79,14.64,,,7.99,5.32,4.59,7.31,18.33,18.23,4.59,,18.14,8.91,1.6799999999999995,11.0,,,,,15.9,17.21,,,10.51,17.89,9.93,13.23,18.38,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739,,,,,17.31,,9.79,7.3599999999999985,,1.7799999999999994,,4.35,13.77,10.08,17.990000000000006,17.7,13.62,6.87,15.56,17.259999999999998,19.64,5.13,2.9399999999999995,,11.58,16.39,9.79,3.5700000000000003,14.74,3.96,10.42,10.47,,,12.17,18.18,,8.86,17.75,12.21,,2.5,18.96,,,,17.17,6.44,17.8,17.36,,,17.46,5.81,,15.13,,,12.36,,16.63,17.84,8.09,,,16.15,,17.17,18.33,5.03,,,,,,,,,,,,,,,,,,,,,,,,16.78,,,19.54,,,
2756,,,,,1.7300000000000004,,10.32,16.1,,,,13.18,14.93,15.71,18.43,8.379999999999999,13.72,10.85,15.56,16.490000000000002,18.91,15.85,,,5.66,16.63,18.09,7.26,18.67,5.32,,18.28,,,19.25,18.91,,15.9,11.63,6.34,,17.84,,,,,18.23,13.62,18.77,19.93,14.98,,18.38,20.130000000000006,,15.95,,,,,15.81,15.81,5.61,,,15.47,,16.240000000000002,14.16,,,,,,,,,,,10.95,13.52,,,,,,,,,,,,,,,,,,,
2800,,,,,18.14,,18.62,1.2400000000000002,,,,17.17,4.69,3.67,16.92,18.14,3.86,18.14,18.14,18.62,19.93,16.68,,,4.74,18.28,6.44,18.23,18.04,8.04,,17.75,,,19.06,18.77,,18.67,18.96,2.9399999999999995,,19.01,,,,,2.41,5.08,17.75,18.28,,,17.46,4.35,,5.61,,,5.76,,17.94,16.78,18.14,,,19.16,,18.23,20.32,,,,,18.67,,,,17.75,,,18.67,,,,,,,,,,,,,,,,,,18.67,
2854,,,,,11.63,,13.96,6.83,,,,,11.34,,13.04,11.73,12.55,14.11,14.01,12.31,13.33,12.36,,,,14.69,14.4,8.48,,,,15.32,,9.74,11.92,13.04,,13.48,15.22,,,,,,,14.88,16.53,13.33,14.98,14.88,,,15.9,11.97,,,,,,,13.33,16.1,,,11.44,14.5,,16.05,14.64,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,13.57,,,,
