,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
355,6.97,5.17,4.06,6.78,9.25,12.07,8.91,4.4,9.64,6.24,7.26,13.57,12.31,11.19,4.25,11.44,11.78,4.45,11.44,9.06,15.08,9.25,11.58,7.02,4.64,10.85,15.9,9.74,12.36,6.24,16.490000000000002,13.86,4.98,9.25,14.3,12.46,5.03,4.69,12.21,14.01,11.15,15.03,4.74,4.35,14.11,12.02,4.06,3.91,9.3,7.07,11.63,11.83,13.57,11.53,6.83,12.36,8.67,6.1,9.45,6.44,13.62,13.67,6.83,4.25,12.31,12.07,9.16,11.39,9.01,13.91,6.34,13.82,12.02,4.54,9.01,4.74,9.06,11.19,13.96,17.55,15.9,11.34,11.53,6.19,11.19,11.24,11.34,11.44,14.06,11.73,4.64,13.86,13.82,11.53,11.63,11.15,4.25,6.58,6.78,14.11
359,8.96,9.74,10.76,15.76,14.2,11.29,1.34,14.5,11.19,13.48,2.6500000000000004,10.22,11.1,15.17,1.1500000000000004,8.77,6.1,7.75,2.119999999999999,8.18,11.0,8.04,4.5,12.84,10.71,10.42,14.98,10.13,15.66,8.57,16.73,19.880000000000006,1.34,4.98,16.73,17.259999999999998,1.6300000000000008,17.259999999999998,10.71,9.74,6.44,11.19,7.939999999999999,2.0700000000000003,12.94,4.69,15.17,10.13,17.17,12.46,10.13,7.8,10.56,18.57,13.48,9.93,8.09,1.9700000000000009,10.13,2.84,10.08,16.1,9.16,16.15,1.7300000000000004,9.83,9.69,6.53,16.97,3.5700000000000003,1.1899999999999995,6.63,6.92,6.68,2.7,15.81,7.8900000000000015,7.8900000000000015,7.8900000000000015,7.8900000000000015,19.93,3.67,20.130000000000006,6.78,8.57,6.19,6.44,7.99,15.13,9.88,19.69,6.44,10.61,3.14,3.91,3.72,5.37,17.36,2.460000000000001,1.83
423,10.32,9.2,6.73,4.45,12.12,18.48,16.15,12.89,6.15,15.37,12.17,7.46,4.11,15.22,5.61,4.64,10.9,14.25,12.36,7.21,12.55,15.61,7.6,3.33,5.61,12.07,11.63,8.86,13.67,6.92,7.75,8.33,5.56,6.78,14.11,7.41,5.95,16.05,10.81,15.37,14.25,10.22,9.35,5.27,10.08,14.98,9.3,8.379999999999999,12.89,11.63,5.42,15.22,13.48,10.95,6.49,12.99,7.7,8.77,5.81,6.97,11.78,12.41,5.32,4.74,13.43,12.31,8.23,16.39,7.65,12.12,,,16.1,15.17,6.97,18.38,14.16,9.54,7.99,5.9,9.3,7.26,15.56,10.22,17.6,11.63,14.35,14.35,13.96,14.35,14.4,4.06,8.33,7.84,6.29,8.86,6.53,6.19,6.83,14.59
433,9.88,5.51,17.07,7.5,8.52,12.17,7.8900000000000015,2.6,6.49,10.61,13.18,16.19,1.2400000000000002,10.42,6.73,8.18,11.0,6.58,9.79,9.54,16.97,2.890000000000001,17.5,5.81,14.11,16.68,13.48,16.39,15.03,7.41,14.16,14.64,9.54,12.02,14.11,11.63,1.5299999999999994,6.68,12.17,6.68,8.48,13.04,1.7799999999999994,6.34,12.55,3.52,16.78,7.31,15.61,14.98,14.35,11.92,6.24,16.44,4.79,16.39,15.22,1.9700000000000009,9.88,5.22,16.1,16.97,8.43,5.03,15.27,17.46,12.17,15.85,10.47,12.55,17.6,14.11,11.34,3.86,11.1,13.86,17.36,12.94,18.82,12.94,11.83,11.58,17.17,10.03,11.53,12.55,14.74,14.16,17.55,11.87,12.31,11.53,11.49,10.61,1.1500000000000004,10.9,14.64,12.99,13.43,15.03
447,7.17,14.3,6.78,11.63,13.52,18.82,1.2400000000000002,1.2899999999999991,5.42,16.0,16.29,15.27,13.52,6.49,13.52,10.27,10.42,7.6,3.14,1.1899999999999995,18.14,1.4399999999999995,9.69,1.8699999999999992,12.21,15.66,17.12,7.939999999999999,11.97,15.08,17.7,17.259999999999998,1.7300000000000004,9.06,4.45,7.12,11.92,12.26,16.78,19.16,17.46,16.68,12.07,1.8699999999999992,19.35,5.13,1.3900000000000006,19.64,17.7,18.09,5.42,17.7,19.3,17.94,10.71,6.78,1.3900000000000006,1.6799999999999995,1.92,12.46,10.61,16.78,13.33,1.6300000000000008,10.32,19.83,1.4900000000000002,19.74,13.48,19.69,19.5,1.34,10.37,1.7300000000000004,1.3900000000000006,18.18,19.54,1.6799999999999995,1.5299999999999994,1.1899999999999995,1.9700000000000009,19.4,1.7300000000000004,19.25,1.6300000000000008,4.64,1.6799999999999995,1.34,16.05,17.89,17.36,19.4,16.05,18.67,19.5,19.54,19.25,18.48,16.73,18.91
453,3.52,16.87,5.37,10.61,15.85,12.12,18.57,7.02,2.17,6.19,9.4,11.49,3.67,10.51,8.09,11.34,16.73,6.63,16.490000000000002,16.15,11.58,9.45,8.82,7.21,7.12,10.61,16.63,9.11,18.67,10.47,12.02,16.92,6.05,7.46,16.87,15.42,2.99,6.92,16.1,8.91,1.5299999999999994,7.939999999999999,1.0500000000000007,1.0500000000000007,9.45,8.57,10.61,12.07,17.75,20.08,6.53,11.1,17.5,9.93,1.1500000000000004,9.98,1.0500000000000007,5.51,8.86,1.3900000000000006,13.57,15.22,6.19,1.0500000000000007,14.11,19.98,1.0500000000000007,14.98,14.25,7.7,2.7,17.259999999999998,18.09,11.0,12.31,19.64,20.08,18.72,8.23,18.04,11.87,12.46,20.32,17.84,19.74,2.99,17.65,2.26,20.32,6.49,9.79,17.990000000000006,14.69,1.0500000000000007,4.83,8.86,1.0500000000000007,12.65,7.46,15.47
459,14.83,11.58,13.52,4.74,13.57,7.46,9.01,9.88,8.48,3.33,14.5,16.44,2.5500000000000007,13.52,2.5500000000000007,13.14,6.58,11.39,15.56,11.19,14.59,9.11,17.17,5.9,7.17,10.85,15.9,10.08,12.07,14.79,8.23,17.84,5.61,7.6,10.42,15.76,5.61,14.3,10.81,7.99,8.72,11.49,4.4,10.76,13.52,12.36,12.65,6.92,13.52,13.91,4.06,9.16,13.77,16.1,4.06,6.92,12.8,6.49,15.66,6.58,14.16,12.41,8.67,6.44,11.49,8.57,2.3100000000000005,5.51,17.07,10.56,18.82,18.04,14.25,7.12,7.12,17.12,17.12,13.77,16.34,12.17,15.76,13.67,13.09,10.61,9.2,5.95,14.16,12.84,18.33,13.57,7.8900000000000015,9.54,10.08,5.17,13.91,14.54,18.82,5.76,17.12,13.04
486,1.1899999999999995,3.77,10.51,10.51,6.15,19.98,1.2899999999999991,4.83,12.7,8.43,8.57,16.29,4.83,15.17,5.81,15.42,14.93,4.93,10.51,5.71,19.06,7.7,8.43,9.79,9.35,9.06,19.06,8.28,18.04,8.43,18.96,19.16,5.85,4.79,16.240000000000002,17.6,1.1500000000000004,9.45,9.93,9.59,8.57,18.33,5.76,1.83,10.27,17.75,19.2,9.64,17.7,17.84,13.33,4.35,15.81,19.45,15.51,9.83,1.1500000000000004,4.35,6.15,9.2,12.5,16.83,6.97,4.93,19.880000000000006,11.44,15.08,10.71,17.7,14.69,9.79,19.01,14.83,2.5500000000000007,9.98,17.46,17.55,9.5,16.87,14.16,11.58,7.75,3.09,10.03,1.6799999999999995,15.13,18.38,17.55,18.72,9.93,17.65,9.98,4.3,18.14,9.64,9.35,18.52,10.42,15.32,6.78
499,10.71,3.14,1.58,19.83,13.82,18.28,3.14,12.26,6.24,10.71,10.71,15.17,10.71,16.73,10.71,1.58,10.71,1.3900000000000006,10.71,2.75,16.73,3.14,4.88,4.69,10.71,10.71,10.71,2.75,19.83,7.8,16.92,18.28,10.71,18.28,11.29,10.71,3.14,3.14,16.73,4.69,4.69,10.71,4.69,4.69,6.24,18.28,3.14,3.14,5.27,16.73,10.71,13.62,10.71,16.73,10.71,1.58,2.9399999999999995,3.14,3.14,5.47,10.71,10.71,3.14,10.71,18.28,10.71,4.69,11.49,16.92,10.71,1.58,6.24,16.92,3.14,13.62,10.71,10.71,10.71,10.71,10.71,10.71,4.69,16.73,4.69,7.8,4.69,10.71,4.69,3.14,3.14,7.8,10.71,10.71,1.58,3.14,3.14,4.69,10.71,4.69,18.28
511,11.34,12.17,9.4,9.54,11.0,12.02,4.06,1.6799999999999995,9.35,12.26,11.39,10.42,11.0,11.63,8.96,1.92,10.9,8.04,11.15,6.83,9.79,10.85,11.73,7.12,13.72,11.39,10.81,12.21,12.36,10.37,12.94,12.17,11.39,10.03,9.35,12.6,10.81,8.86,12.94,12.99,9.74,14.83,10.13,9.83,12.07,12.6,13.18,9.25,12.55,7.8900000000000015,10.22,9.83,10.81,12.41,9.54,12.17,7.6,8.52,10.47,9.59,11.92,11.24,9.5,8.96,12.84,10.47,9.88,12.84,10.22,9.2,12.07,14.06,9.69,10.9,13.62,11.83,13.28,13.28,13.28,11.15,10.76,11.44,10.71,10.71,11.19,10.66,8.18,11.24,11.44,11.49,10.85,10.85,11.05,10.66,8.96,11.15,7.02,9.2,10.37,7.3599999999999985
512,2.99,7.7,13.57,8.43,15.32,14.59,3.5700000000000003,9.06,3.86,2.8000000000000007,10.81,10.13,13.82,12.6,4.98,5.08,7.02,17.02,6.1,14.79,14.79,6.39,14.45,1.4900000000000002,6.34,8.04,11.49,19.11,16.15,11.73,13.72,16.490000000000002,5.47,7.6,17.21,15.51,1.3900000000000006,9.59,6.34,11.29,13.38,6.05,1.2400000000000002,1.4399999999999995,4.3,4.59,8.48,13.48,17.75,18.33,7.65,3.28,14.79,19.11,1.34,11.97,6.83,10.56,10.17,7.3599999999999985,10.13,20.22,14.3,12.6,19.3,17.55,1.8699999999999992,18.82,13.62,16.58,12.89,18.96,14.98,3.91,14.11,14.74,15.13,18.09,11.15,12.12,4.5,1.4900000000000002,3.43,17.94,9.45,6.97,12.75,10.81,18.38,18.57,13.72,14.83,13.62,6.29,17.5,7.8,15.9,9.16,12.41,4.69
547,5.76,5.13,4.11,2.460000000000001,8.28,14.35,8.67,8.28,13.86,12.31,14.59,11.29,2.119999999999999,7.6,2.99,12.84,6.29,11.34,11.92,12.26,13.38,13.14,7.5,4.06,8.14,12.99,13.67,16.19,13.62,13.67,14.74,14.69,3.62,6.97,12.8,14.35,12.8,6.1,13.33,5.32,13.77,13.91,13.62,2.3599999999999994,13.57,14.64,15.37,13.82,15.08,14.4,5.76,7.46,1.9700000000000009,15.03,8.09,13.23,3.33,3.33,5.76,3.91,14.69,13.52,13.09,3.91,13.57,6.63,14.64,14.3,14.2,11.29,16.490000000000002,15.22,14.3,5.42,5.56,12.89,8.620000000000001,8.72,13.91,14.3,7.12,14.35,9.25,14.79,13.43,9.59,14.01,13.43,15.32,13.86,12.84,7.65,14.64,13.67,13.67,13.67,5.95,14.06,13.28,13.33
584,12.31,16.87,18.04,2.5500000000000007,16.58,5.56,20.17,4.45,1.2400000000000002,10.17,6.44,11.53,1.1500000000000004,5.76,1.0999999999999996,1.4399999999999995,10.85,1.9700000000000009,9.98,19.45,13.23,15.13,16.83,2.26,10.71,12.07,9.88,15.13,16.44,6.34,14.4,12.17,3.86,16.34,20.03,15.95,14.64,12.7,9.69,7.3599999999999985,3.09,4.45,1.4900000000000002,10.56,6.15,5.66,11.0,8.620000000000001,15.76,16.68,4.98,3.28,9.4,8.91,4.79,3.52,3.52,14.45,5.42,1.0999999999999996,10.37,17.259999999999998,18.33,16.1,5.76,15.61,2.9399999999999995,4.74,16.1,5.76,14.4,10.81,13.77,4.59,14.83,13.96,15.32,10.85,10.85,13.48,10.71,3.5700000000000003,16.19,17.07,15.13,5.22,16.58,16.19,16.240000000000002,10.22,19.2,10.56,11.1,15.71,16.0,8.04,8.86,15.9,15.13,3.28
593,13.09,7.75,8.33,7.6,13.43,16.490000000000002,2.17,7.3599999999999985,11.0,10.17,16.97,11.58,1.34,10.9,1.34,1.34,7.3599999999999985,2.75,18.72,18.62,8.620000000000001,8.82,8.86,4.5,10.17,10.13,13.33,15.37,7.55,13.04,13.96,15.37,4.11,11.97,12.31,13.18,5.37,9.74,12.07,8.91,11.0,8.57,7.8900000000000015,4.54,13.23,9.01,17.990000000000006,16.83,13.82,13.52,8.91,11.19,14.59,12.36,10.42,12.84,1.1899999999999995,1.1899999999999995,13.04,6.78,14.93,17.41,14.98,9.25,13.04,16.15,8.43,16.92,10.13,15.95,15.56,13.62,13.14,6.92,12.17,12.17,11.44,14.98,11.44,13.72,12.36,12.89,9.01,16.73,9.01,12.36,12.36,13.57,18.91,13.38,13.09,14.79,15.03,12.36,12.36,12.36,10.51,8.33,15.22,7.99
596,6.63,6.63,7.31,6.83,5.66,7.3599999999999985,5.51,9.79,8.28,6.1,9.16,7.84,9.5,7.6,9.54,8.28,18.82,5.47,5.51,5.51,6.49,6.39,6.44,6.83,6.63,9.79,9.83,9.88,16.83,9.3,12.07,9.74,7.02,7.02,15.61,9.01,7.7,19.01,16.92,6.63,7.3599999999999985,18.82,6.63,6.83,9.06,14.2,15.81,15.56,16.19,16.490000000000002,6.63,6.97,16.63,17.07,7.84,10.71,6.83,17.8,17.07,7.31,8.57,7.12,6.68,7.8,7.02,6.97,6.63,14.25,17.17,9.45,9.83,14.06,9.01,10.03,8.91,8.52,10.03,12.65,10.03,5.22,10.03,10.27,10.27,10.27,10.27,15.22,15.61,10.51,9.2,11.73,17.259999999999998,8.04,9.69,9.69,10.13,9.93,9.98,5.51,18.72,13.18
681,14.74,14.16,15.32,18.48,19.83,14.74,1.3900000000000006,19.74,5.37,10.9,17.55,1.7799999999999994,1.3900000000000006,17.36,1.4399999999999995,1.34,19.79,19.880000000000006,1.34,1.1500000000000004,1.4399999999999995,1.6799999999999995,2.6500000000000004,1.92,12.7,16.240000000000002,1.2899999999999991,17.31,13.43,13.57,1.2899999999999991,19.93,16.78,1.6799999999999995,13.62,19.83,1.2899999999999991,11.0,12.84,1.5299999999999994,16.73,16.19,2.02,1.83,1.2400000000000002,17.07,1.6799999999999995,14.25,18.04,6.24,1.34,1.6300000000000008,15.37,14.45,2.26,15.47,11.44,4.06,16.68,1.8699999999999992,11.97,10.13,7.17,14.2,12.8,19.25,1.6300000000000008,18.91,1.3900000000000006,1.2899999999999991,1.2899999999999991,13.48,4.79,7.8,12.94,2.8000000000000007,6.19,9.16,1.2899999999999991,1.1899999999999995,18.67,1.8699999999999992,13.04,16.63,10.71,2.0700000000000003,13.18,4.16,14.4,15.37,13.96,1.4399999999999995,15.66,2.119999999999999,9.4,13.18,15.85,15.47,11.87,1.58
