,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
134,12.41,19.4,10.71,15.81,2.7,18.28,17.17,14.2,,19.3,14.54,16.34,12.36,19.64,1.9700000000000009,1.4399999999999995,10.61,4.45,11.29,9.06,18.48,16.44,7.65,,17.36,16.240000000000002,11.73,18.43,12.7,14.88,15.47,17.07,16.44,17.12,17.259999999999998,11.63,,15.47,18.77,14.01,13.57,17.7,13.62,,15.42,8.57,16.87,19.11,13.23,16.78,13.48,18.48,9.54,16.78,18.82,15.95,,,15.22,19.35,15.66,13.77,19.4,11.05,13.86,9.88,,16.83,15.22,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,14.69,,,16.78,8.620000000000001,5.37,9.64,,16.34,15.08,8.33,12.94,13.91,3.96,13.77,5.95,12.02,15.37,6.49,13.86,9.06,13.14,,10.22,10.17,8.33,8.72,15.56,13.52,13.62,17.31,9.2,14.11,16.39,14.69,,12.84,8.48,6.0,12.99,13.77,9.74,10.81,5.76,15.76,10.66,8.48,14.35,13.14,8.379999999999999,12.75,12.36,10.56,18.14,5.22,8.57,,7.12,6.83,14.2,11.44,9.83,10.51,9.06,13.14,17.17,10.13,6.83,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,11.78,14.64,14.69,1.6300000000000008,4.45,9.93,16.29,4.74,1.7300000000000004,13.52,3.62,11.73,18.09,14.98,6.68,12.65,10.71,15.76,18.96,9.06,11.87,13.38,13.91,13.38,14.98,12.8,19.93,17.5,13.33,3.86,13.33,18.86,1.4399999999999995,4.01,13.72,18.91,2.02,13.09,10.03,10.66,4.35,15.27,1.3900000000000006,1.7300000000000004,13.67,10.76,10.81,4.5,17.6,20.32,12.65,12.41,11.15,15.13,7.02,17.17,2.3599999999999994,8.23,7.21,12.02,16.1,17.36,9.4,1.6300000000000008,12.17,13.09,3.62,6.63,1.7799999999999994,8.57,,16.0,,,,,,10.13,,,,,,,,,,,,,,,,,,,17.12,16.92,3.43,15.56
190,2.5,2.3599999999999994,9.74,9.45,15.9,5.61,8.86,16.240000000000002,2.5500000000000007,18.09,11.0,10.22,13.96,17.02,3.72,2.890000000000001,18.52,11.73,11.83,8.620000000000001,18.28,14.25,6.83,9.3,9.35,19.3,15.47,18.38,16.29,5.9,17.36,19.2,3.2300000000000004,12.6,18.91,16.92,7.939999999999999,17.46,12.31,13.48,3.43,19.01,11.44,2.8000000000000007,6.24,17.41,17.36,17.46,13.09,19.4,19.2,16.05,2.99,19.11,5.08,19.2,2.75,1.6799999999999995,5.13,15.13,17.07,6.63,6.0,15.66,19.5,13.72,11.05,13.38,4.5,6.87,,,,10.37,,,,,,,18.72,,,,,,,,,,,,,,,,,,,
231,12.7,3.82,2.5500000000000007,7.3599999999999985,18.04,13.52,13.09,17.259999999999998,1.9700000000000009,9.64,11.63,15.81,3.18,15.95,13.91,5.66,15.37,4.3,5.66,13.09,14.3,7.26,9.88,11.34,7.3599999999999985,11.68,8.18,10.9,14.74,7.26,11.92,12.75,12.55,14.79,17.07,14.11,2.02,11.58,9.5,11.58,17.7,9.64,4.06,2.02,9.88,15.81,12.8,13.33,11.92,13.67,14.83,7.5,13.96,17.41,5.42,6.1,1.9700000000000009,1.1899999999999995,5.27,4.35,12.41,13.18,2.5,7.3599999999999985,17.36,16.05,2.0700000000000003,10.56,11.44,11.53,,,,,,,,,,,,,,,,,16.15,,,,,,,,,,13.48,,2.17,2.460000000000001
237,12.02,3.43,7.55,6.34,1.58,13.43,4.64,9.11,3.43,15.76,10.27,10.42,11.92,16.1,10.17,1.58,12.26,4.35,13.14,10.56,17.84,3.43,12.55,6.34,5.76,10.42,16.78,10.37,10.22,10.27,16.1,10.47,10.37,10.61,15.9,16.15,3.43,9.4,12.94,10.13,10.27,12.94,11.0,3.38,10.32,7.31,12.31,14.45,16.83,12.89,4.06,10.27,5.27,16.19,10.42,10.51,7.55,6.39,14.2,10.61,17.17,15.71,10.61,3.14,17.07,14.25,10.03,16.34,14.98,17.259999999999998,,,,,3.18,,,,,,,,,,,,,,,,,,15.76,,,,,11.24,,
271,14.25,6.0,13.43,,11.39,15.85,12.26,4.35,,7.02,16.87,7.55,10.56,16.34,5.9,3.77,2.3599999999999994,4.54,10.13,12.07,17.31,6.49,9.35,,11.44,16.490000000000002,14.4,14.4,10.51,,12.02,10.37,,16.19,8.77,14.69,,8.67,13.43,14.69,3.33,15.37,,,14.01,8.77,18.48,13.18,18.96,12.89,12.26,15.81,16.15,18.67,11.44,9.4,,,8.620000000000001,11.53,15.22,16.240000000000002,6.0,3.43,17.07,17.12,,14.2,15.9,8.28,,,,,,,,,,13.23,,,,,,,,,,,,,,,,,,,,
274,5.76,5.9,6.53,6.15,13.43,13.48,6.34,10.42,6.15,6.87,9.3,18.48,15.22,17.75,10.56,5.9,10.42,7.12,10.61,6.34,19.16,16.34,10.47,,15.81,16.0,17.65,6.24,10.51,6.44,15.95,7.12,,15.71,10.47,17.94,,6.0,15.37,16.34,7.31,18.52,5.76,6.15,17.8,17.75,10.47,16.97,16.0,6.68,16.34,10.81,6.78,13.72,15.95,10.66,,,6.29,16.0,17.02,6.53,10.81,16.1,17.12,17.75,16.39,13.77,17.46,10.81,,,,,,,14.3,,,14.54,,,,,,,,,,,,,10.42,,,,,,,
275,1.7799999999999994,12.07,16.15,2.02,18.57,4.88,20.17,12.8,6.24,2.17,12.02,16.97,14.16,13.77,2.890000000000001,2.890000000000001,4.88,7.84,1.7799999999999994,12.7,17.89,3.72,2.17,1.1899999999999995,12.07,15.27,11.34,15.71,13.91,1.9700000000000009,16.68,18.14,1.7799999999999994,4.4,4.93,14.83,1.92,1.7799999999999994,4.06,1.58,1.92,16.05,1.7799999999999994,1.92,8.86,13.38,1.2400000000000002,13.67,10.76,16.15,18.43,12.41,17.36,18.57,16.63,17.89,1.1899999999999995,1.1899999999999995,10.9,1.7799999999999994,13.86,9.16,12.12,16.05,15.81,15.42,3.82,10.32,12.55,2.17,,,,,,3.28,,,2.8000000000000007,,,,,,,,,,,,,,,,,,,15.76,,
306,19.5,16.0,16.29,9.54,11.73,11.92,14.2,11.53,4.3,11.39,14.64,8.57,1.58,14.06,13.67,1.3900000000000006,7.12,6.34,1.83,4.83,19.64,14.59,11.49,6.68,13.86,16.29,16.15,11.39,14.74,5.03,13.82,16.1,11.24,10.76,16.68,16.44,4.25,9.35,14.45,11.83,14.11,14.11,3.43,6.29,11.92,9.64,6.53,16.92,1.5299999999999994,14.4,11.58,14.06,14.64,11.49,6.63,18.04,4.5,2.9399999999999995,4.11,6.73,10.9,8.86,8.77,8.18,11.29,1.58,8.82,11.78,4.79,8.82,,,,,,,,,,,17.21,,,,,,,,,,,2.75,,,,,,,,
307,16.39,7.84,17.02,12.89,17.46,19.45,18.33,4.74,3.18,15.85,14.88,11.34,4.74,12.94,7.84,13.33,9.83,6.53,16.39,9.69,19.06,15.9,6.24,5.42,9.74,16.1,17.21,14.16,19.06,9.06,19.69,13.04,7.31,17.5,15.61,10.08,6.78,11.05,17.84,15.85,18.28,19.69,12.31,5.08,10.47,18.33,15.27,11.24,19.35,13.91,13.67,10.9,14.5,10.08,10.08,7.3599999999999985,2.460000000000001,7.21,7.5,6.34,18.77,12.65,5.95,6.68,16.34,16.0,5.17,13.52,15.17,8.72,,,,,,,,,,,,17.02,,10.76,,,,,,16.44,,,,,,,,,,
308,11.49,6.73,5.37,5.13,17.65,10.56,3.18,2.3599999999999994,14.06,4.3,13.09,7.8,10.17,7.75,14.64,15.47,15.22,2.17,15.85,14.83,15.22,15.22,10.27,5.03,10.42,4.16,15.61,15.42,5.9,11.49,4.93,13.62,2.99,10.27,15.37,12.75,2.99,2.3100000000000005,8.23,12.89,13.04,12.99,3.62,3.04,13.43,10.03,14.88,18.18,15.76,15.56,13.28,3.72,14.93,15.9,15.13,12.75,1.1899999999999995,4.45,7.55,3.09,10.13,15.85,18.28,15.66,15.9,17.41,6.15,10.27,13.14,11.0,,,,,,,,,,,,,,,,,,,,16.0,16.58,,,,,,,,,5.13
333,12.8,6.1,14.83,4.25,12.94,13.52,17.21,17.65,4.3,12.94,11.97,14.16,16.78,12.31,7.8,3.33,12.17,9.98,6.1,7.46,17.31,11.68,3.82,1.9700000000000009,3.04,6.97,15.9,6.34,9.2,5.85,16.0,16.15,7.41,12.7,6.53,17.94,1.2400000000000002,10.03,11.34,12.55,4.35,13.91,11.63,5.17,16.73,10.42,1.4900000000000002,15.13,13.28,6.0,4.88,10.22,10.17,18.52,8.82,5.22,4.74,4.45,2.84,8.91,16.19,16.78,11.44,12.75,7.31,13.62,6.15,11.97,17.07,5.9,,,,,15.13,,,,,,,,,,,,,,,,,,15.61,1.83,2.41,2.210000000000001,1.0999999999999996,3.4800000000000004,7.5,9.93
343,13.14,12.65,11.63,15.37,14.88,14.93,18.96,2.99,1.6799999999999995,13.67,16.78,18.72,18.04,1.2400000000000002,14.06,1.2899999999999991,16.1,1.1500000000000004,15.13,1.92,12.99,11.73,2.75,11.29,10.08,3.5700000000000003,19.01,13.23,16.1,10.71,20.08,14.06,3.14,2.84,10.03,18.52,,14.69,10.13,13.77,9.25,10.08,15.22,,17.07,13.77,15.13,16.19,18.96,15.13,2.26,18.62,18.38,19.01,16.0,4.2,,,10.03,2.5500000000000007,13.72,17.21,1.58,9.06,16.240000000000002,17.21,12.65,11.53,16.73,12.8,,13.77,,,,,,18.96,,,,,,,,,,,,18.91,,,,,,,,,,
345,2.6500000000000004,18.52,2.17,7.75,14.06,19.59,,6.58,12.99,15.13,5.76,9.45,19.54,11.44,4.11,1.7300000000000004,12.12,15.51,1.5299999999999994,14.54,18.18,18.72,4.59,11.83,19.16,8.91,19.2,1.0500000000000007,1.92,6.92,18.91,7.6,3.28,12.21,3.38,17.259999999999998,1.4399999999999995,8.04,14.74,19.98,8.77,19.16,3.82,9.11,14.98,9.01,19.35,3.96,16.05,18.23,18.86,18.62,18.57,4.06,13.91,6.87,5.22,2.460000000000001,7.21,4.01,19.25,15.81,4.4,2.890000000000001,17.84,12.46,19.74,4.16,18.09,15.85,,,,,,,,,,,,,,,,,,,,,,,11.39,,,,,,,
358,14.74,9.5,1.1500000000000004,1.34,5.22,14.69,10.56,3.43,3.14,3.62,3.14,3.82,2.460000000000001,1.1899999999999995,1.7300000000000004,1.34,16.97,2.84,12.94,13.67,12.84,19.69,1.7300000000000004,7.8900000000000015,2.7,14.01,19.54,14.69,19.4,2.9399999999999995,14.06,19.64,2.7,15.95,1.8699999999999992,14.5,12.84,14.2,1.5299999999999994,16.73,1.2899999999999991,12.36,9.54,2.5,11.92,16.29,8.57,16.05,19.4,16.78,16.15,15.27,14.16,18.96,13.57,5.61,1.2899999999999991,1.2400000000000002,1.4399999999999995,13.04,16.78,17.65,13.28,13.09,17.7,19.79,7.17,14.16,3.43,16.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.74,
369,10.66,10.32,6.97,11.97,9.2,17.5,19.06,12.55,4.16,9.5,10.42,12.17,7.8900000000000015,13.48,4.35,4.35,10.61,6.44,8.04,3.43,12.94,7.8900000000000015,10.37,5.08,7.12,16.97,13.62,18.77,11.05,11.97,13.33,10.13,11.97,10.17,10.51,9.25,5.08,13.23,10.56,9.35,8.09,16.44,6.0,5.03,8.48,12.94,19.2,18.77,17.21,10.61,7.41,8.14,13.57,14.06,7.6,18.38,4.93,4.93,5.17,7.55,13.52,17.07,10.61,11.97,13.96,18.33,5.08,16.53,13.14,9.35,,,,,,,,,,,,,,,,,13.52,,,17.89,13.28,,10.71,,,,,,,
374,18.33,19.45,1.9700000000000009,3.62,8.18,14.74,18.14,14.69,16.78,13.72,12.6,5.76,7.41,1.0999999999999996,3.52,17.12,12.26,11.73,15.81,13.57,17.5,19.83,11.34,,14.5,18.04,7.07,9.16,20.08,7.6,15.32,18.04,16.19,18.23,19.64,17.12,7.5,1.7799999999999994,4.16,14.01,9.25,19.2,14.74,,14.4,12.65,1.0999999999999996,9.11,1.4900000000000002,16.78,7.02,7.6,20.32,14.2,17.36,16.240000000000002,,,1.6799999999999995,10.42,18.43,4.45,4.83,11.15,10.81,16.29,17.55,17.12,18.82,12.89,,,,,,,,,,,,1.6799999999999995,,,,,14.25,,,,,,,,,,,,,
404,17.36,12.89,4.16,,3.86,12.94,13.57,15.22,13.67,15.42,17.02,14.45,3.38,7.8,13.77,9.5,15.47,13.09,3.72,3.86,10.66,4.2,16.78,,15.95,17.84,17.6,14.06,16.58,11.83,11.87,17.31,4.11,6.15,16.05,16.34,13.38,17.89,12.6,15.27,15.08,7.55,4.01,,3.82,16.0,8.09,13.18,3.82,17.94,13.28,13.09,17.89,13.38,15.81,16.68,,,7.75,17.89,15.37,14.88,16.53,15.81,16.92,3.38,14.98,4.35,15.56,15.42,,,,,,,,,4.01,,10.22,,8.57,,,,,,,,,,,,,,,,,
414,10.76,15.95,12.21,15.47,10.42,14.93,13.09,4.4,12.31,9.06,12.02,14.01,5.95,13.18,7.84,4.4,2.75,6.29,10.66,9.88,16.39,13.86,15.47,,17.55,17.94,16.78,8.43,12.36,12.6,13.52,16.83,15.13,12.7,17.259999999999998,12.99,13.72,11.39,16.39,10.9,12.02,16.15,9.01,,15.22,12.7,8.86,11.15,14.35,15.37,13.57,11.63,16.58,14.4,12.07,18.52,,,11.24,16.68,18.23,18.14,11.78,11.49,12.5,16.240000000000002,15.13,14.35,17.07,11.0,,,,,,,,,15.08,,15.66,,,,,,13.82,17.07,,,,16.39,,,,,,,,
416,5.22,3.96,15.13,4.74,12.07,11.49,4.5,14.16,4.79,16.92,12.02,9.83,4.06,10.08,2.890000000000001,3.52,6.92,11.29,6.73,9.5,15.95,5.32,2.17,3.04,16.05,11.39,16.78,3.43,16.1,13.77,16.15,15.27,1.6300000000000008,14.64,14.4,16.34,5.03,11.78,4.88,3.5700000000000003,15.27,14.2,14.25,3.09,11.83,9.16,4.35,4.35,15.17,16.73,3.62,4.45,15.37,11.1,7.21,4.45,5.27,4.25,3.86,3.91,15.17,17.7,2.7,3.96,14.35,13.43,4.01,12.36,11.0,5.13,,,,,,,,,,,,,,,,12.12,,,,,,,,,,,,,,
436,12.5,11.87,13.52,,12.17,13.28,6.19,4.35,14.16,13.91,10.27,12.65,4.74,10.37,5.76,6.68,10.17,10.22,10.22,9.59,17.02,12.41,12.31,,13.57,10.42,16.1,10.71,16.68,10.17,13.04,12.31,,13.38,14.2,9.4,10.37,13.28,12.46,12.12,10.47,14.74,13.14,,14.93,10.37,10.76,14.3,16.68,15.61,11.87,13.14,16.240000000000002,14.93,14.45,10.13,,,10.56,13.09,10.32,10.51,9.25,,16.83,13.82,15.13,16.63,13.14,11.49,,,,,,,,,,,,,,,,,,,,,18.67,,,,,,,,,
441,9.64,6.97,6.78,4.74,15.71,13.28,14.5,19.2,6.15,4.93,10.37,8.57,5.17,18.77,19.16,4.2,14.88,7.07,14.5,14.5,8.86,10.17,9.83,9.64,7.26,4.06,14.3,17.07,15.03,8.82,9.06,13.14,4.98,6.68,9.98,19.11,2.3599999999999994,11.0,11.53,11.24,8.09,5.37,3.5700000000000003,,13.62,12.55,8.04,14.11,18.18,8.620000000000001,7.41,8.91,6.73,19.11,9.4,14.69,,,6.92,8.77,14.01,18.43,7.21,14.83,13.04,15.32,12.17,18.23,13.96,5.56,,,,,,,,,11.58,,,,,,,,,,,,,,,,,12.17,,,,
446,11.58,2.6500000000000004,1.34,1.0999999999999996,3.28,14.54,8.67,2.6500000000000004,1.8699999999999992,5.17,14.59,13.86,8.04,14.88,10.37,3.2300000000000004,12.41,6.83,11.49,12.31,15.9,11.05,10.76,1.1500000000000004,15.32,16.490000000000002,19.79,13.28,13.91,2.41,13.28,19.01,19.79,15.71,13.28,17.07,4.74,16.0,13.77,13.18,1.4900000000000002,13.43,16.15,9.5,15.61,14.25,14.79,13.43,16.15,16.29,19.880000000000006,15.47,16.0,14.64,17.5,17.8,1.2899999999999991,1.5299999999999994,13.77,3.86,12.55,14.54,15.76,7.7,12.6,15.22,10.85,13.18,16.29,17.36,,,,,,,17.75,19.69,,,,,,,,,,,,1.2899999999999991,,,,,,,,,,
458,,15.13,,,5.03,15.03,6.44,15.22,,15.37,15.37,15.32,16.15,15.85,15.76,4.98,7.21,13.23,10.61,6.34,13.18,15.37,16.05,,15.03,11.92,16.53,14.3,14.16,15.37,11.87,15.76,15.13,15.03,11.87,14.45,,15.32,14.59,15.37,15.13,15.85,15.13,,15.37,15.32,14.4,10.71,14.45,17.6,15.13,15.37,12.26,16.19,15.03,15.47,,,,13.62,17.6,15.51,15.27,15.03,17.17,16.05,15.03,16.34,14.35,15.37,,,,,,,,,,,,,10.51,,,,,,,,,,,13.86,,,13.62,12.89,,
538,13.43,11.87,8.33,8.28,6.53,16.44,13.72,6.83,5.51,9.2,17.84,15.03,6.83,15.61,11.97,7.8900000000000015,10.42,13.09,8.52,12.21,16.87,13.09,12.5,,9.59,14.3,11.78,14.16,16.05,7.12,11.39,15.81,7.8,13.38,15.81,16.39,,15.95,13.33,11.73,13.48,14.54,8.67,,16.15,15.22,13.62,16.05,13.18,16.490000000000002,8.43,8.48,17.17,17.8,5.17,14.98,,,10.47,11.15,18.43,16.63,16.19,,9.25,14.54,6.87,15.27,15.95,9.64,,,,,,,,,,,,,,11.19,,,,,,,,,,,,14.69,,,,
567,3.62,5.22,16.0,4.11,15.81,12.36,20.03,15.03,3.04,12.6,20.08,10.47,12.17,15.56,4.4,15.81,5.9,14.3,12.02,10.76,6.68,15.66,13.43,5.71,6.92,7.41,15.03,10.42,19.83,12.46,19.45,16.39,10.66,9.98,10.85,5.47,1.9700000000000009,16.39,6.34,12.6,6.44,10.03,10.08,2.41,16.92,10.51,10.51,12.6,17.21,16.490000000000002,7.99,14.45,14.74,15.51,7.99,14.69,7.8,2.41,12.07,14.98,18.82,13.43,13.14,16.29,3.4800000000000004,17.94,2.26,14.5,19.3,10.66,,,,,,,,,,,,,,,,,13.57,,,,,,,,,,,,,
573,11.87,11.97,8.379999999999999,7.21,17.8,10.47,19.98,13.04,,8.620000000000001,10.56,14.11,13.28,12.21,18.57,12.8,11.49,8.57,12.46,4.54,10.56,12.21,14.2,,7.21,12.55,14.45,11.92,12.75,10.56,11.68,14.2,11.15,9.5,17.21,12.7,7.31,11.34,11.53,9.98,9.45,11.19,3.43,,12.36,9.83,11.83,10.71,15.17,18.14,9.4,8.86,10.71,11.92,14.25,12.94,,,11.34,14.64,13.18,12.89,11.29,9.2,14.59,15.03,13.91,13.67,12.12,8.96,,10.37,13.91,,,,,,,,5.03,,,,,12.31,,,,,,,,,,,,,,
578,3.4800000000000004,5.13,3.5700000000000003,3.52,14.01,16.58,3.62,14.88,13.62,13.43,13.43,13.14,6.29,16.34,8.14,14.83,9.4,14.54,14.3,11.92,15.76,18.09,3.86,5.61,2.890000000000001,5.42,16.68,19.98,17.5,8.620000000000001,17.259999999999998,19.880000000000006,3.82,16.240000000000002,15.76,17.7,5.56,12.21,11.1,1.8699999999999992,16.240000000000002,6.92,14.74,4.06,7.21,14.88,5.37,6.63,17.75,18.04,5.03,13.86,19.25,19.4,15.95,13.23,3.4800000000000004,3.62,2.6,5.66,17.8,4.79,19.93,15.17,16.78,16.78,16.53,17.65,12.6,14.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,14.3,4.2,3.86,,3.86,16.240000000000002,10.03,3.18,,15.76,14.35,10.13,1.92,14.5,3.82,3.82,10.66,12.89,9.35,8.09,13.72,15.95,17.12,,15.61,13.86,14.93,4.59,11.15,15.03,18.09,13.33,,17.02,13.96,13.96,,17.259999999999998,15.03,17.02,12.89,16.87,,,13.82,11.78,16.78,4.59,13.77,14.88,14.3,13.72,14.06,16.19,14.11,16.44,,4.16,,6.58,12.21,16.53,5.08,12.89,17.5,16.92,16.53,14.4,15.42,15.66,,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,10.95,
621,15.71,6.29,10.42,18.77,18.28,6.53,6.83,4.11,5.56,6.53,12.46,15.95,18.67,18.86,7.07,3.96,10.37,14.3,10.51,10.51,17.65,10.03,15.08,7.5,17.6,18.91,18.23,19.2,17.7,9.01,18.77,14.25,4.88,13.62,19.54,13.38,5.9,10.47,16.78,14.16,10.61,19.35,1.5299999999999994,12.41,7.41,6.29,16.19,13.23,10.81,19.4,14.83,16.87,18.57,2.6500000000000004,5.85,14.98,1.6300000000000008,2.7,15.27,8.620000000000001,12.65,19.16,13.09,10.47,18.96,16.44,5.32,17.02,18.04,18.96,,,,,,,,,,,,,,,,,,,,17.41,,,,,,,,,,
