,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
192,,,,,13.38,,13.72,2.26,,,,18.67,9.69,,6.44,13.67,17.6,18.62,10.71,11.29,18.33,18.18,18.82,,,,18.52,17.89,17.94,,19.11,14.01,,19.25,13.96,19.64,,13.62,17.65,17.94,,18.23,,,16.97,19.06,18.77,19.54,19.74,17.5,,13.38,16.29,18.91,,18.82,,,,,18.82,18.77,18.82,,18.14,16.73,,14.16,19.2,,,,,,,,,14.79,,,,,,,,,,,,,6.97,,,,,,,,,
197,,,,,8.77,,6.68,16.53,,,16.34,,12.21,18.91,9.11,4.64,11.29,14.01,11.83,16.490000000000002,14.25,,,,,18.72,14.01,18.91,18.72,,19.4,16.39,,14.54,19.35,18.67,,,11.63,6.83,,18.96,,,,19.06,16.39,,18.67,16.83,,,2.3599999999999994,18.86,18.72,18.67,,2.0700000000000003,19.4,,12.02,18.82,,,18.96,16.34,,16.78,19.25,,,,,,,,,,,,,,16.73,,,,,,,,,,,,,,,16.39,,
241,,,,,14.3,,16.92,10.22,,,,,12.65,16.73,8.52,14.3,10.22,14.3,15.32,14.06,16.97,,,,,18.82,16.87,12.41,16.87,,13.91,17.5,,,18.04,16.87,,17.990000000000006,10.03,12.89,18.38,12.26,,,,16.73,,17.6,16.87,17.02,,,16.58,17.41,16.78,17.46,,,,,17.17,17.31,,,16.73,16.68,,17.65,17.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,
250,,,,,17.990000000000006,,17.07,15.66,,,16.97,17.21,10.9,14.45,11.44,12.65,16.0,16.1,17.65,17.36,18.67,,,,8.57,10.85,17.8,17.55,18.72,,18.18,17.990000000000006,,17.5,18.38,18.18,,12.31,,18.62,,11.24,,5.66,16.92,11.73,16.1,18.48,18.67,18.38,,,18.52,19.69,,17.94,,,,,18.09,18.09,,,18.33,17.17,,17.17,8.86,,,,,,,,,,17.07,17.12,,,,,,,16.0,,,,,,,,,,,,,
259,,,,,18.23,,18.82,2.3599999999999994,,20.22,,13.48,6.1,18.96,6.24,12.99,8.14,14.01,17.89,14.88,14.11,,15.95,,,15.85,19.54,19.880000000000006,17.07,,19.59,17.7,,,12.7,12.46,,18.96,15.37,19.93,,16.15,,,,19.2,15.85,16.87,16.19,16.78,,,19.59,20.08,,16.05,,,10.51,12.26,19.69,18.91,,,17.21,16.68,,13.43,14.98,,17.46,,,,,,,,,,,,,,,,19.16,,,,,,,,,,,16.0,,
261,,,,,1.6300000000000008,14.59,14.4,14.45,,16.490000000000002,2.5500000000000007,13.86,16.490000000000002,16.53,6.73,11.63,11.73,4.45,4.83,6.53,14.35,11.73,,,,16.34,16.34,16.44,16.58,,16.44,14.4,,,16.73,14.4,,,13.86,16.29,,19.5,11.83,,,18.96,,14.3,16.73,14.64,,,14.35,16.83,,16.68,,,,,16.490000000000002,16.68,,,16.92,16.44,,4.3,13.62,14.2,,,,,,,,,,,19.35,,,,,,,12.02,,,,,,,,,,,,
278,,,,,13.43,,15.37,17.84,,,14.88,15.03,17.55,15.47,17.55,5.66,17.84,13.33,13.72,13.62,10.37,,,,13.86,9.06,15.27,10.66,17.94,,6.24,17.94,,9.3,20.130000000000006,11.24,,7.99,,9.93,,11.53,,,14.16,11.53,14.88,11.24,11.49,14.5,,,6.78,9.4,,15.76,,,,,10.51,13.82,,8.96,11.78,9.35,,14.74,13.23,,,,,,,,,,,,,,,,,11.29,,,,,,,,,,,,,,
317,,,,,13.96,,11.53,13.23,,,16.97,18.38,13.28,18.09,17.6,12.84,7.939999999999999,18.57,17.990000000000006,18.23,16.63,16.92,,,15.27,17.21,17.02,19.06,18.23,16.97,17.07,16.490000000000002,,17.02,17.31,19.01,,16.83,19.3,18.67,,18.23,,,18.33,17.12,,19.01,18.04,14.06,,,18.09,,,19.98,,,,,18.57,15.56,16.97,,17.65,13.48,,17.41,19.2,,,,,,,,,,,,,,,,17.41,,,17.41,,17.41,,,17.990000000000006,,,,,,,
340,,,,,16.92,9.64,20.08,11.83,,5.08,15.71,10.22,14.5,5.66,6.68,4.93,8.48,16.92,16.92,20.130000000000006,12.65,2.99,2.119999999999999,,3.14,13.96,18.33,17.89,14.98,,12.12,18.77,,,18.38,10.51,,4.93,13.82,13.28,1.92,4.11,,,13.57,11.49,14.35,20.17,14.2,19.93,12.65,8.04,19.35,13.57,3.18,20.03,,,,,12.7,19.93,9.45,,9.45,8.620000000000001,,16.39,10.9,11.83,,,,,,,,,,,,,16.73,,,,,,,,,,,,,,,,,
391,,,,,13.82,12.31,16.29,5.08,,12.99,11.39,13.38,8.48,15.47,6.44,8.82,6.39,10.27,9.69,9.79,17.6,4.69,,,15.47,12.75,17.02,10.51,16.29,,10.9,18.09,,,17.8,13.77,,9.83,12.55,10.95,,12.6,,,13.62,9.88,,14.5,14.06,17.259999999999998,,13.38,14.35,15.56,,11.78,,,10.66,,17.94,13.82,,,11.15,11.63,,11.44,14.74,,,,,,,,,,,,,,,,,,,,,,,,,,14.79,,,,,
398,,,,,19.83,15.17,1.58,6.24,,1.7799999999999994,19.83,10.71,9.35,10.71,1.58,1.58,6.24,10.71,16.73,15.17,19.83,10.71,1.58,,10.71,13.62,19.83,10.71,11.68,,19.64,19.83,,17.31,20.03,18.28,,10.71,15.17,3.14,,13.62,,,10.9,15.17,11.68,10.71,20.22,20.03,,7.41,19.83,20.22,12.07,19.83,,,,,18.28,13.82,3.52,,20.03,10.9,,19.83,15.37,10.71,,,,,,,20.22,20.22,,,,,,,,,,19.83,,,,,20.22,,,,,,,
448,,,,,17.17,,18.28,4.79,,,,,14.01,,4.88,15.51,12.46,17.02,17.84,18.09,19.83,19.59,,,,1.4900000000000002,20.03,19.74,1.6300000000000008,,20.08,19.69,,19.45,19.06,18.14,,18.91,20.22,19.93,,19.98,,,,2.41,,19.880000000000006,19.64,19.35,,,19.74,19.880000000000006,,19.54,,,,,19.3,19.93,,,1.58,20.17,,19.64,19.3,,,,,,,,17.84,,,,,,,,,,19.35,,1.6799999999999995,,,,,,,,,,,
451,,,,,17.7,,3.72,12.7,,,14.59,2.3599999999999994,4.54,14.59,15.95,6.19,7.75,11.29,15.47,15.47,19.64,3.28,3.28,3.09,,1.7799999999999994,19.25,19.98,19.16,,19.83,19.35,,14.5,15.66,18.48,,3.09,15.13,2.3100000000000005,,1.7300000000000004,,,18.67,4.16,1.2899999999999991,16.0,19.2,17.89,,,19.74,20.130000000000006,1.7799999999999994,18.28,8.57,,3.09,,19.16,18.28,3.38,,19.45,19.5,,18.14,19.79,,,,18.82,,,,,,,,,,,,,,,,,,,18.67,,,,,17.259999999999998,,,
457,,,,,10.03,,19.64,14.16,,19.64,19.2,19.54,18.82,10.47,6.83,2.3599999999999994,10.37,19.2,16.68,15.56,19.3,11.87,,,,19.45,19.83,9.74,19.54,11.58,13.38,19.79,,,19.79,20.08,,19.54,18.77,13.48,,19.98,,,,19.59,,19.11,18.82,19.79,,,19.3,19.83,19.880000000000006,19.3,,,,,19.45,19.69,9.79,,19.98,19.64,,19.35,18.86,,,,,10.13,,19.59,,,,,,19.880000000000006,,,,,,,,,,,19.79,,,,,,,
460,,,,,12.12,,14.79,8.33,,,12.5,16.19,6.87,,16.44,11.34,13.14,8.48,13.62,12.75,16.15,7.939999999999999,,,,11.53,16.78,15.13,16.05,14.11,15.66,16.29,,15.85,10.13,13.86,,15.9,15.66,16.53,10.81,16.53,,,,16.15,13.67,16.15,14.98,14.5,,16.19,19.83,13.82,,15.71,,,,,18.62,14.64,,8.18,18.86,17.02,,15.03,14.88,,,,,,,,,,,,,,,,,,,,,,,,,,9.88,,,,,
497,,,,,12.55,,3.86,8.379999999999999,,9.4,6.97,13.23,7.8900000000000015,12.7,12.94,5.95,13.09,12.75,11.83,5.76,15.37,7.55,13.14,,,14.93,14.3,12.46,12.26,,15.61,11.73,,,15.76,15.32,,13.23,14.25,14.59,,14.25,,,,14.16,14.4,17.46,15.17,16.15,,,15.32,17.65,6.19,13.43,,,,,14.3,15.37,15.32,,16.34,14.74,,12.46,15.13,,,,,,,,6.53,,,,5.66,,11.73,,,,,,,,,,,,,,,,,
505,,,,,19.83,2.6500000000000004,3.52,4.3,,5.22,4.11,2.3599999999999994,16.240000000000002,18.86,6.97,16.63,10.32,19.2,19.2,19.2,18.77,16.92,3.67,18.33,3.62,3.72,3.82,18.14,3.91,3.09,19.2,18.96,,3.33,10.9,19.06,,2.84,17.94,4.35,2.41,19.83,3.09,,3.2300000000000004,2.460000000000001,19.74,18.38,8.379999999999999,18.96,4.11,4.5,19.54,19.5,3.14,19.01,17.84,,3.82,,17.89,19.06,18.96,,3.5700000000000003,19.11,19.35,6.58,19.35,2.8000000000000007,,,,,,,,,,,,,,,,,,,,19.01,,,,,,,,,,
553,,,,,18.57,,5.03,15.76,,,,10.51,14.59,,8.620000000000001,15.9,13.14,8.57,19.45,14.98,13.38,10.42,,,,19.25,20.17,6.58,6.68,,19.59,15.42,,19.64,16.05,20.32,,13.57,12.84,19.83,,16.68,,,,14.93,,19.3,14.3,19.98,,,18.43,19.74,,17.02,,,,,19.59,15.17,15.71,,19.5,19.5,,18.57,15.76,,,,,,,18.86,,,,,,,,,,,,,,,16.58,,,19.3,,,,,,
587,,,,,17.84,,11.92,13.52,,19.2,15.32,14.4,12.12,14.59,3.72,4.25,14.11,14.4,12.26,11.58,13.91,,,,,14.11,19.98,17.990000000000006,15.22,,18.82,19.83,,15.51,19.880000000000006,16.63,,,14.54,14.01,,16.1,,,7.31,16.44,14.93,18.62,19.45,14.2,8.04,,19.35,15.56,,6.05,,,,,17.55,17.89,,,19.5,13.52,,19.59,19.54,,,,,,,,,,,,,13.96,,,,,,,,12.89,,,,,,,,,,
604,,,,,6.49,,13.18,8.96,,,18.96,18.96,1.83,18.96,3.67,7.8,5.81,14.59,18.23,6.83,18.96,,,,,18.96,18.91,18.96,19.3,,18.96,18.96,,,18.96,17.17,,18.96,18.96,,,18.96,,,,18.96,18.96,18.96,18.96,18.96,,,18.96,18.96,4.01,18.96,,,19.3,,18.96,17.7,,,18.96,18.96,,18.96,18.96,18.96,,,,,,,,13.52,,,,,18.04,,,,,9.69,,,,,19.3,,,,,,,
612,,,,,19.35,,18.96,7.6,,,11.49,19.01,3.72,17.41,16.97,11.83,1.4900000000000002,1.6300000000000008,1.6300000000000008,5.17,16.490000000000002,,,,,18.38,10.66,11.05,10.13,,19.74,18.91,,18.57,18.23,9.88,,19.35,19.06,11.39,,19.3,,,,19.98,,19.93,19.880000000000006,11.34,,,11.73,16.240000000000002,,15.37,,,,,17.55,15.9,,,19.880000000000006,13.62,,19.3,14.83,,,,,,,,,,,,,,,,,,,,,,15.17,,,15.9,,,,,,
668,,,,,14.01,,15.51,9.79,,17.75,12.26,14.01,11.58,18.14,10.9,7.5,6.05,14.79,16.87,12.99,18.38,14.01,10.22,,,18.33,18.67,17.94,19.11,,17.89,17.55,,,19.11,17.75,,19.59,17.41,16.0,,18.82,,,14.35,18.43,17.7,18.33,19.5,18.96,,15.08,18.52,17.21,,19.25,,,,10.08,17.21,17.8,,,17.990000000000006,18.62,,18.82,18.38,,,,,,,,16.44,,,,,,,,,,,,,,,,,,,,,,,
682,,,,,15.81,,12.8,16.63,,17.02,7.31,7.17,6.97,16.240000000000002,1.83,16.34,4.64,15.13,11.83,11.83,13.62,,,,3.96,16.240000000000002,14.35,8.57,15.85,,15.42,16.490000000000002,,11.19,16.34,15.76,,2.7,14.4,14.4,,7.8,,,11.39,13.72,9.98,14.5,15.32,16.0,12.12,,13.14,17.55,,17.55,,,,,14.25,15.27,4.45,,16.63,13.14,,15.95,15.37,11.29,,,,,,,,,,,,,,12.41,,,,,,,,,,,,,,,12.8,
708,,,,,15.85,,13.48,10.08,,11.34,14.79,16.44,8.379999999999999,16.39,11.58,6.83,9.69,11.92,11.19,14.83,15.03,,,,,16.53,15.37,16.29,15.13,,12.02,17.36,,,16.68,15.66,,,11.83,12.17,,15.95,,,4.54,14.11,12.41,13.77,15.42,15.17,,,16.240000000000002,15.61,,14.16,,,,,17.259999999999998,16.05,13.14,,18.57,18.04,,17.89,16.68,,,,,,,,15.13,,,,,,,,,,,,,,,,,,,,,,14.4,
773,,,,,18.77,18.57,10.81,14.59,,19.35,14.2,2.7,2.26,4.16,17.94,6.92,10.42,5.71,13.28,10.85,15.95,1.4900000000000002,3.67,,18.04,8.18,18.33,14.83,17.55,,17.259999999999998,19.2,,2.5500000000000007,13.57,19.45,,19.35,19.5,18.52,1.9700000000000009,19.2,,,18.33,19.4,2.02,10.37,18.04,18.14,1.92,12.75,17.94,18.57,,6.68,,,,19.01,10.32,19.11,1.58,,14.5,19.5,14.3,8.96,11.1,5.08,,,,,,,,,,,10.71,,,,,,,14.45,,,,,,12.36,,,,,,
817,,,,,18.91,,15.9,1.58,,,,20.17,2.9399999999999995,,16.63,1.3900000000000006,7.99,14.5,16.63,13.38,20.03,,,,,20.27,17.94,18.57,19.11,,10.71,17.5,,17.65,16.39,18.18,,16.73,19.64,14.93,18.72,19.06,,,,17.65,,20.22,20.27,14.3,,,18.62,17.55,,19.11,,,,,15.03,18.52,,,12.75,18.96,,19.25,19.98,,,,,,,,,,,,,,,,,,,,,,,,,,17.94,,20.130000000000006,,,
844,,,,,10.27,19.93,10.85,16.73,,5.66,13.62,14.64,15.22,10.61,1.4399999999999995,1.6799999999999995,10.9,7.7,13.96,13.14,19.3,13.09,,,1.58,19.54,20.08,9.59,16.29,,19.880000000000006,19.4,,,19.35,7.17,,1.6799999999999995,13.62,12.7,,19.06,,,,15.61,,19.98,20.03,19.69,,2.210000000000001,19.2,19.54,,1.5299999999999994,,,,,19.59,19.69,,,20.03,19.4,,19.83,14.3,,,12.26,,,,,,,,,,,,,,,,,,,,,11.24,,,,,,14.01,
895,,,,,13.04,,10.56,10.42,,,,,10.22,,8.18,14.06,20.17,10.61,16.73,11.92,17.259999999999998,17.990000000000006,,,,19.11,19.98,14.59,14.88,15.37,,17.31,,16.92,19.16,18.91,,16.68,19.01,10.81,,14.35,,12.94,,17.07,17.89,13.33,15.27,19.11,,,19.69,12.36,17.02,12.65,,,,,13.09,17.65,,,19.79,19.74,,17.94,16.39,,,,,,,,,13.04,,,14.3,,,,,,,,,,,,,,,,,,,
906,,,,,12.75,,19.3,10.17,,18.43,19.35,18.91,2.99,19.64,15.51,3.33,19.3,15.76,16.490000000000002,15.47,19.35,19.79,,,,19.83,17.6,19.98,19.01,13.43,16.87,20.03,,,16.240000000000002,19.06,,20.130000000000006,19.83,17.84,15.66,19.83,,,6.87,19.64,,20.27,19.25,20.08,,,19.54,20.22,,19.83,,,,,19.06,19.45,8.379999999999999,,19.98,15.08,,19.5,19.2,,,20.130000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,,,,,9.5,12.6,7.21,14.79,,14.06,13.52,18.43,14.69,15.61,6.15,6.87,15.61,7.55,8.379999999999999,11.1,12.94,,,,,16.63,16.15,12.31,19.69,,15.17,15.32,,,11.73,16.0,,,17.990000000000006,12.36,7.99,10.81,,,,17.12,6.78,16.68,10.81,15.13,,,19.93,14.98,15.42,7.21,,,,,14.35,10.08,6.87,,17.5,12.75,,9.11,13.28,,,,,,,,,,,16.34,,,,,,,,,,,,,,,12.6,,,,,
925,,,,,14.2,12.7,12.75,7.41,,,12.75,18.48,9.01,,11.34,3.72,6.68,8.14,10.76,10.51,16.68,9.2,,,,13.28,17.41,12.46,13.48,,17.84,17.41,,,15.76,18.18,,,11.53,12.41,,17.94,5.08,,,17.36,,12.02,12.55,16.97,,,13.77,11.92,,15.66,,,,,16.78,18.43,,,11.92,17.46,,17.89,17.21,,,,,,,,,,11.68,,,,,,,,,,,,,,,,,,,,,
939,,,,,16.0,,17.12,14.5,,3.86,15.9,13.62,10.71,19.16,13.43,9.01,12.07,14.01,13.38,8.77,11.78,9.83,,,,14.3,19.880000000000006,14.83,19.69,,14.35,17.7,,,16.15,14.06,,14.5,14.54,18.86,,17.02,18.77,,11.92,17.07,,14.45,19.3,18.72,,,16.73,6.73,,18.67,,3.96,,,19.54,18.82,,,16.39,16.63,,19.4,18.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,,,
941,,,,,12.99,13.52,13.57,12.7,,,19.25,9.06,9.11,11.15,5.61,10.81,11.58,8.96,8.96,5.22,17.12,16.490000000000002,,,,7.02,14.69,4.64,13.14,,10.56,10.47,,,17.07,17.8,,,12.8,16.53,,6.97,,,,15.03,,14.83,14.98,17.17,,,17.6,16.53,,16.63,,,,12.6,12.84,12.7,,,18.48,17.12,,17.02,18.18,,,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,,,,,16.0,,11.15,13.43,,10.27,,,6.44,16.240000000000002,13.38,15.42,10.66,10.9,14.35,15.71,18.96,,,,,15.37,13.23,12.31,12.65,,12.31,16.68,,,14.74,18.14,,14.98,16.240000000000002,17.02,,12.99,,,,16.39,16.240000000000002,12.26,15.08,15.66,,12.55,17.65,17.259999999999998,,12.99,,,,,13.82,14.74,,,12.55,18.18,,14.98,16.44,,,,,,,,16.34,,,,,13.18,,,,,,,,,,,,,,,,,,
1015,,,,,5.76,,9.74,11.58,,,,17.8,7.02,,4.83,12.94,8.72,11.97,13.43,14.79,15.85,,,,,18.82,13.14,17.7,17.36,,18.23,15.51,,17.94,15.37,15.17,4.54,15.08,16.97,,,18.18,14.25,,9.69,17.75,18.82,16.490000000000002,17.46,11.19,,,18.28,18.43,14.88,17.990000000000006,,,,,17.36,15.66,,4.4,7.939999999999999,15.47,,15.66,16.97,,,,,,,,,,,,5.56,,,,,,,,,,15.27,,,,,,,,,
1038,,,,,16.490000000000002,,5.66,5.37,,,,18.62,4.25,18.67,9.88,5.95,16.29,17.65,18.43,17.36,19.3,19.64,,,,,18.48,14.74,18.18,,17.990000000000006,16.68,,20.03,16.68,20.130000000000006,,18.48,19.45,19.83,,19.880000000000006,,,19.69,9.69,19.93,19.45,19.79,19.35,,,18.28,19.74,8.14,19.59,,,,,19.79,18.62,19.69,,19.59,17.07,,18.72,18.38,,,19.54,,,7.6,,,,,,,9.3,,,,,,,,,,,,,,,,,,
1040,,,,,13.72,,13.96,11.0,,9.06,12.7,14.4,9.88,14.93,12.41,2.890000000000001,9.01,13.14,14.69,12.46,14.59,8.23,,,13.72,14.01,17.21,11.19,15.47,,18.33,16.0,,,16.0,13.28,,16.34,11.1,14.54,,13.77,,,17.46,16.0,14.2,11.63,17.55,17.31,8.620000000000001,,16.15,12.94,,12.7,,,,,12.84,16.78,14.01,,15.51,7.5,,18.33,17.5,,,,,,,,,,,,16.29,,,,,,,,,,,,,,,,,,,
1049,,,,,13.38,4.88,16.05,13.86,,,16.78,14.25,7.31,19.98,14.06,5.27,12.12,14.35,1.4900000000000002,15.22,13.57,3.96,,,,16.78,19.5,17.6,18.52,,16.87,19.880000000000006,,,14.64,18.91,,7.26,18.62,17.8,,12.07,,,,6.92,,16.58,8.72,18.86,,17.17,14.35,18.04,14.25,14.98,,8.620000000000001,,,16.58,18.86,9.4,,16.97,19.5,,12.46,15.95,,,,,,,,,,,,,,,1.0999999999999996,,,,,,,,,,,,,4.11,,,
1061,,,,,20.03,,18.67,14.93,,,,19.59,4.45,20.27,1.5299999999999994,12.84,12.02,18.96,19.880000000000006,20.17,14.93,,,,13.91,5.13,20.22,20.32,20.130000000000006,,20.27,20.17,,20.08,20.32,16.68,,20.22,,16.87,,20.27,,,,10.56,,16.92,19.98,20.130000000000006,,,20.22,20.17,,20.22,,,16.0,,10.61,20.22,,,20.22,17.02,19.93,19.93,20.03,,,,,17.5,,,,,,,,,,,,,,3.86,,,,,,20.03,,,,,,
1065,,,,,7.12,,14.35,4.35,,,10.08,14.74,7.6,19.01,6.92,11.73,6.63,13.86,13.28,3.91,17.84,,,,,16.0,10.47,18.82,18.57,,9.74,18.48,,,17.94,9.69,,17.8,11.92,,,19.01,,,8.96,17.31,12.55,17.31,18.72,18.72,,,17.89,17.41,10.37,19.54,,,,,19.3,13.82,,,19.25,19.16,,19.4,19.4,18.82,,,14.25,,,,,,,14.83,,,18.14,,,13.09,,,,,,,,,,,,,,
1093,,,,,20.22,14.93,10.13,1.0500000000000007,,16.53,16.83,14.93,16.44,13.86,1.3900000000000006,1.0999999999999996,,1.0500000000000007,15.56,18.18,15.56,10.95,,,,15.81,14.01,18.86,15.27,,14.69,16.87,,16.53,18.14,19.16,,14.74,12.8,11.78,,14.01,,,,16.19,,15.76,17.31,14.93,11.87,10.56,16.87,16.73,,16.39,,,,,14.25,15.37,,,18.77,14.54,,15.71,14.35,,,,,,,,,,16.05,,,,,,,,,,,,,,,,,,,17.990000000000006,14.64,
1114,,,,,12.46,,16.15,10.51,,10.85,12.55,12.89,7.65,12.65,4.54,9.88,8.09,14.88,15.51,14.79,12.12,16.83,,,,17.46,18.14,15.95,16.15,,15.51,18.23,,,16.53,18.96,,6.49,,13.48,,16.15,,,11.39,12.02,,12.94,17.75,18.09,,,10.42,10.85,11.39,,,,10.66,,15.27,19.25,,,,17.89,,19.25,19.45,,15.42,,,,,,,,,,,,,,,,,,,10.17,,,,,,,,,,
