,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
131,,,,,5.81,,6.53,9.25,,,,,16.15,,4.25,4.25,17.6,7.99,16.68,14.5,15.08,,,,,15.76,18.23,11.19,16.87,,12.84,18.43,,,18.43,18.28,,16.19,7.5,,,16.63,,,16.58,18.18,6.39,17.84,15.76,18.28,,,17.84,13.28,,10.37,,,5.76,,15.37,17.990000000000006,,,14.59,17.84,,13.18,18.43,,,,,17.259999999999998,,,,,,,,,,,,,5.56,,,4.01,,,,,,,,,,
140,,,,,14.54,,15.71,10.17,,,17.21,,4.01,,10.32,1.83,12.7,11.68,18.14,18.33,18.91,,,,,18.52,17.07,19.16,17.55,,18.18,18.38,,,17.8,17.36,,,,12.55,,17.41,,,,16.34,18.28,17.8,14.98,17.36,,,17.17,17.8,,16.92,,,,,14.35,18.72,,,15.37,16.39,,19.35,16.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,11.39,,4.5,4.74,,,,,5.27,,4.74,11.24,9.01,9.11,11.24,11.15,14.4,,,,,,16.05,13.33,11.34,,11.53,16.63,,,14.01,14.11,,,11.49,,,13.96,,10.85,,,,11.24,13.77,13.57,,,16.83,,,6.19,9.54,,,,11.87,17.36,,,14.45,13.67,,14.11,14.25,13.62,,,,9.5,,13.82,,8.91,,,,,,,,,,,,,,,,,,,,,,
181,,,,,7.99,,4.45,12.8,,,,,6.97,,11.15,11.15,6.87,15.17,13.23,8.14,12.94,,,,,8.52,15.61,11.05,13.23,,6.53,15.56,,,16.68,13.67,,13.48,,,,,,,11.87,,8.96,,16.44,15.37,,14.5,16.39,15.17,12.89,7.6,,,,,17.259999999999998,17.65,,,16.1,12.84,,9.5,17.75,,,,,,,,,,,,,,,,,,13.09,,,,,,,,,,,,,
189,,,,,3.09,,2.75,12.31,,,,,6.1,,16.87,10.61,10.27,16.78,17.41,15.95,10.9,18.28,,,,10.03,15.81,14.93,16.87,,16.34,19.16,,8.96,16.240000000000002,17.36,,,17.7,6.34,,12.26,,,,,15.81,17.259999999999998,19.06,18.86,,,17.8,,,16.53,,,,18.77,16.97,19.880000000000006,10.76,,10.66,6.15,13.38,16.63,8.09,9.74,1.58,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,4.25,,2.6500000000000004,13.62,,,,5.42,9.01,14.5,4.54,12.02,6.15,10.51,14.3,14.83,6.24,,,,,15.17,16.58,15.08,7.3599999999999985,,5.08,18.52,,4.93,15.27,17.94,,12.7,4.2,,,4.11,,,17.17,14.45,4.45,9.98,18.38,16.39,,,11.19,15.81,17.7,14.3,,,,3.82,5.13,17.89,,,17.7,16.1,,18.52,6.73,16.68,,,,,,16.29,,,,,,,,17.12,,,18.48,,,,,,,,,,10.37,,,
202,,,,,11.68,,18.18,3.2300000000000004,,,,,10.9,,14.35,17.31,7.02,17.07,17.84,17.17,20.27,,,,19.93,,,19.06,14.59,,,17.8,,,15.66,20.37,19.74,18.82,19.83,16.490000000000002,,8.620000000000001,,,,,11.0,19.35,19.880000000000006,18.62,,,20.37,,,17.84,,,,,18.57,19.69,,,,20.32,,18.18,18.48,,10.37,,18.04,,5.22,16.83,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,4.01,,4.45,14.25,,,14.5,11.15,9.2,11.39,12.65,4.16,12.55,8.72,13.48,13.62,14.64,,13.62,,,13.96,16.39,16.53,12.07,,16.58,13.96,,,15.76,16.05,,14.25,13.96,,,11.92,,,,13.82,11.83,11.63,14.06,15.9,,,16.05,14.74,,6.97,,,,,14.11,15.9,8.72,,19.4,13.62,,15.85,8.28,,,,,,,,11.92,,,,,11.83,,,,,,,,,,,,,,,,,,
236,,,,,14.35,,12.46,11.49,,,,,11.53,,15.61,12.31,10.47,14.01,15.71,13.04,13.86,19.01,,,,17.990000000000006,18.43,17.36,18.96,,,17.6,,14.93,15.27,17.84,14.74,19.16,14.06,16.87,,18.38,,,,,,19.35,17.84,17.31,,,17.21,18.91,,18.23,,,14.79,,18.52,18.96,,,,18.43,,17.65,18.38,,,,,,,,,,,,,,,,,12.36,,,,,,,,11.78,,,,,,
242,,,,,15.08,,11.53,6.87,,,17.94,14.2,1.83,7.8900000000000015,1.8699999999999992,9.74,6.29,11.87,19.3,7.21,20.08,,5.85,,,,19.98,9.74,20.08,,20.27,20.130000000000006,,,18.62,19.880000000000006,,14.4,,,,6.58,,,20.130000000000006,19.98,14.5,9.54,14.06,19.69,,,16.0,20.08,,20.08,,17.990000000000006,12.17,,20.08,16.78,,,10.81,8.86,,9.11,6.87,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,5.37,,17.17,16.53,,,5.37,16.78,4.3,,17.990000000000006,2.75,5.71,17.5,4.79,16.68,17.21,16.58,,,,16.78,16.92,,16.92,,17.41,17.17,,,17.12,17.12,,,5.32,5.27,,18.04,,,,,,2.3100000000000005,17.8,16.87,,,4.79,18.91,,4.54,,,,,16.92,17.31,,,16.240000000000002,3.62,,4.69,16.490000000000002,,,,,,,,,,,,,,,,,,,,,1.92,,,,,,,,,3.04,
277,,,,,11.68,13.23,14.3,6.58,,,13.62,12.84,12.36,12.5,10.56,2.9399999999999995,12.89,12.65,11.83,9.59,9.4,,,,,11.73,14.79,14.69,15.76,,14.11,14.59,,,10.42,16.68,,,11.87,16.63,,11.0,,,,,8.18,14.25,8.72,15.03,,,13.82,12.75,,15.85,,,,,9.01,12.46,,,12.36,12.8,,9.5,13.43,,,,,,,12.89,,,,,,,,,,,,,,,,,,4.59,,,,,,
290,,,,,12.99,,1.4399999999999995,6.39,,,,10.08,13.72,,10.61,2.8000000000000007,4.35,12.94,20.03,13.48,17.65,,,,,,14.35,,12.21,,15.85,19.2,,,5.03,18.52,,14.79,6.49,,,10.22,,,16.0,18.52,4.16,8.52,16.97,16.29,,,19.01,12.02,,17.5,,,,,15.61,15.76,,,2.75,19.69,,15.95,19.54,19.54,,,15.47,,15.22,,,,,,,,,,,13.18,,13.18,,,,,,,,,,,,
301,,,,,17.7,,11.83,4.35,,,,16.29,7.7,16.05,14.88,14.16,13.62,8.82,8.96,12.31,14.69,14.98,,,,15.27,,,14.98,,17.259999999999998,14.83,,,16.73,13.91,,12.17,,,,,14.74,,,10.17,,14.54,16.83,15.51,,,16.73,17.5,13.18,11.15,,,,,15.81,16.92,,11.15,16.39,16.240000000000002,,12.6,17.17,,,,,,,,,12.21,10.95,,,,,,,,,,,,,,,,,,,,,
312,,,,,16.240000000000002,,12.41,14.88,,,18.28,,7.8,17.990000000000006,8.57,6.15,15.37,5.13,8.33,10.17,19.25,,,,,7.21,14.83,17.990000000000006,17.259999999999998,,18.86,17.75,,,4.93,18.52,,18.96,,18.28,,12.07,,,,12.07,,12.94,15.66,18.52,,,17.55,17.6,,12.94,,,,,12.5,16.05,,,13.91,12.84,,18.67,11.29,,,8.82,,,,,,,,14.45,,,,,,,,,,,,12.7,,,9.4,,,,,
313,,,,,1.1899999999999995,,19.98,12.75,,,,6.29,4.2,,1.4399999999999995,1.1500000000000004,4.64,12.8,18.18,3.82,17.31,,,,,14.01,15.85,,19.4,,16.490000000000002,16.78,,9.5,17.02,12.65,,,,,,13.14,,,,15.03,,,16.63,19.11,,,17.94,16.78,,14.3,,,,,18.04,18.72,12.46,,17.02,13.72,,18.48,12.36,,,,,,,,,,,19.74,,,,,,6.34,15.32,,,,,,,,,,,,,
314,,,,,5.22,,12.21,15.71,,,,,18.43,,14.69,9.06,13.43,15.51,11.53,7.21,14.3,15.51,,,13.67,,19.4,17.5,17.55,,17.07,18.96,,13.57,17.6,17.41,,,11.44,10.9,,15.47,,,13.18,13.23,15.22,14.74,18.23,15.71,,,16.92,17.75,16.68,15.66,,13.57,14.69,,17.94,14.5,,,14.54,19.2,,18.52,15.37,16.63,,,,,,,,,,,,16.15,,,,,,,16.34,9.4,,,,,,,,,,
319,,,,,12.8,,4.64,18.62,,,19.16,,10.17,19.11,10.17,2.84,19.3,1.2400000000000002,16.87,15.95,18.86,,,,,18.82,12.84,19.54,2.41,,18.82,19.69,,,5.85,18.28,,,,,,18.23,,,,,18.48,18.28,17.55,16.92,,18.23,16.58,18.77,,6.49,,,,,18.09,16.63,16.73,,1.3900000000000006,5.81,,11.29,13.18,,,,,,,,,,,18.38,,,,,,,,,,,,,,,,,,,,
335,,,,,16.44,,2.17,3.96,,,11.05,14.2,15.51,15.66,1.6799999999999995,7.84,14.93,1.4900000000000002,14.16,9.11,14.79,,,,,16.19,12.75,10.85,13.18,,10.81,15.95,,,12.5,14.16,,4.93,6.1,,,17.21,,,,17.89,12.26,5.13,15.08,16.78,,,15.66,16.78,,15.76,,,,,15.22,12.21,,,11.19,15.47,,14.54,15.03,9.69,7.17,,,,,2.9399999999999995,,,,,,,,,,,,,,,,1.58,,,,,,,,
347,,,,,13.04,,8.09,10.85,,,,,15.95,,5.66,8.72,6.24,16.53,15.61,16.34,19.06,,,,,,20.03,14.01,17.89,,,15.61,,,2.9399999999999995,17.6,,18.77,13.33,12.02,8.86,13.43,,,19.3,,17.89,15.08,18.48,12.7,,,14.88,1.1899999999999995,,12.89,,7.6,,,14.4,18.33,17.46,,17.94,19.01,,19.35,16.15,,16.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,,,,18.48,,13.72,1.1899999999999995,,,,,1.2400000000000002,,16.29,1.0999999999999996,14.06,14.2,7.8,11.29,20.08,10.27,,,,11.73,17.21,19.98,1.3900000000000006,,19.83,14.88,,,20.03,6.15,,,,,,20.08,,,,12.07,8.77,16.34,11.0,9.83,,,18.28,15.61,,14.64,,,,,20.22,20.08,,,5.32,20.22,,13.09,17.55,,,,,,5.95,,,,,,,,,,,,20.27,20.03,,,,,,,17.5,,,,,
419,,,,,10.56,,6.44,3.18,,,,,5.76,,6.19,7.02,2.210000000000001,13.28,13.28,14.5,16.44,,,,,,11.0,17.12,16.05,,7.31,13.14,,,18.82,13.28,,19.5,12.31,,11.63,18.72,,,,12.02,14.59,15.42,18.96,15.08,,,16.240000000000002,19.3,,19.06,,,,,19.06,14.4,,,13.43,12.65,,16.0,17.990000000000006,12.12,12.02,,,,11.97,,,,12.65,,,,,,,,,,,,,,,,,,,,,
449,,,,,13.96,,10.76,16.0,,,15.13,10.66,6.97,19.3,10.81,15.37,5.76,14.74,6.73,7.8900000000000015,14.69,,,,,,13.86,13.67,12.89,,10.51,14.79,,,15.27,11.49,,,,7.3599999999999985,,8.14,,,,,14.59,16.0,12.5,15.17,,,7.55,15.61,,15.47,,,,,15.03,14.16,,,14.11,16.05,,11.39,12.99,,,,,,,,12.84,,,,,,,,,,11.87,,,,,,,,,,,,,
469,,,,,2.6500000000000004,,8.23,7.84,,,,,7.84,19.4,7.84,2.6500000000000004,11.78,2.6500000000000004,15.13,8.23,18.28,,,,,9.64,20.37,14.35,16.240000000000002,,19.98,1.34,,,10.32,16.92,,9.3,,,,13.52,,,,15.95,18.91,1.2899999999999991,19.54,17.75,,,13.09,16.68,,9.11,,,,,19.4,15.13,,,18.33,13.48,,17.990000000000006,14.45,,,,,,,,,,10.51,,12.55,,,,,,14.45,,,8.23,,,,,,,,,,
472,,,,,11.39,,2.119999999999999,7.8900000000000015,,,,,13.28,,13.62,8.91,14.06,15.08,16.05,13.72,14.16,,,,,15.22,4.79,11.49,,,13.04,13.33,,12.5,14.69,9.01,,,,6.05,,13.62,,,,,16.1,9.4,14.4,18.23,,,16.53,,,11.92,6.73,5.66,,,6.63,14.59,13.67,,12.75,7.26,,19.69,18.43,16.240000000000002,,,,,,,,,,6.58,,,,,,,15.42,,,,,,,,,,,,,
476,,,,,10.71,18.67,10.71,4.5,,,,,10.71,10.71,16.73,4.69,16.73,18.28,1.58,16.73,10.71,,,,,,10.71,10.71,18.48,,19.83,17.5,,,19.83,19.83,,18.28,18.48,,,10.71,,,,,,19.83,10.71,4.11,,,10.71,19.83,,,,,,,10.71,19.83,,16.73,,1.7799999999999994,16.73,16.73,10.71,10.71,,,,,,,,,,,,,,,,,,,,,17.31,,,,,,,2.9399999999999995,,
477,,,,,16.58,19.54,16.34,16.05,,,15.47,,2.9399999999999995,6.1,2.9399999999999995,10.27,16.05,11.1,11.1,6.53,16.44,,,,,15.37,19.06,9.98,16.240000000000002,,18.67,13.09,,,18.48,16.19,,,14.59,16.490000000000002,,16.63,,,,,,15.47,19.54,16.63,,18.62,16.0,16.58,,16.83,,,15.37,,17.6,16.29,,,19.64,16.92,,16.97,5.47,,3.91,,,,,,15.37,,,,,,,,,,,,,,,,,,,,,,,
482,,,,,12.75,,17.259999999999998,10.22,,,,,13.23,,12.89,10.76,6.15,13.09,15.71,13.82,11.49,,,,,11.39,18.57,12.8,17.8,,16.490000000000002,18.18,,,15.95,17.259999999999998,,14.35,,14.4,,13.91,,,,8.57,,17.990000000000006,15.85,15.76,13.04,,15.66,13.57,,16.63,,,,,17.46,16.44,,,12.89,14.2,,14.5,13.96,,8.23,,14.2,,,,,,,,,,,,,17.21,,,,,,,,,,,,,,
537,,,,,13.18,,14.79,12.6,,,15.32,,14.25,12.84,10.51,10.08,9.98,9.98,12.5,12.5,14.79,,,,,14.59,14.35,15.22,13.86,,15.08,13.57,,,13.62,14.59,,,,,,14.54,,,,,13.77,14.83,13.57,12.46,,,15.61,10.37,,13.67,,,,,14.54,15.13,,11.83,13.18,14.93,,9.64,15.17,,13.33,,,,,,,,12.99,10.9,,,,,,,,,,,,,,,,,,,,
540,,,,,14.06,,16.19,11.92,,,12.84,,6.05,16.1,15.51,2.41,4.79,16.240000000000002,12.07,13.14,11.44,,,,,15.76,17.31,17.8,15.71,,14.01,17.94,,,15.95,17.990000000000006,,,,,,17.21,,,,,18.14,18.14,19.06,19.01,,,17.990000000000006,19.54,,14.06,,,,,18.91,19.01,,,17.8,14.64,,18.82,14.64,,,,,,,,,11.15,8.18,,14.59,,6.24,,,,,,,,,,,,,,,,13.14,
542,,,,,13.52,,14.06,13.52,,,,,19.54,,16.78,16.68,6.87,15.51,15.85,6.92,6.34,18.72,,,,,18.48,18.52,18.86,,,14.25,,,13.38,17.6,4.83,2.02,7.17,,,20.22,,,,,,18.14,17.990000000000006,17.36,,,19.54,15.13,,,,3.04,,,13.57,19.5,,17.84,,17.84,,18.52,19.59,14.16,,,,,,,,,,,,,,,13.86,,,,,,,,,,,,,,,
556,,,,,18.72,,17.84,13.14,,,,,2.460000000000001,7.99,8.96,2.210000000000001,12.5,9.79,18.67,8.43,13.23,,,,,9.74,14.5,19.06,14.16,,10.08,18.91,,,13.77,14.06,,,,8.14,,8.77,,,13.04,,,19.45,10.03,14.16,,,14.16,15.76,,,,,,,17.02,19.64,,,18.04,20.08,,19.11,14.35,,16.15,,,,,,,,,,,,,,,,,,,,18.09,,,6.39,,,14.83,,,
557,,,,,7.84,,1.34,14.74,,,,,9.45,,17.02,7.8,13.82,13.77,5.17,15.32,10.56,,,,,6.44,18.82,15.95,13.09,,1.4399999999999995,19.74,,,19.880000000000006,11.19,,2.41,,,,7.3599999999999985,,,12.31,,6.83,6.15,10.37,14.59,,,5.03,15.81,,1.58,,,,,17.6,20.08,,,12.21,19.93,12.75,19.83,1.4900000000000002,,,,,,,,,,,,14.16,,,,,,,,,,,12.65,,19.45,,,,,,
582,,,,,14.74,,7.07,7.02,,,,2.41,1.7799999999999994,6.73,14.5,12.02,6.19,11.15,5.61,1.2899999999999991,19.83,19.2,,,17.02,7.6,20.17,,9.2,,17.990000000000006,18.77,,,18.67,12.02,,3.91,14.4,,15.27,20.03,14.69,,,1.9700000000000009,,12.65,19.59,15.71,,,17.21,16.97,,20.03,,,,,19.3,20.130000000000006,,,13.77,20.08,,20.17,19.11,,6.68,,,,,,,,10.56,,,,,,,,,,,,,,,,,,,,,
588,,,,,16.15,,13.72,9.74,,,13.96,12.75,11.39,17.41,5.22,11.58,7.65,12.46,15.66,13.72,16.87,,,,,10.76,16.0,14.3,17.36,,,16.34,,,8.43,14.83,,8.09,,15.9,,8.28,,,18.09,2.3599999999999994,,16.490000000000002,15.61,15.22,,,14.4,,,,,,,,14.45,14.98,,,,15.27,,11.1,14.4,,,,,,,,15.47,13.23,,11.05,,,17.6,,,,,,,,,,,,,,,,,
599,,,,,5.76,,3.96,5.76,,,,,10.76,,10.71,1.5299999999999994,5.51,5.85,14.64,7.6,10.32,,,,,9.88,17.8,15.56,11.24,,18.23,16.83,,,16.92,17.5,,,16.490000000000002,,,10.85,,,,10.95,17.12,16.78,17.02,18.57,,,17.6,16.58,,8.28,,,,,17.21,18.52,,,13.18,15.71,,12.89,16.240000000000002,,,,,,14.2,,,,,,4.45,9.69,,,,,,,,,,,,,,,,,,
600,,,,,19.11,,9.11,5.03,,,,,11.49,,13.48,11.83,6.29,11.24,18.28,16.1,18.33,,,,,,12.02,18.72,14.83,,,14.45,,,16.39,18.62,,18.96,,16.92,11.97,17.36,,,13.04,,9.01,18.67,18.72,16.19,,,19.11,16.44,,4.54,,,,,18.28,19.3,4.64,,4.59,18.62,18.86,18.86,6.97,,,,,13.57,,,,,,,,,,,,,,,,,,,,,,,,,,
615,,,,,11.92,,14.54,1.2400000000000002,,,,10.42,12.31,9.93,3.18,7.8,7.07,14.54,17.94,18.96,12.46,19.83,9.79,,,,14.54,7.07,1.0999999999999996,,17.21,9.93,,8.48,11.05,17.12,,11.53,15.61,5.56,,10.32,,,9.69,13.77,11.44,20.130000000000006,19.3,17.36,,10.17,13.86,10.47,,14.3,,,,,20.22,17.12,17.89,,16.53,16.1,,8.57,20.03,,,,,,,,,,,,,,,13.82,12.55,,,,,,,,,,,,,,,
641,,,,,8.18,,15.42,12.8,,,11.34,12.26,6.97,,7.12,7.12,10.51,9.16,13.18,14.5,19.06,12.94,,,,13.38,12.75,,14.54,,14.54,15.37,,,16.97,12.65,,,15.66,8.23,,19.16,,,,,,15.47,18.14,16.78,,,14.59,19.4,,15.42,,,,,15.32,17.02,,,14.4,16.87,,18.18,13.23,,,,,,12.8,,,17.02,,,,,,,,,,,,,,,,13.04,,,15.76,,,
644,,,,,8.43,10.47,10.37,9.06,,,,6.19,15.76,14.88,8.28,2.84,13.38,15.13,15.61,11.29,18.86,,,,,,18.86,6.58,16.73,,10.27,10.03,,,18.86,16.92,,10.37,11.19,,,9.74,,,,,,9.93,18.04,17.5,13.18,,16.19,9.59,9.69,11.73,,,,,10.13,15.81,,,17.84,15.47,,17.259999999999998,17.75,17.65,,,,,,,,,,,,,,,,,,,,,,,16.44,,,,,,13.28,
649,,,,,17.75,,16.34,15.9,,,,,8.620000000000001,15.95,8.67,8.18,15.71,11.92,12.02,12.94,15.51,,,,,15.13,14.88,14.2,16.44,,16.1,13.28,,,16.97,15.71,,,,15.95,,14.4,,,,,,16.34,11.15,18.62,,12.36,13.09,19.25,,,,,,,15.03,14.83,,,15.95,10.56,,10.27,15.56,,,,,,,,,,,,,,,,,,,,,,16.490000000000002,,11.15,,,,,,9.25,
671,,,,,7.75,14.2,10.61,15.56,,,7.31,7.31,14.16,11.73,14.35,6.49,10.03,4.88,13.14,11.49,14.11,,,,,,14.74,16.83,13.62,,9.11,14.98,,,13.14,13.72,,,,10.61,12.84,12.99,,,10.13,,14.88,12.99,14.11,15.17,,,13.96,15.03,,13.82,,,,,14.3,15.13,,,13.43,9.79,,7.12,11.73,,,,,,,10.95,,,,,,,,,,,,,,12.31,,,,,,,,,,
677,,,,,6.15,,14.11,16.73,,,,,7.99,,15.56,2.9399999999999995,13.18,13.72,14.2,10.47,8.57,,,,,,19.01,8.86,13.91,,8.18,13.23,,13.14,14.93,11.44,,,,,,12.65,,,,19.4,11.83,16.19,14.64,14.06,,,16.05,16.63,,17.41,,,,,9.4,17.990000000000006,,,16.05,13.38,,16.68,15.08,9.64,,,,,,,,15.27,,,,,,,,,,,,,,,,,,,,,,
685,,,,,10.66,,6.49,8.67,,,,,14.25,,12.6,4.01,14.3,14.06,12.41,11.05,18.23,,,,,18.14,15.76,15.51,19.45,,15.47,16.490000000000002,,,17.75,18.38,,15.51,,,,,,,17.7,,17.36,,17.36,17.46,,,8.04,18.09,14.3,17.65,,,,,13.52,18.14,,,18.67,17.65,,16.39,18.28,,,,,,,,,,,15.03,,,,,,,,,,16.0,,,,,13.62,17.55,,,,
720,,,,,15.27,,11.92,14.79,,,,,15.42,16.39,12.84,12.31,13.52,12.26,14.54,15.42,16.1,,,,,15.76,16.1,15.56,13.86,,12.41,14.79,,,16.34,16.15,,15.95,14.98,12.99,,12.6,,,,14.69,,15.42,13.91,15.32,,,15.27,15.76,,15.61,,,,,14.69,15.81,,,16.0,14.79,,15.03,14.64,,,,,,,,,,,,,,,,,,12.17,,,,15.51,,,13.52,,,,,,
724,,,,,13.14,,16.92,6.49,,,,,9.64,,12.99,13.14,7.02,11.0,7.26,9.01,10.66,,,,,,16.29,15.51,11.87,,11.49,20.03,,,20.32,11.92,,,,19.93,,10.61,,,7.41,,,7.3599999999999985,19.11,16.1,,,13.14,14.45,,14.4,,,,,19.2,19.16,,,1.5299999999999994,13.38,,20.03,13.86,,,,10.51,,10.51,,,,,,,,,,,1.7300000000000004,,,,,,,,,,,,,,
741,,,,,15.85,,14.3,13.77,,,14.54,,7.7,12.99,11.68,5.42,10.27,2.3100000000000005,8.04,8.57,15.13,,,,,11.78,10.42,10.81,9.5,,15.9,15.81,,,14.2,12.65,,6.15,,9.06,,12.8,7.55,,14.06,12.75,,14.79,17.259999999999998,15.42,,,15.17,14.5,,11.53,,,,,13.96,13.38,,,12.7,9.54,,17.55,14.2,,,,,,,10.56,,,,,,,,,,,,,,,,,,,,,,,,
