,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
736,20.27,14.64,20.37,14.45,10.95,20.17,12.31,14.69,20.27,20.22,20.37,20.32,20.22,20.130000000000006,10.51,10.61,14.74,4.98,6.05,6.1,18.43,10.61,9.59,10.27,11.92,9.74,19.79,10.61,19.880000000000006,12.31,10.56,17.46,10.9,15.56,11.0,20.22,20.32,16.15,9.54,19.880000000000006,11.73,20.22,13.86,8.72,13.33,19.880000000000006,10.51,20.08,19.880000000000006,17.5,16.19,12.21,10.9,19.59,12.94,10.76,11.05,5.03,5.13,20.32,16.0,12.94,7.21,10.85,11.63,16.05,14.54,10.85,7.3599999999999985,9.11,10.08,10.17,10.37,10.32,10.9,20.22,1.4399999999999995,1.4399999999999995,1.4399999999999995,1.3900000000000006,1.3900000000000006,16.0,1.2899999999999991,16.73,20.08,9.79,9.79,9.79,9.74,9.74,9.74,9.74,11.68,10.85,20.08,9.83,9.74,7.26,9.59,10.37
974,5.95,3.09,6.73,12.07,14.3,15.61,14.64,1.1899999999999995,14.74,16.78,13.43,10.76,9.88,14.5,6.92,11.24,13.96,13.23,14.5,14.4,17.8,18.23,14.59,11.05,14.3,13.91,14.88,16.490000000000002,10.66,15.22,6.92,16.0,8.96,13.18,20.22,19.45,4.25,7.46,15.08,15.22,15.66,13.72,14.93,14.64,12.02,12.5,16.29,17.75,18.57,19.54,3.4800000000000004,18.67,16.68,17.990000000000006,16.15,16.240000000000002,11.05,3.38,13.09,14.74,20.08,20.27,6.97,18.38,15.56,20.03,17.7,19.64,16.68,15.13,,,,,,,,,,,,,,19.16,19.98,14.83,18.09,16.39,19.74,14.88,19.4,17.17,19.64,19.74,15.03,12.89,17.6,16.39,18.23,17.46
1050,12.89,10.51,10.13,8.43,19.45,15.66,10.85,11.05,7.41,12.94,19.69,10.32,11.97,13.57,7.26,1.5299999999999994,16.240000000000002,5.71,7.17,1.4900000000000002,20.22,13.04,18.04,8.18,13.23,12.55,7.26,19.64,17.46,17.17,15.47,20.08,16.73,19.25,12.94,14.88,7.02,18.14,11.68,16.97,13.82,12.02,8.43,7.31,10.71,18.28,18.48,14.79,20.03,17.55,11.19,9.88,16.05,20.22,8.57,15.13,7.12,7.12,7.26,19.79,20.17,20.27,13.38,14.54,19.98,20.08,7.6,20.130000000000006,20.17,16.63,,,,,,,,,,11.63,,,20.22,18.43,12.7,12.75,18.52,18.82,20.27,20.08,20.27,4.25,19.35,13.14,9.54,19.74,19.83,19.880000000000006,14.54,17.41
1112,18.67,19.2,11.78,5.95,8.23,18.72,14.69,15.13,9.06,19.74,10.51,9.83,18.67,16.83,19.35,14.88,2.6,2.8000000000000007,3.18,2.6500000000000004,14.69,9.2,15.76,2.26,16.73,16.78,12.07,16.05,17.12,10.27,16.97,18.82,13.23,7.8900000000000015,17.84,18.38,4.5,10.13,11.73,17.89,18.82,17.84,15.51,18.09,14.88,18.48,12.8,19.06,18.09,18.96,3.5700000000000003,10.76,15.81,16.0,17.7,18.52,2.41,1.7300000000000004,10.27,18.82,15.66,15.95,9.06,11.53,18.09,15.08,2.9399999999999995,18.09,18.38,10.37,1.34,17.55,2.7,4.16,3.2300000000000004,17.84,2.5500000000000007,1.1500000000000004,1.6799999999999995,2.41,7.939999999999999,1.7799999999999994,2.5500000000000007,3.96,10.08,3.09,1.7799999999999994,6.0,18.23,14.79,9.54,15.85,16.39,17.21,19.64,15.08,17.65,8.77,3.09,3.4800000000000004
1123,20.32,20.32,15.66,20.22,20.37,16.73,20.17,18.43,19.98,20.27,19.54,20.32,1.7300000000000004,20.32,18.96,20.03,20.22,6.44,5.85,20.22,20.27,18.77,20.32,20.32,19.54,20.37,20.37,20.17,20.27,18.04,19.93,17.89,18.62,20.03,20.22,18.28,16.44,17.12,20.130000000000006,20.32,15.76,20.37,17.8,17.21,5.76,20.22,20.17,20.27,20.27,19.83,17.6,20.22,20.27,18.14,19.5,20.32,19.01,20.27,19.25,15.17,17.89,20.37,19.83,14.2,20.37,20.27,20.27,20.22,19.98,20.08,18.38,,,,,,,,,,,,,,,,,,,,16.73,19.98,20.27,20.03,20.03,20.130000000000006,20.03,20.32,19.54,20.03
1141,15.08,12.21,9.06,13.04,16.29,16.97,4.25,4.25,12.36,16.92,14.5,7.8900000000000015,4.25,10.27,3.91,13.04,3.77,13.04,4.11,6.63,17.12,11.92,10.22,8.57,9.83,15.32,15.71,16.53,6.87,14.35,14.83,17.36,13.33,11.44,14.45,14.59,11.34,14.3,15.27,14.2,9.35,16.68,11.53,15.76,12.5,7.5,15.81,16.15,19.98,16.68,11.49,11.29,15.76,16.63,7.8900000000000015,15.95,11.15,14.5,14.74,11.29,15.56,17.259999999999998,13.91,10.03,6.97,15.76,14.4,15.9,17.259999999999998,12.07,,,,,,,,,,,,,7.8,10.42,13.14,13.43,14.25,6.34,13.96,14.3,4.83,14.11,15.42,14.74,14.35,14.74,15.22,14.16,14.11,12.99
1227,16.15,10.51,18.33,12.5,16.44,15.66,14.64,14.74,13.77,17.6,18.67,12.12,14.83,11.1,14.74,8.14,13.62,16.44,8.67,18.77,14.5,9.74,16.53,16.0,11.05,10.76,14.06,13.62,13.28,10.32,14.45,16.29,10.32,10.81,18.77,11.39,13.28,11.39,11.44,9.74,11.15,18.62,17.17,15.22,14.98,9.45,11.83,13.38,18.48,15.13,10.32,13.52,18.72,17.84,15.17,16.29,10.42,11.05,10.9,13.33,16.53,16.240000000000002,13.82,9.64,19.11,14.45,10.71,14.74,11.83,7.939999999999999,2.210000000000001,17.21,2.41,11.78,2.9399999999999995,6.58,1.92,15.81,2.02,14.64,4.54,7.5,9.54,1.8699999999999992,19.5,2.75,19.3,19.3,19.3,19.59,19.59,19.35,14.54,19.5,19.01,16.29,19.69,2.75,10.42,16.68
1254,14.3,16.19,19.06,11.39,3.86,18.57,19.45,14.06,11.29,11.1,18.82,10.66,16.73,13.52,16.53,6.73,14.11,19.01,18.62,6.92,13.72,13.77,19.45,18.86,18.67,16.63,19.4,18.86,19.5,12.07,18.62,16.73,11.63,16.39,9.69,18.86,19.79,14.54,10.95,14.25,11.68,18.91,1.2400000000000002,7.07,9.45,14.25,3.72,19.79,11.19,18.38,1.3900000000000006,11.1,19.4,16.92,14.4,11.29,2.17,1.92,19.16,18.86,14.64,19.35,4.5,2.0700000000000003,16.44,19.4,17.259999999999998,7.21,18.96,14.01,1.7300000000000004,8.72,6.15,6.63,2.210000000000001,19.880000000000006,7.07,11.1,1.8699999999999992,6.97,19.59,4.54,11.92,13.52,11.53,6.39,16.63,19.59,19.3,1.83,8.52,11.73,18.77,19.35,1.7799999999999994,16.97,19.01,9.83,4.5,11.97
1285,19.2,2.3599999999999994,2.3100000000000005,2.3100000000000005,3.18,19.25,19.59,16.92,19.5,19.3,18.77,1.58,3.96,18.77,17.17,17.36,16.97,19.880000000000006,3.4800000000000004,3.4800000000000004,17.46,18.77,18.77,2.5500000000000007,18.57,18.62,19.01,18.77,18.48,19.35,17.94,18.77,19.35,3.14,10.27,18.77,19.5,18.57,10.61,18.77,19.35,18.62,2.26,19.3,18.77,18.77,18.77,2.210000000000001,17.5,19.01,2.3100000000000005,10.51,19.01,3.2300000000000004,1.9700000000000009,17.75,19.16,1.6300000000000008,18.91,10.32,17.94,17.89,19.35,19.35,18.62,17.94,2.3599999999999994,18.62,18.57,1.7799999999999994,17.7,17.55,2.3100000000000005,2.3599999999999994,10.56,3.28,10.42,1.58,1.58,1.4900000000000002,19.01,19.06,15.81,2.460000000000001,2.3100000000000005,19.35,19.35,19.35,18.52,19.16,2.460000000000001,19.01,19.01,10.51,18.91,2.17,2.0700000000000003,2.210000000000001,18.57,2.210000000000001
1286,12.8,13.33,15.66,13.52,14.25,14.35,14.98,14.11,14.25,13.33,14.74,14.16,10.66,14.69,13.77,6.53,12.7,14.11,14.79,13.52,15.13,14.16,14.2,12.8,14.93,13.48,15.13,14.93,15.76,16.63,15.47,15.27,14.74,13.28,12.31,15.22,13.96,10.37,11.78,12.55,13.72,15.9,14.16,14.16,13.62,13.04,15.66,14.01,15.32,15.37,14.98,13.77,4.35,15.81,14.06,15.61,14.16,11.58,13.52,14.25,14.83,15.85,16.15,13.38,14.54,14.01,12.8,14.74,14.45,14.69,,,,,,,,,10.37,,,,15.42,14.3,10.37,15.42,15.03,15.61,19.45,13.23,18.91,13.86,16.83,12.75,12.21,10.13,12.36,2.8000000000000007,14.25,13.91
1331,10.42,6.87,4.83,19.5,15.03,20.27,20.17,13.86,15.08,12.17,14.93,12.99,2.3100000000000005,17.259999999999998,14.11,7.5,13.72,13.96,20.03,13.72,19.74,19.880000000000006,18.72,12.12,19.880000000000006,17.6,19.59,19.83,8.09,12.5,11.05,13.14,13.96,13.77,19.2,19.5,13.96,13.62,18.04,19.69,20.32,9.79,13.52,14.4,10.61,7.31,18.96,20.32,9.98,19.69,14.01,18.91,18.43,16.53,19.79,14.83,19.64,6.87,11.39,19.64,18.09,5.13,19.98,14.98,19.74,12.12,15.51,15.27,18.86,14.88,,,,,,7.75,,,,,,,15.51,,,,,16.0,19.69,10.08,18.86,16.53,11.73,18.72,10.17,13.57,20.130000000000006,8.52,18.48,13.96
1342,17.7,18.23,16.87,17.31,18.28,18.57,18.18,18.38,17.02,18.67,17.7,16.58,18.38,19.3,18.38,18.48,16.97,18.52,18.52,18.14,17.41,19.16,17.07,18.23,19.93,19.93,17.31,16.53,17.84,18.18,18.18,17.31,17.07,17.21,17.55,18.86,17.12,17.990000000000006,16.15,17.7,17.36,16.39,18.23,17.7,17.21,18.62,17.259999999999998,17.41,16.490000000000002,17.46,18.57,17.65,17.12,18.67,18.04,16.490000000000002,17.259999999999998,17.259999999999998,18.04,18.38,17.21,18.77,18.48,18.77,17.7,18.38,17.7,17.75,4.5,16.92,,,,,,,,,,,,16.490000000000002,,,,,17.8,17.94,16.490000000000002,19.25,16.83,3.18,18.48,10.66,10.47,10.95,18.82,16.53,2.84,16.53
1387,9.88,17.259999999999998,15.22,15.17,11.53,16.92,7.46,13.38,15.95,17.8,16.53,13.86,13.38,12.8,7.5,7.84,8.620000000000001,4.11,10.56,6.63,17.89,14.74,14.64,6.44,8.48,11.78,16.490000000000002,17.6,17.21,11.63,17.41,16.490000000000002,14.01,14.5,13.14,17.6,12.75,14.69,13.96,15.47,16.87,17.02,14.59,6.68,14.2,16.92,8.43,13.91,17.94,14.06,17.12,14.98,16.78,18.48,16.87,15.27,14.4,6.68,9.59,16.34,14.45,17.07,9.35,17.31,16.92,11.24,10.13,10.51,18.67,7.6,,,,,,,,,6.29,,16.83,15.61,14.98,6.92,15.13,8.33,13.43,12.21,17.55,8.04,17.02,3.91,15.47,8.96,12.02,17.31,17.02,16.05,11.15,17.12
1421,8.57,10.9,7.939999999999999,7.939999999999999,16.87,12.36,20.27,10.22,14.3,19.4,13.62,17.46,16.58,12.12,6.29,11.97,14.01,19.74,19.880000000000006,8.86,19.79,17.12,12.46,11.53,15.76,16.78,20.27,19.64,18.28,20.37,16.97,19.2,17.259999999999998,17.36,17.41,20.22,12.36,18.52,19.11,20.27,18.38,19.79,19.45,10.71,17.94,14.74,17.7,18.57,20.22,20.17,12.31,14.45,19.25,20.17,16.44,19.59,10.9,15.66,16.19,10.61,16.92,20.08,19.79,17.17,16.0,20.37,17.07,20.32,20.130000000000006,17.8,,,,,,,,,18.57,15.03,20.08,19.3,15.08,15.22,19.64,19.83,17.41,18.33,20.22,19.79,12.31,19.74,15.03,19.11,17.84,18.91,13.48,17.46,16.0,11.24
1451,15.32,14.88,10.37,15.47,13.18,14.74,14.16,10.37,15.27,14.64,8.52,11.97,5.56,12.6,13.67,8.04,12.94,10.08,14.98,10.81,14.69,12.17,8.28,5.85,14.5,15.08,14.83,14.54,13.96,13.91,14.4,14.25,8.18,14.59,13.28,14.25,8.18,15.22,12.31,13.77,15.42,14.98,10.71,15.17,14.2,14.79,14.98,11.73,12.65,14.06,7.21,14.11,14.93,14.93,7.75,15.03,15.32,14.83,14.54,14.5,14.79,14.5,14.69,6.39,14.93,14.64,6.63,14.69,14.54,15.17,,,,,,,14.2,13.14,,,,,,,15.13,15.81,15.95,16.15,17.21,14.64,9.74,16.68,15.81,16.58,15.51,15.27,14.4,6.1,15.51,14.98
1456,20.130000000000006,19.2,20.17,16.63,18.72,19.45,17.31,4.35,14.88,6.83,14.59,15.81,3.96,19.45,17.55,4.93,10.22,17.94,19.01,17.31,19.74,7.6,13.96,16.68,14.74,19.5,18.43,13.72,19.25,15.66,11.05,16.53,19.93,19.25,18.82,19.11,19.06,14.93,13.77,15.76,20.22,11.53,17.36,2.0700000000000003,12.17,18.96,20.03,10.95,18.23,18.14,11.58,15.27,19.64,19.5,5.42,16.39,20.130000000000006,16.19,16.490000000000002,2.9399999999999995,12.6,13.18,19.45,1.4900000000000002,15.27,15.32,13.48,14.79,17.21,16.44,,18.48,,,,5.47,19.25,14.4,1.3900000000000006,12.65,11.53,17.990000000000006,18.14,4.01,16.39,2.5500000000000007,19.54,19.83,19.11,18.18,16.05,8.48,18.33,18.96,14.98,15.66,20.22,14.93,1.92,15.71
1501,6.97,12.02,13.82,11.78,14.45,14.5,16.78,9.2,14.06,14.54,13.52,14.54,7.07,16.73,15.76,14.45,12.12,10.66,11.0,11.0,16.53,16.68,17.17,9.35,14.35,14.5,16.78,16.68,16.83,10.56,13.86,16.78,9.25,14.54,13.72,16.78,9.45,16.19,14.54,16.83,16.15,16.87,16.63,9.35,13.43,12.02,16.19,9.11,14.54,16.15,14.5,13.67,13.18,16.39,18.86,14.74,18.72,6.49,13.91,15.81,16.53,14.11,14.54,16.19,16.34,16.34,16.73,11.24,16.53,13.72,1.7300000000000004,,,,,,,,,,,,,,,,,16.78,19.01,16.39,16.39,14.01,13.04,16.15,11.78,16.83,17.02,6.53,14.11,11.73
1520,16.53,2.26,3.72,4.06,14.93,18.91,14.01,15.32,6.15,4.3,11.0,10.76,6.63,15.32,10.47,6.63,10.27,12.21,5.95,9.93,8.82,17.259999999999998,9.35,10.61,1.7300000000000004,15.85,18.72,16.240000000000002,19.64,16.240000000000002,13.77,19.93,8.86,2.99,19.880000000000006,19.79,10.9,8.04,3.2300000000000004,13.57,12.99,14.2,18.23,7.8900000000000015,7.07,14.06,18.33,12.07,8.67,20.08,7.21,3.72,11.83,19.83,17.990000000000006,19.35,5.71,4.64,8.72,3.4800000000000004,13.96,11.19,17.7,12.36,6.05,14.93,4.59,16.05,18.09,18.28,,,,,,,,,,,6.19,16.53,4.5,6.34,11.19,4.16,4.64,5.56,19.64,10.76,17.8,17.75,18.04,18.14,18.14,17.12,15.85,14.2,17.5,18.38
1649,16.39,6.34,13.38,15.76,2.84,14.11,12.21,14.45,13.23,9.5,14.83,14.25,1.1500000000000004,16.05,4.01,15.71,16.1,3.43,12.02,13.52,16.240000000000002,12.46,12.36,14.59,9.11,14.3,2.3599999999999994,14.54,18.77,10.76,2.02,16.78,16.240000000000002,11.83,14.74,14.11,9.93,14.25,16.68,15.13,19.06,9.93,13.82,8.43,11.0,2.41,14.3,14.79,12.36,19.45,8.86,9.3,8.379999999999999,19.2,13.62,16.53,6.68,9.79,11.49,17.17,17.12,16.53,16.97,15.9,16.87,6.53,11.34,14.35,14.11,9.35,,10.95,,,,,,,,,,,14.25,15.9,13.43,14.06,14.3,14.45,19.64,12.31,17.12,14.88,14.74,11.78,14.98,11.92,13.43,3.82,16.05,13.82
1757,19.83,17.5,17.75,19.880000000000006,13.04,12.75,16.19,7.65,17.21,19.98,19.79,16.63,6.78,19.59,16.0,8.67,9.11,10.37,9.5,8.48,18.82,17.17,7.21,13.28,19.98,11.15,15.32,11.1,17.5,16.73,19.3,16.34,11.0,7.26,19.11,17.65,19.98,15.37,17.65,13.14,8.09,17.21,7.31,19.83,8.52,14.69,8.379999999999999,15.47,19.69,19.880000000000006,7.3599999999999985,17.41,18.82,9.64,15.66,19.74,19.880000000000006,7.46,18.62,18.72,18.62,18.38,11.97,15.61,14.98,19.74,11.34,17.7,19.64,11.73,13.43,16.34,14.16,5.81,8.04,13.52,2.119999999999999,2.119999999999999,2.119999999999999,10.66,15.03,6.29,7.65,8.82,8.57,12.65,13.91,15.95,10.76,3.67,11.0,12.7,19.79,12.65,8.28,13.62,15.42,14.98,13.72,7.31
1827,16.0,14.5,13.23,15.08,10.32,15.81,13.67,10.66,15.9,11.49,12.94,14.59,13.04,15.9,4.69,8.52,10.66,13.04,12.84,10.85,11.0,14.69,13.38,15.66,15.13,15.08,19.01,10.95,16.63,15.85,13.67,16.39,13.33,15.51,13.72,14.4,15.37,17.84,12.75,14.59,19.25,4.25,13.33,14.25,16.0,17.75,16.240000000000002,14.83,16.44,18.62,14.69,13.67,18.33,9.98,14.64,12.46,13.77,15.47,15.76,15.22,13.33,10.76,12.21,14.64,16.34,14.11,13.91,13.33,13.43,15.85,,,,,,,,,,,,,,,,,,,15.32,15.42,15.42,14.88,14.98,15.22,15.66,15.51,15.51,13.62,14.79,16.1
1858,17.7,12.6,19.06,4.01,2.17,17.7,17.41,17.41,16.97,17.55,17.12,17.46,11.83,16.83,3.86,19.01,12.75,10.76,18.67,17.36,17.94,4.06,17.7,10.81,17.31,18.48,18.77,3.82,19.11,17.89,17.259999999999998,19.69,17.55,17.8,10.61,19.54,4.2,17.65,19.5,13.77,5.71,18.67,19.06,4.59,17.41,4.06,18.52,18.43,19.11,19.35,9.79,17.8,19.5,18.04,18.77,19.16,4.88,3.5700000000000003,17.84,11.19,17.8,19.11,15.17,16.63,18.09,17.75,17.21,19.5,18.96,18.18,,,,,,,,17.46,6.39,16.68,17.259999999999998,17.259999999999998,17.41,15.13,17.12,10.66,4.88,18.28,18.38,17.17,2.0700000000000003,17.75,16.78,4.64,16.39,16.39,17.8,16.97,4.3,17.94
1874,12.31,16.97,12.21,11.83,14.11,15.32,17.7,6.24,6.92,12.31,11.44,13.86,10.32,16.39,15.51,1.6799999999999995,4.54,10.27,8.67,2.02,13.28,14.4,11.53,7.7,11.49,13.23,18.28,11.34,16.0,11.44,17.259999999999998,16.87,9.54,12.07,14.5,18.67,8.52,16.87,12.89,15.22,8.28,12.8,10.32,8.04,14.16,14.98,11.0,16.05,17.31,16.39,11.15,12.94,18.14,17.12,10.03,13.72,8.86,2.3599999999999994,13.33,9.2,18.33,16.63,12.17,7.21,16.73,10.9,10.95,17.17,17.75,11.53,,16.92,,,,,13.48,,17.94,,,,,,16.68,15.27,12.75,15.47,19.25,13.67,13.38,16.87,13.04,10.37,9.16,12.84,11.49,15.37,10.9,15.71
