,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
10,-0.9041586484326304,-0.12543034628018312,-0.9647741671689716,-0.013953986458594914,-0.11662382122763382,-0.7753539329915288,-0.4398325949969937,-0.09191700785260615,-0.47678172925931783,-0.8864782929744038,-0.15135575031974768,-0.5619869103025535,-0.7163281231671307,-0.4688329796306051,-0.44130889120327554,-0.950159517161747,-0.5996295574475926,-0.07766237531514208,-0.7539038475826427,-0.10395128479008642,-0.24566100434593652,-0.8483805913233811,-0.7019124355193463,-0.22966721227865938,-0.4344651739415949,-0.058253645945025134,-0.04691667087976492,-0.6667191570473694,-0.06595727797181705,-0.4996062076344301,-0.242076664592207,-0.6943489560512766,-0.21660687900832265,-0.5653312554735364,-0.14598332982266504,-0.4725682268136585,-0.7448843381788742,-0.5494189868345183,-0.9854520436242157,-0.8088427742435806,-0.0931548967182596,-0.39727999461926145,-0.7894284463315425,-0.5682695472674497,-0.4933654643374833,-0.8475194110673591,-0.6048413882413078,-0.6145205707567389,-0.9032441605574144,-0.9004664452665012,-0.22164688729206272,-0.01441415449488681,-0.46430407779436245,-0.19352886992137097,-0.2738215085374366,-0.7204651320085246,-0.23044604600321617,-0.24931755570855785,-0.3726591079952225,-0.16104500039527336,-0.20710473436457832,-0.18102491828087408,-0.1111206407483033
11,-0.2988836465173146,-0.4899151933189425,-0.39714520278738785,-0.794750450568698,-0.25021957302858255,-0.10803162634518237,-0.6389832082818351,-0.9245886465102993,-0.1580522299060485,-0.9375873886318397,-0.12448025692535603,-0.07185171393028,-0.03119591073963013,-0.5943968012936058,-0.782521412822509,-0.14500730184440702,-0.0313937317485955,-0.7386316276251499,-0.07497833699174494,-0.7081851393915419,-0.1601915348369115,-0.30482465679932746,-0.28158066423071926,-0.5484279691116991,-0.05810332266149687,-0.4030848072716726,-0.260904363265284,-0.43265943564147125,-0.8047135738545905,-0.3067707106827666,-0.6932347192029006,-0.3605320843492713,-0.2412454712775729,-0.6912176570926069,-0.3229980367647156,-0.4846362186471813,-0.8334337695097856,-0.29404393928645556,-0.94700069195951,-0.6309959028942149,-0.027277878589085036,-0.658132302603192,-0.527462977730353,-0.8683694764633726,-0.6377851646955179,-0.9758284397795746,-0.029810192456635076,-0.11854891694140945,-0.9980859029100558,-0.24167604471835835,-0.7256110263007045,-0.5685255859994064,-0.7669566295181032,-0.23955460298714837,-0.1405106840374638,-0.3610548800079054,-0.11740154669202008,-0.43153770445422246,-0.6330199834564637,-0.10235514856629713,-0.6356637855463634,-0.5726824149900397,-0.14207732737426326
12,-0.38572863926963685,-0.1569017885192895,-0.29648304198191033,-0.27931543358969646,-0.9750773495867966,-0.4024267568223171,-0.14609552951728022,-0.7800480330825332,-0.7287582065660075,-0.2777048355141667,-0.18217883066708163,-0.1186239607077435,-0.36183697765721723,-0.8958983822267342,-0.08258018746927598,-0.22133848049600013,-0.11713144289264477,-0.7436620081018674,-0.5961025790453761,-0.7457301417860803,-0.4424429774923275,-0.6703383234665276,-0.5392900122174372,-0.2840599632608456,-0.7487859708897475,-0.3961781918052414,-0.1353499956204134,-0.20448486695193124,-0.16531556343207732,-0.029066991255084607,-0.10132083598500552,-0.6936749860263297,-0.05627647108106271,-0.7893577884634563,-0.12368515059660723,-0.34670625670043187,-0.612079316367635,-0.42812456135729604,-0.507567135486481,-0.5904602524153979,-0.06158873289557365,-0.9717018155594185,-0.235018067968215,-0.7713976466197107,-0.18210267662071555,-0.42881239843144026,-0.6042791254408745,-0.08095820952867183,-0.3873072328337076,-0.9649646138554882,-0.6992325649974206,-0.12115147299831819,-0.9249841218401516,-0.9343055319325878,-0.7388018453097974,-0.6449791700929182,-0.9282952127432357,-0.9418034478462161,-0.9842680715163505,-0.5902028695534587,-0.8778486604335086,-0.34287197386056356,-0.34102762146568233
13,-0.32587410419600493,-0.3127193531351805,-0.43397225057985256,-0.36993684660346426,-0.3328413331634281,-0.11586754434843183,-0.09741418516111666,-0.7287243566480573,-0.9730292017975666,-0.8090899227212962,-0.30232496460117975,-0.19661780806759188,-0.7905002786041214,-0.023935141777590707,-0.08242743845134559,-0.30780271770055045,-0.04601871561294413,-0.457899540475443,-0.81035406278174,-0.5736229195475224,-0.742547586197459,-0.5495349227318316,-0.7620770228614616,-0.34625180457004834,-0.5942726709785048,-0.1277659604733049,-0.07797227208401247,-0.9436137847611977,-0.31360647988022705,-0.5086672418423049,-0.46614550395538856,-0.1035192571499407,-0.04281726129818586,-0.18442684858374092,-0.004424935255347151,-0.2502076581128162,-0.5238890673579972,-0.772055601085151,-0.26716452224555465,-0.4742426801273324,-0.5067868106359277,-0.0855822830537144,-0.2005488450819901,-0.516799974564892,-0.8424961628943822,-0.838094218347582,-0.08348572833946266,-0.9218122119247675,-0.4329917918109638,-0.5759001085827217,-0.3292334730258416,-0.30741177089923133,-0.3268867425304407,-0.1569225642427594,-0.25925010318261477,-0.31651188343319103,-0.8268900646903609,-0.49755803498656626,-0.538218411569439,-0.4262450691296007,-0.6684911402904335,-0.2519843545339908,-0.5977880419095679
14,-0.7483301269743399,-0.7579409114437394,-0.23928621515139026,-0.3601628425009882,-0.1250108513203685,-0.9076633551341075,-0.12201181851449783,-0.25893961680834066,-0.3069715854551571,-0.3520852044845587,-0.8452312837541361,-0.6864856821678608,-0.46681346228997667,-0.4835339696195474,-0.41106377354864454,-0.2737868603915167,-0.05013931996363452,-0.3421085164396228,-0.5899636102340546,-0.07456599735093794,-0.4480796259937535,-0.32842452590721394,-0.5440936737805651,-0.7809745487693631,-0.7642760581573719,-0.8036093919344585,-0.01963567496506924,-0.7026187717307649,-0.9024628515362999,-0.6626266585952858,-0.771677792090705,-0.34612903138880347,-0.831893649826505,-0.7402031470762723,-0.5353609847578322,-0.12344363648130274,-0.1621742257689316,-0.2090179647231878,-0.970607180583873,-0.8359240950382657,-0.16066181639013544,-0.3368034437665507,-0.8935395542605155,-0.4067757277781656,-0.06162574201092752,-0.20123966200959764,-0.04462951917772073,-0.36310881001715634,-0.3281367580686001,-0.35569900257117626,-0.9483163852254538,-0.8126265639051793,-0.7357221779538783,-0.18109031014690236,-0.2707550394203563,-0.5607867478791183,-0.43019385869722915,-0.6669635134069732,-0.6231348029759033,-0.7659123612958759,-0.8716613176673149,-0.7799325786659844,-0.2357678172412192
15,-0.8330031340127795,-0.37718874106335143,-0.962618573885341,-0.0735962267060547,-0.8566996219437313,-0.9852975022044339,-0.30190610088647485,-0.02658441350162377,-0.019406625718719983,-0.3002966272282256,-0.10947839731635722,-0.16598774804160554,-0.5073064006716858,-0.9799865048173588,-0.8604747019802258,-0.6107443980200578,-0.10633954244370436,-0.5200727885088049,-0.7412368425475606,-0.05406243628875684,-0.6145396915239287,-0.6519611452562595,-0.7363322912962871,-0.44168440793648,-0.04634979264408823,-0.06892179751652383,-0.8609533905184079,-0.1730881246862187,-0.39609407966509025,-0.6152893552827438,-0.36221156316903613,-0.4097998029751141,-0.2699913504990842,-0.7043061263536708,-0.3023101537006815,-0.0675710832495463,-0.9487221093757572,-0.09245511688918662,-0.45572837272844213,-0.5665315047031965,-0.4206668891563632,-0.957951815501761,-0.1349033003532626,-0.07904966016467752,-0.7074533995462566,-0.898886147185232,-0.4092980636080509,-0.910132215381167,-0.8182805924463344,-0.5195282590499468,-0.033819053719553294,-0.9993753489929322,-0.6690072146385404,-0.4301666166819824,-0.752698764504577,-0.06741920174981264,-0.7882389265823476,-0.009211325940621462,-0.8145236367540708,-0.7256719625313862,-0.06955385810505166,-0.5982953768223742,-0.7293004533930234
16,-0.2027509712439579,-0.9706449822988131,-0.5270012895033677,-0.9323261476405282,-0.3479979468233009,-0.010655823142607379,-0.537302283874778,-0.9479624142499856,-0.13003120221060183,-0.6948084658321036,-0.2372220141863004,-0.16189200358901035,-0.44368302549471217,-0.4946301324565099,-0.00028995518519447927,-0.1356511139227352,-0.8884254385101026,-0.43679055810340195,-0.9282888178012529,-0.6427548271952349,-0.20081658557084503,-0.47378380706057277,-0.19339860355438354,-0.39248244970585566,-0.700601227754883,-0.08556366676069704,-0.842137333563718,-0.2903859722641957,-0.021059433274937422,-0.8989711616792754,-0.5479154676804003,-0.21768885610145594,-0.38132561496278394,-0.7873464308127985,-0.6570302037424037,-0.6367557532632682,-0.0957648699269169,-0.21884244215182824,-0.29882816663301837,-0.13920262632805025,-0.8687056081107167,-0.4255802104735277,-0.78580702539942,-0.7701957021874073,-0.7121587796731619,-0.5344620310129772,-0.28838599695459655,-0.5070042005519413,-0.8701101323865045,-0.32051979527191055,-0.7395706717259258,-0.8616136860504167,-0.9751923448653331,-0.20425463341768035,-0.30060879180099975,-0.5466377957216416,-0.09320620350693465,-0.9855520088631365,-0.5189254666398028,-0.25252224565618964,-0.5966990169081662,-0.5165744016125753,-0.168363999092897
17,-0.09797119619747485,-0.6088949943040262,-0.5684107691780055,-0.5664780374911468,-0.4556207299014283,-0.4234710352258868,-0.9249755046396289,-0.8660179883184025,-0.7351378694978863,-0.7177189296695763,-0.5368080772660516,-0.7084868764712896,-0.8585666075725334,-0.19758564698429537,-0.47383984382459854,-0.48229431615282226,-0.9899752220939299,-0.7570257369137151,-0.8152628646039126,-0.9972431010572469,-0.4680225614865239,-0.558634909412219,-0.12350180834580882,-0.8970443646217443,-0.2698345669202201,-0.16175534023285842,-0.792961989675658,-0.15906815481207737,-0.2269008452211686,-0.4824392515549508,-0.6471325625020911,-0.5563255130869637,-0.9701371456267447,-0.2652521103230754,-0.1723541431679626,-0.1590067605516845,-0.015190979181596065,-0.47541834824325946,-0.479744880191488,-0.3311564913664359,-0.19698818300734822,-0.754690213251614,-0.746131065804691,-0.9290299915640808,-0.9849859993732171,-0.044894051848785366,-0.15112431943929416,-0.15264550745000616,-0.5241763344154552,-0.31411479738579806,-0.8565353264277711,-0.095171282811776,-0.4022614797201084,-0.9447001795871655,-0.5414626199007707,-0.5024592406418146,-0.8688887621070253,-0.16943619143018707,-0.7761820174031536,-0.8730606204088728,-0.217943745493557,-0.6357317226363073,-0.9765052895542577
18,-0.8614054066532162,-0.271698472779221,-0.014106145487226662,-0.46393197370739225,-0.6073550938437188,-0.9448443630087503,-0.19422513767487748,-0.9593289341473981,-0.3133513480933009,-0.5941370194110093,-0.5056346589299903,-0.7835616893999121,-0.2293910085914561,-0.621635529413373,-0.6447159196153633,-0.24558598239782548,-0.8137405703752506,-0.1140337810853993,-0.2368787064839648,-0.5943724881399589,-0.360304821833788,-0.029572682169885067,-0.17253610545981812,-0.41879459721065937,-0.6620970901117467,-0.7990340117364436,-0.47042994766149104,-0.425942727683542,-0.023962673034935045,-0.9429836414976146,-0.09170926025957393,-0.8933001374922519,-0.6485653139453825,-0.07037957716108034,-0.9765188606374196,-0.8787528084428791,-0.735032948859593,-0.8225146170038556,-0.7626391912150698,-0.7504414401267981,-0.6909302575154231,-0.7708288902344484,-0.8248089874610692,-0.641553992050359,-0.4518404570384075,-0.1439138351270901,-0.8055950751880555,-0.24559949364146794,-0.3089373609868128,-0.35024887610603106,-0.2197160300964932,-0.8789242477995665,-0.35230007698708266,-0.025906705805947672,-0.03767541627901716,-0.17927308152122834,-0.5159398813253233,-0.07690091201944149,-0.8945204428194498,-0.34159450569923777,-0.841535540154647,-0.2696983412069385,-0.8872561075206307
19,-0.6806046842527106,-0.5500285704056082,-0.8123054317052334,-0.6733278413300426,-0.6508798800418543,-0.35230494903512455,-0.8506135015584063,-0.4110100180542635,-0.15382809847504952,-0.6225505292531328,-0.5116134501497771,-0.049815284841264074,-0.2840433692903712,-0.6147360240516322,-0.5061521207503621,-0.33632307919122917,-0.05440490187484448,-0.5473117492959945,-0.2679157937188734,-0.082786812927364,-0.11895862849167216,-0.6760528164572361,-0.29214034618514617,-0.8069412335319618,-0.4574863091951781,-0.9470869114420567,-0.6339169065300866,-0.19985614622192294,-0.5283681456946752,-0.5101577494962031,-0.8399571836497667,-0.583407408910259,-0.04533075991047075,-0.0009271202759333352,-0.49960621809071215,-0.024854078805830238,-0.35152255940134225,-0.745530404085885,-0.7391520788508844,-0.17021934257386462,-0.6454994943620479,-0.3621591595921684,-0.7003836258379367,-0.11211209375422537,-0.13318734262652465,-0.3604107042424317,-0.7086555396679004,-0.8036685378517602,-0.012112517610419982,-0.3567026726922431,-0.3318496234458371,-0.26559262854189913,-0.2291545417817622,-0.08000674169830291,-0.7790037626555648,-0.7406432552287212,-0.7458671299868771,-0.38236420435850604,-0.0018501285673945267,-0.12104043043797119,-0.3533817720125628,-0.8301705596380242,-0.018865410021742912
20,-0.25424926473827114,-0.30538251599772004,-0.923936357079197,-0.6384332716657164,-0.6398700394026167,-0.15089593107712784,-0.659390684660602,-0.6198890782021651,-0.2750244708973041,-0.8271070874733216,-0.545066028838299,-0.12881544412293577,-0.017965300356456715,-0.6504041176331873,-0.622264704730107,-0.0809216283172387,-0.31368010536602897,-0.6966065826458775,-0.05655959230368135,-0.5160301194385672,-0.7311561660740604,-0.09210254761078229,-0.6236840042308678,-0.4890962633663063,-0.16927227563604663,-0.8448572039495464,-0.5554484006601969,-0.01854284562707642,-0.047939702115175065,-0.4403550929785841,-0.747435725438504,-0.26528658978886943,-0.28358031852048227,-0.4890413721741337,-0.05630589504015171,-0.36036857504482134,-0.4667355489138173,-0.13682338861029908,-0.16975476894276964,-0.37306619677351593,-0.13862836724050343,-0.7712874691211197,-0.26926882308861133,-0.47077290763404334,-0.23477674658265124,-0.30439103535531764,-0.22502387275117586,-0.15689853551576916,-0.1011045781408414,-0.8200449980448382,-0.6434997891605084,-0.842792075703491,-0.46492912874757153,-0.2836151091972884,-0.129268609713719,-0.017478127272043453,-0.1423490467857531,-0.690359207830407,-0.20177065860551224,-0.8368633814864196,-0.07446359641199762,-0.29883673736856575,-0.39034891507466474
